id,time,action,Ingress/DC,SFC,n_VNFs,TTL,remain,load,util,acceptance,power,P_per_sfc,active_server
3296,50,deploy,2,48,20,22,6,65.9,2321.0,100.0,65326.8,1675.0,226
3297,50,deploy,2,53,20,100,87,65.9,2323.0,100.0,66295.3,1657.4,228
3298,50,deploy,2,54,20,87,75,65.9,2325.0,100.0,67514.8,1646.7,231
3299,50,deploy,2,58,20,80,70,65.9,2327.0,100.0,68483.2,1630.6,233
3300,50,remap_successfully,-,-,-,-,-,65.9,2327.0,100.0,68483.2,1630.6,233
3301,50,deploy,2,65,17,115,115,65.9,2328.7,100.0,68958.4,1603.7,233
3302,50,remap,-,-,-,-,-,-,-,-,-,-,-
3303,50,interrupt,-,20,10,53,17,65.9,2328.7,100.0,68958.4,1603.7,233
3304,50,interrupt,-,62,10,54,51,65.9,2328.7,100.0,68958.4,1603.7,233
3305,50,interrupt,-,63,10,15,13,65.9,2328.7,100.0,68958.4,1603.7,233
3306,50,interrupt,-,64,10,160,158,65.9,2328.7,100.0,68958.4,1603.7,233
3307,50,interrupt,-,4,11,57,11,65.9,2328.7,100.0,68958.4,1603.7,233
3308,50,interrupt,-,13,11,78,37,65.9,2328.7,100.0,68958.4,1603.7,233
3309,50,interrupt,-,24,11,175,142,65.9,2328.7,100.0,68958.4,1603.7,233
3310,50,interrupt,-,46,11,90,73,65.9,2328.7,100.0,68958.4,1603.7,233
3311,50,interrupt,-,16,12,45,7,65.9,2328.7,100.0,68958.4,1603.7,233
3312,50,interrupt,-,18,12,62,25,65.9,2328.7,100.0,68958.4,1603.7,233
3313,50,interrupt,-,38,12,72,45,65.9,2328.7,100.0,68958.4,1603.7,233
3314,50,interrupt,-,42,12,79,59,65.9,2328.7,100.0,68958.4,1603.7,233
3315,50,interrupt,-,56,12,25,14,65.9,2328.7,100.0,68958.4,1603.7,233
3316,50,interrupt,-,59,12,19,10,65.9,2328.7,100.0,68958.4,1603.7,233
3317,50,interrupt,-,11,13,109,67,65.9,2328.7,100.0,68958.4,1603.7,233
3318,50,interrupt,-,15,13,48,9,65.9,2328.7,100.0,68958.4,1603.7,233
3319,50,interrupt,-,35,13,96,67,65.9,2328.7,100.0,68958.4,1603.7,233
3320,50,interrupt,-,37,13,83,56,65.9,2328.7,100.0,68958.4,1603.7,233
3321,50,interrupt,-,26,14,100,68,65.9,2328.7,100.0,68958.4,1603.7,233
3322,50,interrupt,-,55,14,81,70,65.9,2328.7,100.0,68958.4,1603.7,233
3323,50,interrupt,-,61,14,42,34,65.9,2328.7,100.0,68958.4,1603.7,233
3324,50,interrupt,-,5,15,101,56,65.9,2328.7,100.0,68958.4,1603.7,233
3325,50,interrupt,-,31,15,89,58,65.9,2328.7,100.0,68958.4,1603.7,233
3326,50,interrupt,-,41,15,83,62,65.9,2328.7,100.0,68958.4,1603.7,233
3327,50,interrupt,-,45,15,54,36,65.9,2328.7,100.0,68958.4,1603.7,233
3328,50,interrupt,-,51,15,22,8,65.9,2328.7,100.0,68958.4,1603.7,233
3329,50,interrupt,-,27,16,71,39,65.9,2328.7,100.0,68958.4,1603.7,233
3330,50,interrupt,-,29,16,87,56,65.9,2328.7,100.0,68958.4,1603.7,233
3331,50,interrupt,-,60,16,461,452,65.9,2328.7,100.0,68958.4,1603.7,233
3332,50,interrupt,-,12,17,57,16,65.9,2328.7,100.0,68958.4,1603.7,233
3333,50,interrupt,-,19,17,100,63,65.9,2328.7,100.0,68958.4,1603.7,233
3334,50,interrupt,-,49,18,152,137,65.9,2328.7,100.0,68958.4,1603.7,233
3335,50,interrupt,-,50,18,84,70,65.9,2328.7,100.0,68958.4,1603.7,233
3336,50,interrupt,-,2,19,174,125,65.9,2328.7,100.0,68958.4,1603.7,233
3337,50,interrupt,-,14,20,94,55,65.9,2328.7,100.0,68958.4,1603.7,233
3338,50,interrupt,-,22,20,61,25,65.9,2328.7,100.0,68958.4,1603.7,233
3339,50,interrupt,-,36,20,57,29,65.9,2328.7,100.0,68958.4,1603.7,233
3340,50,interrupt,-,39,20,41,15,65.9,2328.7,100.0,68958.4,1603.7,233
3341,50,interrupt,-,48,20,22,6,65.9,2328.7,100.0,68958.4,1603.7,233
3342,50,interrupt,-,53,20,100,87,65.9,2328.7,100.0,68958.4,1603.7,233
3343,50,interrupt,-,54,20,87,75,65.9,2328.7,100.0,68958.4,1603.7,233
3344,50,interrupt,-,58,20,80,70,65.9,2328.7,100.0,68958.4,1603.7,233
3345,50,interrupt,-,65,17,115,115,65.9,2328.7,100.0,68958.4,1603.7,233
3346,50,deploy,2,20,10,53,17,65.9,2329.7,100.0,3115.5,3115.5,10
3347,50,deploy,2,62,10,54,51,65.9,2330.7,100.0,5721.5,2860.8,19
3348,50,deploy,2,63,10,15,13,65.9,2331.7,100.0,8155.1,2718.4,28
3349,50,deploy,2,64,10,160,158,65.9,2332.7,100.0,10166.2,2541.6,36
3350,50,deploy,2,4,11,57,11,65.9,2333.8,100.0,12744.4,2548.9,46
3351,50,deploy,2,13,11,78,37,65.9,2334.9,100.0,14987.9,2498.0,55
3352,50,deploy,2,24,11,175,142,65.9,2336.0,100.0,17069.9,2438.6,63
3353,50,deploy,2,46,11,90,73,65.9,2337.1,100.0,19677.0,2459.6,74
3354,50,deploy,2,16,12,45,7,65.9,2338.3,100.0,21699.0,2411.0,82
3355,50,deploy,2,18,12,62,25,65.9,2339.5,100.0,24261.3,2426.1,92
3356,50,deploy,2,38,12,72,45,65.9,2340.7,100.0,26239.2,2385.4,100
3357,50,deploy,2,42,12,79,59,65.9,2341.9,100.0,27849.8,2320.8,106
3358,50,deploy,2,56,12,25,14,65.9,2343.1,100.0,29912.0,2300.9,114
3359,50,deploy,2,59,12,19,10,65.9,2344.3,100.0,31975.3,2283.9,122
3360,50,deploy,2,11,13,109,67,65.9,2345.6,100.0,33818.8,2254.6,129
3361,50,deploy,2,15,13,48,9,65.9,2346.9,100.0,35711.4,2232.0,136
3362,50,deploy,2,35,13,96,67,65.9,2348.2,100.0,37922.2,2230.7,145
3363,50,deploy,2,37,13,83,56,65.9,2349.5,100.0,39312.0,2184.0,150
3364,50,deploy,2,26,14,100,68,65.9,2350.9,100.0,40524.1,2132.8,154
3365,50,deploy,2,55,14,81,70,65.9,2352.3,100.0,42148.1,2107.4,160
3366,50,deploy,2,61,14,42,34,65.9,2353.7,100.0,43810.1,2086.2,166
3367,50,deploy,2,5,15,101,56,65.9,2355.2,100.0,44848.3,2038.6,169
3368,50,deploy,2,31,15,89,58,65.9,2356.7,100.0,46498.0,2021.7,175
3369,50,deploy,2,41,15,83,62,65.9,2358.2,100.0,47738.9,1989.1,179
3370,50,deploy,2,45,15,54,36,65.9,2359.7,100.0,49183.7,1967.3,184
3371,50,deploy,2,51,15,22,8,65.9,2361.2,100.0,50806.3,1954.1,189
3372,50,deploy,2,27,16,71,39,65.9,2362.8,100.0,52280.8,1936.3,194
3373,50,deploy,2,29,16,87,56,65.9,2364.4,100.0,53224.7,1900.9,196
3374,50,deploy,2,60,16,461,452,65.9,2366.0,100.0,54494.0,1879.1,200
3375,50,deploy,2,12,17,57,16,65.9,2367.7,100.0,55585.1,1852.8,203
3376,50,deploy,2,19,17,100,63,65.9,2369.4,100.0,56675.4,1828.2,206
3377,50,deploy,2,65,17,115,115,65.9,2371.1,100.0,57561.2,1798.8,208
3378,50,deploy,2,49,18,152,137,65.9,2372.9,100.0,58679.5,1778.2,211
3379,50,deploy,2,50,18,84,70,65.9,2374.7,100.0,60203.7,1770.7,216
3380,50,deploy,2,2,19,174,125,65.9,2376.6,100.0,60776.5,1736.5,216
3381,50,deploy,2,14,20,94,55,65.9,2378.6,100.0,62155.4,1726.5,220
3382,50,deploy,2,22,20,61,25,65.9,2380.6,100.0,63331.4,1711.7,223
3383,50,deploy,2,36,20,57,29,65.9,2382.6,100.0,64634.0,1700.9,226
3384,50,deploy,2,39,20,41,15,65.9,2384.6,100.0,65648.1,1683.3,228
3385,50,deploy,2,48,20,22,6,65.9,2386.6,100.0,66208.0,1655.2,228
3386,50,deploy,2,53,20,100,87,65.9,2388.6,100.0,67179.6,1638.5,230
3387,50,deploy,2,54,20,87,75,65.9,2390.6,100.0,68150.5,1622.6,232
3388,50,deploy,2,58,20,80,70,65.9,2392.6,100.0,69735.4,1621.8,237
3389,50,remap_successfully,-,-,-,-,-,65.9,2392.6,100.0,69735.4,1621.8,237
3390,50,deploy,2,66,20,9,9,65.9,2394.6,100.0,70544.0,1603.3,238
3391,51,create,7,67,11,145,145,67.0,2394.6,100.0,70544.0,1603.3,238
3392,51,remap,-,-,-,-,-,-,-,-,-,-,-
3393,51,interrupt,-,20,10,53,16,67.0,2394.6,100.0,70544.0,1603.3,238
3394,51,interrupt,-,62,10,54,50,67.0,2394.6,100.0,70544.0,1603.3,238
3395,51,interrupt,-,63,10,15,12,67.0,2394.6,100.0,70544.0,1603.3,238
3396,51,interrupt,-,64,10,160,157,67.0,2394.6,100.0,70544.0,1603.3,238
3397,51,interrupt,-,4,11,57,10,67.0,2394.6,100.0,70544.0,1603.3,238
3398,51,interrupt,-,13,11,78,36,67.0,2394.6,100.0,70544.0,1603.3,238
3399,51,interrupt,-,24,11,175,141,67.0,2394.6,100.0,70544.0,1603.3,238
3400,51,interrupt,-,46,11,90,72,67.0,2394.6,100.0,70544.0,1603.3,238
3401,51,interrupt,-,16,12,45,6,67.0,2394.6,100.0,70544.0,1603.3,238
3402,51,interrupt,-,18,12,62,24,67.0,2394.6,100.0,70544.0,1603.3,238
3403,51,interrupt,-,38,12,72,44,67.0,2394.6,100.0,70544.0,1603.3,238
3404,51,interrupt,-,42,12,79,58,67.0,2394.6,100.0,70544.0,1603.3,238
3405,51,interrupt,-,56,12,25,13,67.0,2394.6,100.0,70544.0,1603.3,238
3406,51,interrupt,-,59,12,19,9,67.0,2394.6,100.0,70544.0,1603.3,238
3407,51,interrupt,-,11,13,109,66,67.0,2394.6,100.0,70544.0,1603.3,238
3408,51,interrupt,-,15,13,48,8,67.0,2394.6,100.0,70544.0,1603.3,238
3409,51,interrupt,-,35,13,96,66,67.0,2394.6,100.0,70544.0,1603.3,238
3410,51,interrupt,-,37,13,83,55,67.0,2394.6,100.0,70544.0,1603.3,238
3411,51,interrupt,-,26,14,100,67,67.0,2394.6,100.0,70544.0,1603.3,238
3412,51,interrupt,-,55,14,81,69,67.0,2394.6,100.0,70544.0,1603.3,238
3413,51,interrupt,-,61,14,42,33,67.0,2394.6,100.0,70544.0,1603.3,238
3414,51,interrupt,-,5,15,101,55,67.0,2394.6,100.0,70544.0,1603.3,238
3415,51,interrupt,-,31,15,89,57,67.0,2394.6,100.0,70544.0,1603.3,238
3416,51,interrupt,-,41,15,83,61,67.0,2394.6,100.0,70544.0,1603.3,238
3417,51,interrupt,-,45,15,54,35,67.0,2394.6,100.0,70544.0,1603.3,238
3418,51,interrupt,-,51,15,22,7,67.0,2394.6,100.0,70544.0,1603.3,238
3419,51,interrupt,-,27,16,71,38,67.0,2394.6,100.0,70544.0,1603.3,238
3420,51,interrupt,-,29,16,87,55,67.0,2394.6,100.0,70544.0,1603.3,238
3421,51,interrupt,-,60,16,461,451,67.0,2394.6,100.0,70544.0,1603.3,238
3422,51,interrupt,-,12,17,57,15,67.0,2394.6,100.0,70544.0,1603.3,238
3423,51,interrupt,-,19,17,100,62,67.0,2394.6,100.0,70544.0,1603.3,238
3424,51,interrupt,-,65,17,115,114,67.0,2394.6,100.0,70544.0,1603.3,238
3425,51,interrupt,-,49,18,152,136,67.0,2394.6,100.0,70544.0,1603.3,238
3426,51,interrupt,-,50,18,84,69,67.0,2394.6,100.0,70544.0,1603.3,238
3427,51,interrupt,-,2,19,174,124,67.0,2394.6,100.0,70544.0,1603.3,238
3428,51,interrupt,-,14,20,94,54,67.0,2394.6,100.0,70544.0,1603.3,238
3429,51,interrupt,-,22,20,61,24,67.0,2394.6,100.0,70544.0,1603.3,238
3430,51,interrupt,-,36,20,57,28,67.0,2394.6,100.0,70544.0,1603.3,238
3431,51,interrupt,-,39,20,41,14,67.0,2394.6,100.0,70544.0,1603.3,238
3432,51,interrupt,-,48,20,22,5,67.0,2394.6,100.0,70544.0,1603.3,238
3433,51,interrupt,-,53,20,100,86,67.0,2394.6,100.0,70544.0,1603.3,238
3434,51,interrupt,-,54,20,87,74,67.0,2394.6,100.0,70544.0,1603.3,238
3435,51,interrupt,-,58,20,80,69,67.0,2394.6,100.0,70544.0,1603.3,238
3436,51,interrupt,-,66,20,9,8,67.0,2394.6,100.0,70544.0,1603.3,238
3437,51,deploy,2,20,10,53,16,67.0,2395.6,100.0,2984.7,2984.7,10
3438,51,deploy,2,62,10,54,50,67.0,2396.6,100.0,5839.2,2919.6,20
3439,51,deploy,2,63,10,15,12,67.0,2397.6,100.0,8521.3,2840.4,30
3440,51,deploy,2,64,10,160,157,67.0,2398.6,100.0,10209.4,2552.3,36
3441,51,deploy,2,4,11,57,10,67.0,2399.7,100.0,12495.0,2499.0,45
3442,51,deploy,2,13,11,78,36,67.0,2400.8,100.0,14208.0,2368.0,51
3443,51,deploy,2,24,11,175,141,67.0,2401.9,100.0,16172.5,2310.4,58
3444,51,deploy,2,46,11,90,72,67.0,2403.0,100.0,17711.6,2213.9,64
3445,51,deploy,2,16,12,45,6,67.0,2404.2,100.0,20070.2,2230.0,73
3446,51,deploy,2,18,12,62,24,67.0,2405.4,100.0,22711.4,2271.1,84
3447,51,deploy,2,38,12,72,44,67.0,2406.6,100.0,24935.9,2266.9,93
3448,51,deploy,2,42,12,79,58,67.0,2407.8,100.0,26387.9,2199.0,98
3449,51,deploy,2,56,12,25,13,67.0,2409.0,100.0,27748.3,2134.5,103
3450,51,deploy,2,59,12,19,9,67.0,2410.2,100.0,29564.8,2111.8,110
3451,51,deploy,2,11,13,109,66,67.0,2411.5,100.0,31568.5,2104.6,118
3452,51,deploy,2,15,13,48,8,67.0,2412.8,100.0,33371.4,2085.7,125
3453,51,deploy,2,35,13,96,66,67.0,2414.1,100.0,34352.0,2020.7,128
3454,51,deploy,2,37,13,83,55,67.0,2415.4,100.0,35742.0,1985.7,133
3455,51,deploy,2,26,14,100,67,67.0,2416.8,100.0,37863.2,1992.8,141
3456,51,deploy,2,55,14,81,69,67.0,2418.2,100.0,39280.8,1964.0,146
3457,51,deploy,2,61,14,42,33,67.0,2419.6,100.0,40698.2,1938.0,151
3458,51,deploy,2,5,15,101,55,67.0,2421.1,100.0,42961.9,1952.8,160
3459,51,deploy,2,31,15,89,57,67.0,2422.6,100.0,44039.2,1914.7,163
3460,51,deploy,2,41,15,83,61,67.0,2424.1,100.0,45073.5,1878.1,166
3461,51,deploy,2,45,15,54,35,67.0,2425.6,100.0,46736.5,1869.5,171
3462,51,deploy,2,51,15,22,7,67.0,2427.1,100.0,47978.3,1845.3,175
3463,51,deploy,2,27,16,71,38,67.0,2428.7,100.0,49452.7,1831.6,180
3464,51,deploy,2,29,16,87,55,67.0,2430.3,100.0,51133.4,1826.2,186
3465,51,deploy,2,60,16,461,451,67.0,2431.9,100.0,52399.1,1806.9,190
3466,51,deploy,2,12,17,57,15,67.0,2433.6,100.0,54235.1,1807.8,196
3467,51,deploy,2,19,17,100,62,67.0,2435.3,100.0,55325.8,1784.7,199
3468,51,deploy,2,65,17,115,114,67.0,2437.0,100.0,56254.8,1758.0,201
3469,51,deploy,2,49,18,152,136,67.0,2438.8,100.0,57986.8,1757.2,207
3470,51,deploy,2,50,18,84,69,67.0,2440.6,100.0,58989.1,1735.0,209
3471,51,deploy,2,2,19,174,124,67.0,2442.5,100.0,59518.5,1700.5,209
3472,51,deploy,2,14,20,94,54,67.0,2444.5,100.0,60695.3,1686.0,212
3473,51,deploy,2,22,20,61,24,67.0,2446.5,100.0,61867.0,1672.1,215
3474,51,deploy,2,36,20,57,28,67.0,2448.5,100.0,63452.6,1669.8,220
3475,51,deploy,2,39,20,41,14,67.0,2450.5,100.0,64634.0,1657.3,223
3476,51,deploy,2,48,20,22,5,67.0,2452.5,100.0,66012.7,1650.3,227
3477,51,deploy,2,53,20,100,86,67.0,2454.5,100.0,67029.1,1634.9,229
3478,51,deploy,2,54,20,87,74,67.0,2456.5,100.0,67998.5,1619.0,231
3479,51,deploy,2,58,20,80,69,67.0,2458.5,100.0,69174.6,1608.7,234
3480,51,deploy,2,66,20,9,8,67.0,2460.5,100.0,69939.5,1589.5,235
3481,51,remap_successfully,-,-,-,-,-,67.0,2460.5,100.0,69939.5,1589.5,235
3482,51,deploy,2,67,11,145,145,67.0,2461.6,100.0,70250.4,1561.1,235
3483,52,create,9,68,14,24,24,68.4,2461.6,100.0,70250.4,1561.1,235
3484,52,remap,-,-,-,-,-,-,-,-,-,-,-
3485,52,interrupt,-,20,10,53,15,68.4,2461.6,100.0,70250.4,1561.1,235
3486,52,interrupt,-,62,10,54,49,68.4,2461.6,100.0,70250.4,1561.1,235
3487,52,interrupt,-,63,10,15,11,68.4,2461.6,100.0,70250.4,1561.1,235
3488,52,interrupt,-,64,10,160,156,68.4,2461.6,100.0,70250.4,1561.1,235
3489,52,interrupt,-,4,11,57,9,68.4,2461.6,100.0,70250.4,1561.1,235
3490,52,interrupt,-,13,11,78,35,68.4,2461.6,100.0,70250.4,1561.1,235
3491,52,interrupt,-,24,11,175,140,68.4,2461.6,100.0,70250.4,1561.1,235
3492,52,interrupt,-,46,11,90,71,68.4,2461.6,100.0,70250.4,1561.1,235
3493,52,interrupt,-,16,12,45,5,68.4,2461.6,100.0,70250.4,1561.1,235
3494,52,interrupt,-,18,12,62,23,68.4,2461.6,100.0,70250.4,1561.1,235
3495,52,interrupt,-,38,12,72,43,68.4,2461.6,100.0,70250.4,1561.1,235
3496,52,interrupt,-,42,12,79,57,68.4,2461.6,100.0,70250.4,1561.1,235
3497,52,interrupt,-,56,12,25,12,68.4,2461.6,100.0,70250.4,1561.1,235
3498,52,interrupt,-,59,12,19,8,68.4,2461.6,100.0,70250.4,1561.1,235
3499,52,interrupt,-,11,13,109,65,68.4,2461.6,100.0,70250.4,1561.1,235
3500,52,interrupt,-,15,13,48,7,68.4,2461.6,100.0,70250.4,1561.1,235
3501,52,interrupt,-,35,13,96,65,68.4,2461.6,100.0,70250.4,1561.1,235
3502,52,interrupt,-,37,13,83,54,68.4,2461.6,100.0,70250.4,1561.1,235
3503,52,interrupt,-,26,14,100,66,68.4,2461.6,100.0,70250.4,1561.1,235
3504,52,interrupt,-,55,14,81,68,68.4,2461.6,100.0,70250.4,1561.1,235
3505,52,interrupt,-,61,14,42,32,68.4,2461.6,100.0,70250.4,1561.1,235
3506,52,interrupt,-,5,15,101,54,68.4,2461.6,100.0,70250.4,1561.1,235
3507,52,interrupt,-,31,15,89,56,68.4,2461.6,100.0,70250.4,1561.1,235
3508,52,interrupt,-,41,15,83,60,68.4,2461.6,100.0,70250.4,1561.1,235
3509,52,interrupt,-,45,15,54,34,68.4,2461.6,100.0,70250.4,1561.1,235
3510,52,interrupt,-,51,15,22,6,68.4,2461.6,100.0,70250.4,1561.1,235
3511,52,interrupt,-,27,16,71,37,68.4,2461.6,100.0,70250.4,1561.1,235
3512,52,interrupt,-,29,16,87,54,68.4,2461.6,100.0,70250.4,1561.1,235
3513,52,interrupt,-,60,16,461,450,68.4,2461.6,100.0,70250.4,1561.1,235
3514,52,interrupt,-,12,17,57,14,68.4,2461.6,100.0,70250.4,1561.1,235
3515,52,interrupt,-,19,17,100,61,68.4,2461.6,100.0,70250.4,1561.1,235
3516,52,interrupt,-,65,17,115,113,68.4,2461.6,100.0,70250.4,1561.1,235
3517,52,interrupt,-,49,18,152,135,68.4,2461.6,100.0,70250.4,1561.1,235
3518,52,interrupt,-,50,18,84,68,68.4,2461.6,100.0,70250.4,1561.1,235
3519,52,interrupt,-,2,19,174,123,68.4,2461.6,100.0,70250.4,1561.1,235
3520,52,interrupt,-,14,20,94,53,68.4,2461.6,100.0,70250.4,1561.1,235
3521,52,interrupt,-,22,20,61,23,68.4,2461.6,100.0,70250.4,1561.1,235
3522,52,interrupt,-,36,20,57,27,68.4,2461.6,100.0,70250.4,1561.1,235
3523,52,interrupt,-,39,20,41,13,68.4,2461.6,100.0,70250.4,1561.1,235
3524,52,interrupt,-,48,20,22,4,68.4,2461.6,100.0,70250.4,1561.1,235
3525,52,interrupt,-,53,20,100,85,68.4,2461.6,100.0,70250.4,1561.1,235
3526,52,interrupt,-,54,20,87,73,68.4,2461.6,100.0,70250.4,1561.1,235
3527,52,interrupt,-,58,20,80,68,68.4,2461.6,100.0,70250.4,1561.1,235
3528,52,interrupt,-,66,20,9,7,68.4,2461.6,100.0,70250.4,1561.1,235
3529,52,interrupt,-,67,11,145,144,68.4,2461.6,100.0,70250.4,1561.1,235
3530,52,deploy,2,20,10,53,15,68.4,2462.6,100.0,2983.9,2983.9,10
3531,52,deploy,2,62,10,54,49,68.4,2463.6,100.0,5794.2,2897.1,20
3532,52,deploy,2,63,10,15,11,68.4,2464.6,100.0,8187.4,2729.1,29
3533,52,deploy,2,64,10,160,156,68.4,2465.6,100.0,10327.5,2581.9,37
3534,52,deploy,2,4,11,57,9,68.4,2466.7,100.0,12950.8,2590.2,47
3535,52,deploy,2,13,11,78,35,68.4,2467.8,100.0,15194.3,2532.4,56
3536,52,deploy,2,24,11,175,140,68.4,2468.9,100.0,17933.9,2562.0,67
3537,52,deploy,2,46,11,90,71,68.4,2470.0,100.0,19604.7,2450.6,73
3538,52,deploy,2,67,11,145,144,68.4,2471.1,100.0,21726.3,2414.0,81
3539,52,deploy,2,16,12,45,5,68.4,2472.3,100.0,23546.6,2354.7,88
3540,52,deploy,2,18,12,62,23,68.4,2473.5,100.0,25410.8,2310.1,95
3541,52,deploy,2,38,12,72,43,68.4,2474.7,100.0,26771.7,2231.0,100
3542,52,deploy,2,42,12,79,57,68.4,2475.9,100.0,28748.4,2211.4,108
3543,52,deploy,2,56,12,25,12,68.4,2477.1,100.0,29945.4,2139.0,112
3544,52,deploy,2,59,12,19,8,68.4,2478.3,100.0,31311.7,2087.4,117
3545,52,deploy,2,11,13,109,65,68.4,2479.6,100.0,32702.2,2043.9,122
3546,52,deploy,2,15,13,48,7,68.4,2480.9,100.0,34091.5,2005.4,127
3547,52,deploy,2,35,13,96,65,68.4,2482.2,100.0,35687.6,1982.6,133
3548,52,deploy,2,37,13,83,54,68.4,2483.5,100.0,37779.2,1988.4,141
3549,52,deploy,2,26,14,100,66,68.4,2484.9,100.0,38991.8,1949.6,145
3550,52,deploy,2,55,14,81,68,68.4,2486.3,100.0,40407.6,1924.2,150
3551,52,deploy,2,61,14,42,32,68.4,2487.7,100.0,41869.7,1903.2,155
3552,52,deploy,2,5,15,101,54,68.4,2489.2,100.0,43314.9,1883.3,160
3553,52,deploy,2,31,15,89,56,68.4,2490.7,100.0,44756.8,1864.9,165
3554,52,deploy,2,41,15,83,60,68.4,2492.2,100.0,46203.9,1848.2,170
3555,52,deploy,2,45,15,54,34,68.4,2493.7,100.0,47650.0,1832.7,175
3556,52,deploy,2,51,15,22,6,68.4,2495.2,100.0,49301.3,1826.0,181
3557,52,deploy,2,27,16,71,37,68.4,2496.8,100.0,50570.7,1806.1,185
3558,52,deploy,2,29,16,87,54,68.4,2498.4,100.0,51428.5,1773.4,187
3559,52,deploy,2,60,16,461,450,68.4,2500.0,100.0,52458.5,1748.6,189
3560,52,deploy,2,12,17,57,14,68.4,2501.7,100.0,54411.8,1755.2,196
3561,52,deploy,2,19,17,100,61,68.4,2503.4,100.0,55708.1,1740.9,200
3562,52,deploy,2,65,17,115,113,68.4,2505.1,100.0,56594.3,1715.0,202
3563,52,deploy,2,49,18,152,135,68.4,2506.9,100.0,57711.4,1697.4,205
3564,52,deploy,2,50,18,84,68,68.4,2508.7,100.0,58626.2,1675.0,207
3565,52,deploy,2,2,19,174,123,68.4,2510.6,100.0,60477.8,1679.9,213
3566,52,deploy,2,14,20,94,53,68.4,2512.6,100.0,61648.7,1666.2,216
3567,52,deploy,2,22,20,61,23,68.4,2514.6,100.0,63028.6,1658.6,220
3568,52,deploy,2,36,20,57,27,68.4,2516.6,100.0,64657.5,1657.9,225
3569,52,deploy,2,39,20,41,13,68.4,2518.6,100.0,66036.4,1650.9,229
3570,52,deploy,2,48,20,22,4,68.4,2520.6,100.0,67049.3,1635.3,231
3571,52,deploy,2,53,20,100,85,68.4,2522.6,100.0,68012.7,1619.3,233
3572,52,deploy,2,54,20,87,73,68.4,2524.6,100.0,68662.7,1596.8,233
3573,52,deploy,2,58,20,80,68,68.4,2526.6,100.0,69628.3,1582.5,235
3574,52,deploy,2,66,20,9,7,68.4,2528.6,100.0,70644.0,1569.9,237
3575,52,remap_successfully,-,-,-,-,-,68.4,2528.6,100.0,70644.0,1569.9,237
3576,52,deploy,2,68,14,24,24,68.4,2530.0,100.0,71284.5,1549.7,238
3577,53,create,9,69,19,74,74,70.3,2530.0,100.0,71284.5,1549.7,238
3578,53,remap,-,-,-,-,-,-,-,-,-,-,-
3579,53,interrupt,-,20,10,53,14,70.3,2530.0,100.0,71284.5,1549.7,238
3580,53,interrupt,-,62,10,54,48,70.3,2530.0,100.0,71284.5,1549.7,238
3581,53,interrupt,-,63,10,15,10,70.3,2530.0,100.0,71284.5,1549.7,238
3582,53,interrupt,-,64,10,160,155,70.3,2530.0,100.0,71284.5,1549.7,238
3583,53,interrupt,-,4,11,57,8,70.3,2530.0,100.0,71284.5,1549.7,238
3584,53,interrupt,-,13,11,78,34,70.3,2530.0,100.0,71284.5,1549.7,238
3585,53,interrupt,-,24,11,175,139,70.3,2530.0,100.0,71284.5,1549.7,238
3586,53,interrupt,-,46,11,90,70,70.3,2530.0,100.0,71284.5,1549.7,238
3587,53,interrupt,-,67,11,145,143,70.3,2530.0,100.0,71284.5,1549.7,238
3588,53,interrupt,-,16,12,45,4,70.3,2530.0,100.0,71284.5,1549.7,238
3589,53,interrupt,-,18,12,62,22,70.3,2530.0,100.0,71284.5,1549.7,238
3590,53,interrupt,-,38,12,72,42,70.3,2530.0,100.0,71284.5,1549.7,238
3591,53,interrupt,-,42,12,79,56,70.3,2530.0,100.0,71284.5,1549.7,238
3592,53,interrupt,-,56,12,25,11,70.3,2530.0,100.0,71284.5,1549.7,238
3593,53,interrupt,-,59,12,19,7,70.3,2530.0,100.0,71284.5,1549.7,238
3594,53,interrupt,-,11,13,109,64,70.3,2530.0,100.0,71284.5,1549.7,238
3595,53,interrupt,-,15,13,48,6,70.3,2530.0,100.0,71284.5,1549.7,238
3596,53,interrupt,-,35,13,96,64,70.3,2530.0,100.0,71284.5,1549.7,238
3597,53,interrupt,-,37,13,83,53,70.3,2530.0,100.0,71284.5,1549.7,238
3598,53,interrupt,-,26,14,100,65,70.3,2530.0,100.0,71284.5,1549.7,238
3599,53,interrupt,-,55,14,81,67,70.3,2530.0,100.0,71284.5,1549.7,238
3600,53,interrupt,-,61,14,42,31,70.3,2530.0,100.0,71284.5,1549.7,238
3601,53,interrupt,-,5,15,101,53,70.3,2530.0,100.0,71284.5,1549.7,238
3602,53,interrupt,-,31,15,89,55,70.3,2530.0,100.0,71284.5,1549.7,238
3603,53,interrupt,-,41,15,83,59,70.3,2530.0,100.0,71284.5,1549.7,238
3604,53,interrupt,-,45,15,54,33,70.3,2530.0,100.0,71284.5,1549.7,238
3605,53,interrupt,-,51,15,22,5,70.3,2530.0,100.0,71284.5,1549.7,238
3606,53,interrupt,-,27,16,71,36,70.3,2530.0,100.0,71284.5,1549.7,238
3607,53,interrupt,-,29,16,87,53,70.3,2530.0,100.0,71284.5,1549.7,238
3608,53,interrupt,-,60,16,461,449,70.3,2530.0,100.0,71284.5,1549.7,238
3609,53,interrupt,-,12,17,57,13,70.3,2530.0,100.0,71284.5,1549.7,238
