3
3
3
3
2
2
2
2
1
1
1
1
1
1
1
1
3
3
3
3
7
7
7
7
29
29
29
29
85
85
85
85
119
119
119
119
55
55
55
55
54
54
54
54
60
60
60
60
66
66
66
66
80
80
80
80
113
113
113
113
121
121
121
121
111
111
111
111
88
88
88
88
45
45
45
45
40
40
40
40
29
29
29
29
18
18
18
18
12
12
12
12
10
10
10
10
