id,time,action,Ingress/DC,SFC,n_VNFs,demand,TTL,remain,util,power,P_per_sfc,active_server,failDetail
1,24,create,7,1,6,142,102,102,0.0,0,0.0,0,-
2,24,deploy,1,1,6,142,102,102,0.6,609.0,609.0,2,-
3,37,create,7,2,4,93,5,5,0.6,609.0,609.0,2,-
4,37,deploy,4,2,4,93,5,5,0.9,917.6,458.8,3,-
5,38,create,10,3,4,80,70,70,0.9,917.6,458.8,3,-
6,38,deploy,1,3,4,80,70,70,1.2,1293.4,431.1,4,-
7,40,create,10,4,9,212,122,122,1.2,1293.4,431.1,4,-
8,40,deploy,6,4,9,212,122,122,2.1,2186.4,546.6,7,-
9,42,remove,4,2,4,93,5,0,1.7,1877.8,625.9,6,-
10,55,create,10,5,10,227,318,318,1.7,1877.8,625.9,6,-
11,55,deploy,4,5,10,227,318,318,2.6,2787.5,696.9,9,-
12,63,create,10,6,4,98,46,46,2.6,2787.5,696.9,9,-
13,63,deploy,11,6,4,98,46,46,3.0,3101.7,620.3,10,-
14,94,create,10,7,4,105,224,224,3.0,3101.7,620.3,10,-
15,94,deploy,11,7,4,105,224,224,3.4,3671.2,611.9,12,-
16,102,create,5,8,10,233,88,88,3.4,3671.2,611.9,12,-
17,102,deploy,6,8,10,233,88,88,4.4,4424.0,632.0,14,-
18,108,create,9,9,8,168,54,54,4.4,4424.0,632.0,14,-
19,108,remove,1,3,4,80,70,0,4.0,4048.2,674.7,13,-
20,108,create,5,10,7,151,14,14,4.0,4048.2,674.7,13,-
21,108,deploy,1,9,8,168,54,54,4.7,4727.2,675.3,15,-
22,108,deploy,4,10,7,151,14,14,5.3,5388.8,673.6,17,-
23,109,remove,11,6,4,98,46,0,4.9,5074.6,724.9,16,-
24,109,create,5,11,4,79,136,136,4.9,5074.6,724.9,16,-
25,109,deploy,11,11,4,79,136,136,5.2,5162.6,645.3,16,-
26,122,remove,4,10,7,151,14,0,4.6,4501.0,643.0,14,-
27,124,create,10,12,8,191,99,99,4.6,4501.0,643.0,14,-
28,124,deploy,11,12,8,191,99,99,5.4,5414.0,676.8,17,-
29,125,create,10,13,7,147,132,132,5.4,5414.0,676.8,17,-
30,125,deploy,11,13,7,147,132,132,6.0,5782.7,642.5,18,-
31,126,remove,1,1,6,142,102,0,5.4,5419.4,677.4,17,-
32,131,create,7,14,7,164,153,153,5.4,5419.4,677.4,17,-
33,131,create,10,15,8,155,185,185,5.4,5419.4,677.4,17,-
34,131,deploy,6,14,7,164,153,153,6.1,6054.0,672.7,19,-
35,131,deploy,1,15,8,155,185,185,6.7,6431.7,643.2,20,-
36,135,create,5,16,8,187,156,156,6.7,6431.7,643.2,20,-
37,135,deploy,4,16,8,187,156,156,7.4,7133.3,648.5,22,-
38,138,create,9,17,4,105,20,20,7.4,7133.3,648.5,22,-
39,138,deploy,4,17,4,105,20,20,7.8,7455.400000000001,621.3,23,-
40,139,create,7,18,4,82,37,37,7.8,7455.400000000001,621.3,23,-
41,139,deploy,6,18,4,82,37,37,8.2,7751.8,596.3,24,-
