id,time,action,Ingress/DC,SFC,n_VNFs,demand,TTL,remain,util,power,P_per_sfc,active_server,failDetail
1,10,create,9,1,9,209,107,107,0.0,0,0.0,0,-
2,10,deploy,4,1,9,209,107,107,0.8,889.6,889.6,3,-
3,11,create,9,2,7,179,44,44,0.8,889.6,889.6,3,-
4,11,deploy,4,2,14,179,44,44,1.5,1745.8,872.9,6,-
5,19,create,9,3,9,212,3,3,1.5,1745.8,872.9,6,-
6,19,deploy,4,3,9,212,3,3,2.4,2433.6,811.2,8,-
7,21,create,10,4,6,128,73,73,2.4,2433.6,811.2,8,-
8,21,deploy,11,4,6,128,73,73,2.9,3028.6,757.1,10,-
9,22,remove,4,3,9,212,3,0,2.0,2340.8,780.3,8,-
10,24,create,5,5,4,90,148,148,2.0,2340.8,780.3,8,-
11,24,deploy,4,5,4,90,148,148,2.4,2687.7,671.9,9,-
12,28,create,10,6,7,144,43,43,2.4,2687.7,671.9,9,-
13,28,deploy,11,6,7,144,43,43,3.0,3300.7,660.1,11,-
14,30,create,9,7,7,132,20,20,3.0,3300.7,660.1,11,-
15,30,deploy,4,7,7,132,20,20,3.5,3652.8,608.8,12,-
16,33,create,9,8,6,127,206,206,3.5,3652.8,608.8,12,-
17,33,deploy,4,8,6,127,206,206,4.0,4371.0,624.4,14,-
18,37,create,7,9,9,203,27,27,4.0,4371.0,624.4,14,-
19,37,deploy,6,9,18,203,27,27,4.8,5459.0,682.4,18,-
20,50,remove,4,7,7,132,20,0,4.3,5065.3,723.6,17,-
21,55,remove,4,2,14,179,44,0,3.6,4660.9,776.8,16,-
22,58,create,9,10,8,191,9,9,3.6,4660.9,776.8,16,-
23,58,deploy,4,10,8,191,9,9,4.3,5530.5,790.1,19,-
24,64,remove,6,9,18,203,27,0,3.5,4442.5,740.4,15,-
25,65,create,5,11,8,204,95,95,3.5,4442.5,740.4,15,-
26,65,deploy,1,11,16,204,95,95,4.3,5694.0,813.4,19,-
27,67,remove,4,10,8,191,9,0,3.6,4824.4,804.1,16,-
28,71,remove,11,6,7,144,43,0,3.0,4211.4,842.3,14,-
29,75,create,5,12,6,135,143,143,3.0,4211.4,842.3,14,-
30,75,deploy,4,12,6,135,143,143,3.5,4813.5,802.2,16,-
31,77,create,10,13,7,155,45,45,3.5,4813.5,802.2,16,-
32,77,deploy,11,13,7,155,45,45,4.2,5438.7,777.0,18,-
33,94,remove,11,4,6,128,73,0,3.7,4843.7,807.3,16,-
34,96,create,5,14,5,125,205,205,3.7,4843.7,807.3,16,-
35,96,deploy,4,14,5,125,205,205,4.1,5434.7,776.4,18,-
36,101,create,5,15,4,78,247,247,4.1,5434.7,776.4,18,-
37,101,deploy,1,15,8,78,247,247,4.5,5521.5,690.2,18,-
38,102,create,5,16,6,135,12,12,4.5,5521.5,690.2,18,-
39,102,deploy,1,16,6,135,12,12,5.0,6204.3,689.4,20,-
40,105,create,10,17,10,224,20,20,5.0,6204.3,689.4,20,-
41,105,deploy,11,17,10,224,20,20,5.9,7111.400000000001,711.1,23,-
42,114,remove,1,16,6,135,12,0,5.3,6428.6,714.3,21,-
43,117,remove,4,1,9,209,107,0,4.5,5538.900000000001,692.4,18,-
44,122,remove,11,13,7,155,45,0,3.9,4913.8,702.0,16,-
45,125,create,9,18,8,182,9,9,3.9,4913.8,702.0,16,-
46,125,remove,11,17,10,224,20,0,3.0,4006.6000000000004,667.8,13,-
47,125,deploy,6,18,8,182,9,9,3.7,4661.0,665.9,15,-
48,127,create,9,19,5,115,115,115,3.7,4661.0,665.9,15,-
49,127,deploy,6,19,5,115,115,115,4.2,5240.8,655.1,17,-
50,129,create,5,20,9,194,115,115,4.2,5240.8,655.1,17,-
51,129,deploy,1,20,9,194,115,115,5.0,6194.400000000001,688.3,20,-
52,131,create,5,21,7,157,1,1,5.0,6194.400000000001,688.3,20,-
53,131,deploy,1,21,7,157,1,1,5.6,6820.2,682.0,22,-
54,132,create,7,22,9,173,141,141,5.6,6820.2,682.0,22,-
55,132,remove,1,21,7,157,1,0,5.0,6194.400000000001,688.3,20,-
56,132,deploy,6,22,9,173,141,141,5.6,6838.800000000001,683.9,22,-
57,133,create,7,23,7,134,13,13,5.6,6838.800000000001,683.9,22,-
58,133,deploy,6,23,7,134,13,13,6.2,7564.900000000001,687.7,24,-
59,134,remove,6,18,8,182,9,0,5.5,6910.400000000001,691.0,22,-
60,136,create,9,24,7,160,281,281,5.5,6910.400000000001,691.0,22,-
61,136,deploy,6,24,14,160,281,281,6.1,7745.500000000001,704.1,25,-
62,139,create,5,25,10,198,434,434,6.1,7745.500000000001,704.1,25,-
63,139,deploy,4,25,10,198,434,434,6.9,8622.900000000001,718.6,28,-
64,140,create,9,26,8,172,188,188,6.9,8622.900000000001,718.6,28,-
65,140,create,5,27,9,208,64,64,6.9,8622.900000000001,718.6,28,-
66,140,deploy,11,26,8,172,188,188,7.6,9267.000000000002,712.8,30,-
67,140,deploy,1,27,9,208,64,64,8.4,9990.500000000002,713.6,32,-
68,146,create,7,28,5,122,266,266,8.4,9990.500000000002,713.6,32,-
69,146,remove,6,23,7,134,13,0,7.9,9222.800000000001,709.4,30,-
70,146,deploy,11,28,5,122,266,266,8.3,9811.2,700.8,32,-
71,151,create,7,29,7,145,84,84,8.3,9811.2,700.8,32,-
72,151,drop,-,29,7,145,84,84,8.3,9811.2,700.8,32,-
73,158,create,7,30,10,238,490,490,8.3,9811.2,700.8,32,-
74,158,deploy,6,30,10,238,490,490,9.3,10733.1,715.5,35,-
75,160,remove,1,11,16,204,95,0,8.5,9973.4,712.4,33,-
76,162,create,10,31,9,214,731,731,8.5,9973.4,712.4,33,-
77,162,deploy,11,31,9,214,731,731,9.3,10869.4,724.6,36,-
78,172,remove,4,5,4,90,148,0,9.0,10359.0,739.9,34,-
79,174,create,5,32,6,129,43,43,9.0,10359.0,739.9,34,-
80,174,deploy,4,32,6,129,43,43,9.5,10707.7,713.8,35,-
81,175,create,5,33,9,212,261,261,9.5,10707.7,713.8,35,-
82,175,drop,-,33,9,212,261,261,9.5,10707.7,713.8,35,-
83,178,create,5,34,7,152,56,56,9.5,10707.7,713.8,35,-
84,178,deploy,1,34,7,152,56,56,10.1,11327.8,708.0,37,-
85,181,create,9,35,5,106,35,35,10.1,11327.8,708.0,37,-
86,181,deploy,11,35,5,106,35,35,10.5,11898.4,699.9,39,-
87,182,create,9,36,8,178,90,90,10.5,11898.4,699.9,39,-
88,182,drop,-,36,8,178,90,90,10.5,11898.4,699.9,39,-
89,184,create,10,37,8,176,52,52,10.5,11898.4,699.9,39,-
90,184,drop,-,37,8,176,52,52,10.5,11898.4,699.9,39,-
91,185,create,9,38,5,114,98,98,10.5,11898.4,699.9,39,-
92,185,drop,-,38,5,114,98,98,10.5,11898.4,699.9,39,-
93,186,create,5,39,7,144,2,2,10.5,11898.4,699.9,39,-
94,186,drop,-,39,7,144,2,2,10.5,11898.4,699.9,39,-
95,187,create,7,40,10,209,23,23,10.5,11898.4,699.9,39,-
96,187,drop,-,40,10,209,23,23,10.5,11898.4,699.9,39,-
97,188,create,9,41,7,158,227,227,10.5,11898.4,699.9,39,-
98,188,drop,-,41,7,158,227,227,10.5,11898.4,699.9,39,-
99,189,create,10,42,6,135,257,257,10.5,11898.4,699.9,39,-
100,189,drop,-,42,6,135,257,257,10.5,11898.4,699.9,39,-
101,190,create,9,43,7,164,243,243,10.5,11898.4,699.9,39,-
102,190,drop,-,43,7,164,243,243,10.5,11898.4,699.9,39,-
103,196,create,9,44,5,107,95,95,10.5,11898.4,699.9,39,-
104,196,drop,-,44,5,107,95,95,10.5,11898.4,699.9,39,-
105,197,create,10,45,5,123,136,136,10.5,11898.4,699.9,39,-
106,197,drop,-,45,5,123,136,136,10.5,11898.4,699.9,39,-
107,198,create,5,46,5,105,21,21,10.5,11898.4,699.9,39,-
108,198,drop,-,46,5,105,21,21,10.5,11898.4,699.9,39,-
109,199,create,7,47,10,199,39,39,10.5,11898.4,699.9,39,-
110,199,create,9,48,10,251,30,30,10.5,11898.4,699.9,39,-
111,199,create,5,49,7,153,74,74,10.5,11898.4,699.9,39,-
112,199,drop,-,47,10,199,39,39,10.5,11898.4,699.9,39,-
113,199,drop,-,48,10,251,30,30,10.5,11898.4,699.9,39,-
114,199,drop,-,49,7,153,74,74,10.5,11898.4,699.9,39,-
115,203,create,7,50,8,167,41,41,10.5,11898.4,699.9,39,-
116,203,drop,-,50,8,167,41,41,10.5,11898.4,699.9,39,-
117,204,remove,1,27,9,208,64,0,9.7,10888.4,680.5,36,-
118,208,create,5,51,10,214,24,24,9.7,10888.4,680.5,36,-
119,208,deploy,1,51,10,214,24,24,10.5,11945.9,702.7,39,-
120,210,create,5,52,5,112,161,161,10.5,11945.9,702.7,39,-
121,210,drop,-,52,5,112,161,161,10.5,11945.9,702.7,39,-
122,211,create,5,53,8,185,150,150,10.5,11945.9,702.7,39,-
123,211,drop,-,53,8,185,150,150,10.5,11945.9,702.7,39,-
124,214,create,10,54,8,173,205,205,10.5,11945.9,702.7,39,-
125,214,create,5,55,8,152,117,117,10.5,11945.9,702.7,39,-
126,214,drop,-,54,8,173,205,205,10.5,11945.9,702.7,39,-
127,214,drop,-,55,8,152,117,117,10.5,11945.9,702.7,39,-
128,216,remove,11,35,5,106,35,0,10.1,11375.3,711.0,37,-
129,217,remove,4,32,6,129,43,0,9.6,10984.9,732.3,36,-
130,218,remove,4,12,6,135,143,0,9.1,10424.5,744.6,34,-
131,221,create,5,56,5,114,31,31,9.1,10424.5,744.6,34,-
132,221,deploy,4,56,5,114,31,31,9.5,11003.2,733.5,36,-
133,223,create,5,57,9,210,167,167,9.5,11003.2,733.5,36,-
134,223,drop,-,57,9,210,167,167,9.5,11003.2,733.5,36,-
135,226,create,5,58,8,186,175,175,9.5,11003.2,733.5,36,-
136,226,drop,-,58,8,186,175,175,9.5,11003.2,733.5,36,-
137,227,create,5,59,4,89,2,2,9.5,11003.2,733.5,36,-
138,227,drop,-,59,4,89,2,2,9.5,11003.2,733.5,36,-
139,228,create,9,60,8,184,202,202,9.5,11003.2,733.5,36,-
140,228,drop,-,60,8,184,202,202,9.5,11003.2,733.5,36,-
141,231,create,7,61,10,197,121,121,9.5,11003.2,733.5,36,-
142,231,create,9,62,10,233,26,26,9.5,11003.2,733.5,36,-
143,231,drop,-,61,10,197,121,121,9.5,11003.2,733.5,36,-
144,231,deploy,11,62,10,233,26,26,10.4,11920.400000000001,745.0,39,-
145,232,remove,1,51,10,214,24,0,9.6,10862.9,724.2,36,-
146,233,create,10,63,8,189,272,272,9.6,10862.9,724.2,36,-
147,233,create,5,64,9,220,19,19,9.6,10862.9,724.2,36,-
148,233,deploy,1,63,8,189,272,272,10.3,11524.2,720.3,38,-
149,233,drop,-,64,9,220,19,19,10.3,11524.2,720.3,38,-
150,234,remove,1,34,7,152,56,0,9.7,10904.099999999999,726.9,36,-
151,234,create,9,65,5,112,621,621,9.7,10904.099999999999,726.9,36,-
152,234,deploy,1,65,5,112,621,621,10.2,11479.7,717.5,38,-
153,235,create,10,66,9,192,159,159,10.2,11479.7,717.5,38,-
154,235,drop,-,66,9,192,159,159,10.2,11479.7,717.5,38,-
155,236,create,5,67,7,175,129,129,10.2,11479.7,717.5,38,-
156,236,drop,-,67,7,175,129,129,10.2,11479.7,717.5,38,-
157,237,create,10,68,4,87,101,101,10.2,11479.7,717.5,38,-
158,237,create,5,69,7,153,80,80,10.2,11479.7,717.5,38,-
159,237,drop,-,68,4,87,101,101,10.2,11479.7,717.5,38,-
160,237,drop,-,69,7,153,80,80,10.2,11479.7,717.5,38,-
161,238,create,7,70,8,176,273,273,10.2,11479.7,717.5,38,-
162,238,drop,-,70,8,176,273,273,10.2,11479.7,717.5,38,-
163,239,remove,4,8,6,127,206,0,9.7,10514.8,701.0,35,-
164,240,create,9,71,5,109,70,70,9.7,10514.8,701.0,35,-
165,240,deploy,4,71,5,109,70,70,10.1,11088.0,693.0,37,-
166,241,create,5,72,7,169,388,388,10.1,11088.0,693.0,37,-
167,241,drop,-,72,7,169,388,388,10.1,11088.0,693.0,37,-
168,242,remove,6,19,5,115,115,0,9.6,10508.199999999999,700.5,35,-
169,242,create,7,73,7,155,195,195,9.6,10508.199999999999,700.5,35,-
170,242,create,5,74,5,119,3,3,9.6,10508.199999999999,700.5,35,-
171,242,deploy,6,73,7,155,195,195,10.3,11132.5,695.8,37,-
