id,time,action,Ingress/DC,SFC,n_VNFs,TTL,remain,load,util,acceptance,power,P_per_sfc,active_server
65,4,deploy,6,3,11,6,4,11.2,29.5,100.0,1900.9,950.5,14
66,4,deploy,11,6,11,50,50,11.2,30.6,100.0,2866.1000000000004,955.4,9
67,4,deploy,4,2,12,68,65,11.2,31.7,100.0,3901.2,975.3,12
68,4,deploy,4,1,14,113,110,11.2,33.1,100.0,4949.6,989.9,15
69,4,deploy,11,4,19,25,23,11.2,35.0,100.0,6592.700000000001,1098.8,20
70,4,remap_successfully,-,-,-,-,-,11.2,35.0,100.0,6592.700000000001,1098.8,20
71,4,deploy,11,7,17,36,36,11.2,36.7,100.0,7926.1,1132.3,24
72,4,remap,-,-,-,-,-,-,-,-,-,-,-
73,4,interrupt,-,5,10,152,151,11.2,36.7,100.0,7926.1,1132.3,24
74,4,interrupt,-,3,11,6,4,11.2,36.7,100.0,7926.1,1132.3,24
75,4,interrupt,-,6,11,50,50,11.2,36.7,100.0,7926.1,1132.3,24
76,4,interrupt,-,2,12,68,65,11.2,36.7,100.0,7926.1,1132.3,24
77,4,interrupt,-,1,14,113,110,11.2,36.7,100.0,7926.1,1132.3,24
78,4,interrupt,-,4,19,25,23,11.2,36.7,100.0,7926.1,1132.3,24
79,4,interrupt,-,7,17,36,36,11.2,36.7,100.0,7926.1,1132.3,24
80,4,deploy,4,5,10,152,151,11.2,37.7,100.0,936.5,936.5,18
81,4,deploy,6,3,11,6,4,11.2,38.8,100.0,1900.9,950.5,18
82,4,deploy,11,6,11,50,50,11.2,39.9,100.0,2866.1000000000004,955.4,9
83,4,deploy,4,2,12,68,65,11.2,41.1,100.0,3901.2,975.3,12
84,4,deploy,4,1,14,113,110,11.2,42.5,100.0,4949.6,989.9,15
85,4,deploy,11,7,17,36,36,11.2,44.1,100.0,6323.5,1053.9,19
86,4,deploy,11,4,19,25,23,11.2,46.0,100.0,7966.700000000001,1138.1,24
87,4,remap_successfully,-,-,-,-,-,11.2,46.0,100.0,7966.700000000001,1138.1,24
88,4,deploy,6,8,19,17,17,11.2,47.9,100.0,9645.2,1205.7,29
89,5,create,9,9,16,229,229,12.8,47.9,100.0,9645.2,1205.7,29
90,5,create,7,10,12,62,62,14.0,47.9,100.0,9645.2,1205.7,29
91,5,remap,-,-,-,-,-,-,-,-,-,-,-
92,5,interrupt,-,5,10,152,150,14.0,47.9,100.0,9645.2,1205.7,29
93,5,interrupt,-,3,11,6,3,14.0,47.9,100.0,9645.2,1205.7,29
94,5,interrupt,-,6,11,50,49,14.0,47.9,100.0,9645.2,1205.7,29
95,5,interrupt,-,2,12,68,64,14.0,47.9,100.0,9645.2,1205.7,29
96,5,interrupt,-,1,14,113,109,14.0,47.9,100.0,9645.2,1205.7,29
97,5,interrupt,-,7,17,36,35,14.0,47.9,100.0,9645.2,1205.7,29
98,5,interrupt,-,4,19,25,22,14.0,47.9,100.0,9645.2,1205.7,29
99,5,interrupt,-,8,19,17,16,14.0,47.9,100.0,9645.2,1205.7,29
100,5,deploy,4,5,10,152,150,14.0,48.9,100.0,936.5,936.5,23
101,5,deploy,6,3,11,6,3,14.0,50.0,100.0,1900.9,950.5,18
102,5,deploy,11,6,11,50,49,14.0,51.1,100.0,2866.1000000000004,955.4,9
103,5,deploy,4,2,12,68,64,14.0,52.3,100.0,3901.2,975.3,12
104,5,deploy,4,1,14,113,109,14.0,53.7,100.0,4949.6,989.9,15
105,5,deploy,11,7,17,36,35,14.0,55.4,100.0,6323.5,1053.9,19
106,5,deploy,11,4,19,25,22,14.0,57.2,100.0,7966.700000000001,1138.1,24
107,5,deploy,6,8,19,17,16,14.0,59.1,100.0,9645.2,1205.7,29
108,5,remap_successfully,-,-,-,-,-,14.0,59.1,100.0,9645.2,1205.7,29
109,5,deploy,11,9,16,229,229,14.0,60.7,100.0,10956.599999999999,1217.4,33
110,5,remap,-,-,-,-,-,-,-,-,-,-,-
111,5,interrupt,-,5,10,152,150,14.0,60.7,100.0,10956.599999999999,1217.4,33
112,5,interrupt,-,3,11,6,3,14.0,60.7,100.0,10956.599999999999,1217.4,33
113,5,interrupt,-,6,11,50,49,14.0,60.7,100.0,10956.599999999999,1217.4,33
114,5,interrupt,-,2,12,68,64,14.0,60.7,100.0,10956.599999999999,1217.4,33
115,5,interrupt,-,1,14,113,109,14.0,60.7,100.0,10956.599999999999,1217.4,33
116,5,interrupt,-,7,17,36,35,14.0,60.7,100.0,10956.599999999999,1217.4,33
117,5,interrupt,-,4,19,25,22,14.0,60.7,100.0,10956.599999999999,1217.4,33
118,5,interrupt,-,8,19,17,16,14.0,60.7,100.0,10956.599999999999,1217.4,33
119,5,interrupt,-,9,16,229,229,14.0,60.7,100.0,10956.599999999999,1217.4,33
120,5,deploy,4,5,10,152,150,14.0,61.7,100.0,936.5,936.5,27
121,5,deploy,6,3,11,6,3,14.0,62.8,100.0,1900.9,950.5,22
122,5,deploy,11,6,11,50,49,14.0,63.9,100.0,2866.1000000000004,955.4,9
123,5,deploy,4,2,12,68,64,14.0,65.1,100.0,3901.2,975.3,12
124,5,deploy,4,1,14,113,109,14.0,66.5,100.0,4949.6,989.9,15
125,5,deploy,11,9,16,229,229,14.0,68.1,100.0,6303.3,1050.5,19
126,5,deploy,11,7,17,36,35,14.0,69.7,100.0,7634.8,1090.7,23
127,5,deploy,11,4,19,25,22,14.0,71.6,100.0,9278.0,1159.8,28
128,5,deploy,6,8,19,17,16,14.0,73.5,100.0,10956.5,1217.4,33
129,5,remap_successfully,-,-,-,-,-,14.0,73.5,100.0,10956.5,1217.4,33
130,5,deploy,4,10,12,62,62,14.0,74.7,100.0,11948.6,1194.9,36
131,7,create,10,11,18,134,134,15.8,74.7,100.0,11948.6,1194.9,36
132,7,create,5,12,14,72,72,17.2,74.7,100.0,11948.6,1194.9,36
133,7,create,7,13,12,7,7,18.4,74.7,100.0,11948.6,1194.9,36
134,7,remap,-,-,-,-,-,-,-,-,-,-,-
135,7,interrupt,-,5,10,152,148,18.4,74.7,100.0,11948.6,1194.9,36
136,7,interrupt,-,3,11,6,1,18.4,74.7,100.0,11948.6,1194.9,36
137,7,interrupt,-,6,11,50,47,18.4,74.7,100.0,11948.6,1194.9,36
138,7,interrupt,-,2,12,68,62,18.4,74.7,100.0,11948.6,1194.9,36
139,7,interrupt,-,1,14,113,107,18.4,74.7,100.0,11948.6,1194.9,36
140,7,interrupt,-,9,16,229,227,18.4,74.7,100.0,11948.6,1194.9,36
141,7,interrupt,-,7,17,36,33,18.4,74.7,100.0,11948.6,1194.9,36
142,7,interrupt,-,4,19,25,20,18.4,74.7,100.0,11948.6,1194.9,36
143,7,interrupt,-,8,19,17,14,18.4,74.7,100.0,11948.6,1194.9,36
144,7,interrupt,-,10,12,62,60,18.4,74.7,100.0,11948.6,1194.9,36
145,7,deploy,4,5,10,152,148,18.4,75.7,100.0,936.5,936.5,27
146,7,deploy,6,3,11,6,1,18.4,76.8,100.0,1900.9,950.5,22
147,7,deploy,11,6,11,50,47,18.4,77.9,100.0,2866.1000000000004,955.4,9
148,7,deploy,4,2,12,68,62,18.4,79.1,100.0,3901.2,975.3,12
149,7,deploy,4,10,12,62,60,18.4,80.3,100.0,4893.900000000001,978.8,15
150,7,deploy,4,1,14,113,107,18.4,81.6,100.0,6027.7,1004.6,18
151,7,deploy,4,9,16,229,227,18.4,83.2,100.0,7380.099999999999,1054.3,22
152,7,deploy,11,7,17,36,33,18.4,84.9,100.0,8754.0,1094.2,26
153,7,deploy,4,4,19,25,20,18.4,86.8,100.0,10392.0,1154.7,31
154,7,deploy,11,8,19,17,14,18.4,88.7,100.0,12034.3,1203.4,36
155,7,remap_successfully,-,-,-,-,-,18.4,88.7,100.0,12034.3,1203.4,36
156,7,deploy,4,11,18,134,134,18.4,90.5,100.0,13683.3,1243.9,41
157,7,remap,-,-,-,-,-,-,-,-,-,-,-
158,7,interrupt,-,5,10,152,148,18.4,90.5,100.0,13683.3,1243.9,41
159,7,interrupt,-,3,11,6,1,18.4,90.5,100.0,13683.3,1243.9,41
160,7,interrupt,-,6,11,50,47,18.4,90.5,100.0,13683.3,1243.9,41
161,7,interrupt,-,2,12,68,62,18.4,90.5,100.0,13683.3,1243.9,41
162,7,interrupt,-,10,12,62,60,18.4,90.5,100.0,13683.3,1243.9,41
163,7,interrupt,-,1,14,113,107,18.4,90.5,100.0,13683.3,1243.9,41
164,7,interrupt,-,9,16,229,227,18.4,90.5,100.0,13683.3,1243.9,41
165,7,interrupt,-,7,17,36,33,18.4,90.5,100.0,13683.3,1243.9,41
166,7,interrupt,-,4,19,25,20,18.4,90.5,100.0,13683.3,1243.9,41
167,7,interrupt,-,8,19,17,14,18.4,90.5,100.0,13683.3,1243.9,41
168,7,interrupt,-,11,18,134,134,18.4,90.5,100.0,13683.3,1243.9,41
169,7,deploy,4,5,10,152,148,18.4,91.5,100.0,936.5,936.5,18
170,7,deploy,6,3,11,6,1,18.4,92.6,100.0,1900.9,950.5,18
171,7,deploy,11,6,11,50,47,18.4,93.7,100.0,2866.1000000000004,955.4,9
172,7,deploy,4,2,12,68,62,18.4,94.8,100.0,3901.2,975.3,12
173,7,deploy,4,10,12,62,60,18.4,96.0,100.0,4893.900000000001,978.8,15
174,7,deploy,4,1,14,113,107,18.4,97.4,100.0,6027.7,1004.6,18
175,7,deploy,4,9,16,229,227,18.4,99.0,100.0,7380.099999999999,1054.3,22
176,7,deploy,11,7,17,36,33,18.4,100.7,100.0,8754.0,1094.2,26
177,7,deploy,4,11,18,134,134,18.4,102.5,100.0,10357.8,1150.9,31
178,7,deploy,11,4,19,25,20,18.4,104.4,100.0,12001.0,1200.1,36
179,7,deploy,6,8,19,17,14,18.4,106.2,100.0,13679.5,1243.6,41
180,7,remap_successfully,-,-,-,-,-,18.4,106.2,100.0,13679.5,1243.6,41
181,7,deploy,4,12,14,72,72,18.4,107.6,100.0,14770.8,1230.9,44
182,7,remap,-,-,-,-,-,-,-,-,-,-,-
183,7,interrupt,-,5,10,152,148,18.4,107.6,100.0,14770.8,1230.9,44
184,7,interrupt,-,3,11,6,1,18.4,107.6,100.0,14770.8,1230.9,44
185,7,interrupt,-,6,11,50,47,18.4,107.6,100.0,14770.8,1230.9,44
186,7,interrupt,-,2,12,68,62,18.4,107.6,100.0,14770.8,1230.9,44
187,7,interrupt,-,10,12,62,60,18.4,107.6,100.0,14770.8,1230.9,44
188,7,interrupt,-,1,14,113,107,18.4,107.6,100.0,14770.8,1230.9,44
189,7,interrupt,-,9,16,229,227,18.4,107.6,100.0,14770.8,1230.9,44
190,7,interrupt,-,7,17,36,33,18.4,107.6,100.0,14770.8,1230.9,44
191,7,interrupt,-,11,18,134,134,18.4,107.6,100.0,14770.8,1230.9,44
192,7,interrupt,-,4,19,25,20,18.4,107.6,100.0,14770.8,1230.9,44
193,7,interrupt,-,8,19,17,14,18.4,107.6,100.0,14770.8,1230.9,44
194,7,interrupt,-,12,14,72,72,18.4,107.6,100.0,14770.8,1230.9,44
195,7,deploy,4,5,10,152,148,18.4,108.6,100.0,936.5,936.5,23
196,7,deploy,6,3,11,6,1,18.4,109.7,100.0,1900.9,950.5,18
197,7,deploy,11,6,11,50,47,18.4,110.8,100.0,2866.1000000000004,955.4,9
198,7,deploy,4,2,12,68,62,18.4,112.0,100.0,3901.2,975.3,12
199,7,deploy,4,10,12,62,60,18.4,113.2,100.0,4893.900000000001,978.8,15
200,7,deploy,4,1,14,113,107,18.4,114.6,100.0,6027.7,1004.6,18
201,7,deploy,4,12,14,72,72,18.4,116.0,100.0,7324.4,1046.3,22
202,7,deploy,4,9,16,229,227,18.4,117.6,100.0,8676.9,1084.6,26
203,7,deploy,4,7,17,36,33,18.4,119.2,100.0,10007.6,1112.0,30
204,7,deploy,11,11,18,134,134,18.4,121.0,100.0,11616.599999999999,1161.7,35
205,7,deploy,11,4,19,25,20,18.4,122.9,100.0,13054.3,1186.8,39
206,7,deploy,6,8,19,17,14,18.4,124.8,100.0,14732.8,1227.7,44
207,7,remap_successfully,-,-,-,-,-,18.4,124.8,100.0,14732.8,1227.7,44
208,7,deploy,11,13,12,7,7,18.4,126.0,100.0,15725.8,1209.7,47
209,8,create,5,14,20,69,69,20.3,126.0,100.0,15725.8,1209.7,47
210,8,remove,6,3,11,6,0,19.2,124.9,100.0,14966.1,1247.2,45
211,8,remap,-,-,-,-,-,-,-,-,-,-,-
212,8,interrupt,-,5,10,152,147,19.2,124.9,100.0,14966.1,1247.2,45
213,8,interrupt,-,6,11,50,46,19.2,124.9,100.0,14966.1,1247.2,45
214,8,interrupt,-,2,12,68,61,19.2,124.9,100.0,14966.1,1247.2,45
215,8,interrupt,-,10,12,62,59,19.2,124.9,100.0,14966.1,1247.2,45
216,8,interrupt,-,1,14,113,106,19.2,124.9,100.0,14966.1,1247.2,45
217,8,interrupt,-,12,14,72,71,19.2,124.9,100.0,14966.1,1247.2,45
218,8,interrupt,-,9,16,229,226,19.2,124.9,100.0,14966.1,1247.2,45
219,8,interrupt,-,7,17,36,32,19.2,124.9,100.0,14966.1,1247.2,45
220,8,interrupt,-,11,18,134,133,19.2,124.9,100.0,14966.1,1247.2,45
221,8,interrupt,-,4,19,25,19,19.2,124.9,100.0,14966.1,1247.2,45
222,8,interrupt,-,8,19,17,13,19.2,124.9,100.0,14966.1,1247.2,45
223,8,interrupt,-,13,12,7,6,19.2,124.9,100.0,14966.1,1247.2,45
224,8,deploy,4,5,10,152,147,19.2,125.9,100.0,936.5,936.5,24
225,8,deploy,6,6,11,50,46,19.2,127.0,100.0,1900.9,950.5,21
226,8,deploy,11,2,12,68,61,19.2,128.2,100.0,2893.9,964.6,9
227,8,deploy,4,10,12,62,59,19.2,129.4,100.0,3927.8,982.0,12
228,8,deploy,4,13,12,7,6,19.2,130.6,100.0,4920.8,984.2,15
229,8,deploy,4,1,14,113,106,19.2,131.9,100.0,6053.7,1008.9,18
230,8,deploy,4,12,14,72,71,19.2,133.3,100.0,7350.5,1050.1,22
231,8,deploy,4,9,16,229,226,19.2,134.9,100.0,8703.0,1087.9,26
232,8,deploy,4,7,17,36,32,19.2,136.6,100.0,10033.7,1114.9,30
233,8,deploy,11,11,18,134,133,19.2,138.4,100.0,11642.7,1164.3,35
234,8,deploy,6,4,19,25,19,19.2,140.3,100.0,13324.8,1211.3,40
235,8,deploy,11,8,19,17,13,19.2,142.2,100.0,15010.599999999999,1250.9,45
236,8,remap_successfully,-,-,-,-,-,19.2,142.2,100.0,15010.599999999999,1250.9,45
237,8,deploy,11,14,20,69,69,19.2,144.1,100.0,16716.9,1285.9,50
238,10,create,7,15,18,104,104,21.0,144.1,100.0,16716.9,1285.9,50
239,10,create,5,16,10,24,24,22.0,144.1,100.0,16716.9,1285.9,50
240,10,remap,-,-,-,-,-,-,-,-,-,-,-
241,10,interrupt,-,5,10,152,145,22.0,144.1,100.0,16716.9,1285.9,50
242,10,interrupt,-,6,11,50,44,22.0,144.1,100.0,16716.9,1285.9,50
243,10,interrupt,-,2,12,68,59,22.0,144.1,100.0,16716.9,1285.9,50
244,10,interrupt,-,10,12,62,57,22.0,144.1,100.0,16716.9,1285.9,50
245,10,interrupt,-,13,12,7,4,22.0,144.1,100.0,16716.9,1285.9,50
246,10,interrupt,-,1,14,113,104,22.0,144.1,100.0,16716.9,1285.9,50
247,10,interrupt,-,12,14,72,69,22.0,144.1,100.0,16716.9,1285.9,50
248,10,interrupt,-,9,16,229,224,22.0,144.1,100.0,16716.9,1285.9,50
249,10,interrupt,-,7,17,36,30,22.0,144.1,100.0,16716.9,1285.9,50
250,10,interrupt,-,11,18,134,131,22.0,144.1,100.0,16716.9,1285.9,50
251,10,interrupt,-,4,19,25,17,22.0,144.1,100.0,16716.9,1285.9,50
252,10,interrupt,-,8,19,17,11,22.0,144.1,100.0,16716.9,1285.9,50
253,10,interrupt,-,14,20,69,67,22.0,144.1,100.0,16716.9,1285.9,50
254,10,deploy,4,5,10,152,145,22.0,145.1,100.0,936.5,936.5,29
255,10,deploy,6,6,11,50,44,22.0,146.2,100.0,1900.9,950.5,24
256,10,deploy,11,2,12,68,59,22.0,147.4,100.0,2893.9,964.6,9
257,10,deploy,4,10,12,62,57,22.0,148.6,100.0,3927.8,982.0,12
258,10,deploy,4,13,12,7,4,22.0,149.8,100.0,4920.8,984.2,15
259,10,deploy,4,1,14,113,104,22.0,151.2,100.0,6053.7,1008.9,18
260,10,deploy,4,12,14,72,69,22.0,152.6,100.0,7350.5,1050.1,22
261,10,deploy,4,9,16,229,224,22.0,154.2,100.0,8703.0,1087.9,26
262,10,deploy,4,7,17,36,30,22.0,155.9,100.0,10033.7,1114.9,30
263,10,deploy,11,11,18,134,131,22.0,157.6,100.0,11642.7,1164.3,35
264,10,deploy,6,4,19,25,17,22.0,159.5,100.0,13324.8,1211.3,40
265,10,deploy,11,8,19,17,11,22.0,161.4,100.0,15010.599999999999,1250.9,45
266,10,deploy,11,14,20,69,67,22.0,163.4,100.0,16716.9,1285.9,50
267,10,remap_successfully,-,-,-,-,-,22.0,163.4,100.0,16716.9,1285.9,50
268,10,deploy,11,15,18,104,104,22.0,165.2,100.0,18123.1,1294.5,54
269,10,remap,-,-,-,-,-,-,-,-,-,-,-
270,10,interrupt,-,5,10,152,145,22.0,165.2,100.0,18123.1,1294.5,54
271,10,interrupt,-,6,11,50,44,22.0,165.2,100.0,18123.1,1294.5,54
272,10,interrupt,-,2,12,68,59,22.0,165.2,100.0,18123.1,1294.5,54
273,10,interrupt,-,10,12,62,57,22.0,165.2,100.0,18123.1,1294.5,54
274,10,interrupt,-,13,12,7,4,22.0,165.2,100.0,18123.1,1294.5,54
275,10,interrupt,-,1,14,113,104,22.0,165.2,100.0,18123.1,1294.5,54
276,10,interrupt,-,12,14,72,69,22.0,165.2,100.0,18123.1,1294.5,54
277,10,interrupt,-,9,16,229,224,22.0,165.2,100.0,18123.1,1294.5,54
278,10,interrupt,-,7,17,36,30,22.0,165.2,100.0,18123.1,1294.5,54
279,10,interrupt,-,11,18,134,131,22.0,165.2,100.0,18123.1,1294.5,54
280,10,interrupt,-,4,19,25,17,22.0,165.2,100.0,18123.1,1294.5,54
281,10,interrupt,-,8,19,17,11,22.0,165.2,100.0,18123.1,1294.5,54
282,10,interrupt,-,14,20,69,67,22.0,165.2,100.0,18123.1,1294.5,54
283,10,interrupt,-,15,18,104,104,22.0,165.2,100.0,18123.1,1294.5,54
284,10,deploy,4,5,10,152,145,22.0,166.2,100.0,936.5,936.5,33
285,10,deploy,6,6,11,50,44,22.0,167.3,100.0,1900.9,950.5,28
286,10,deploy,11,2,12,68,59,22.0,168.5,100.0,2893.9,964.6,9
287,10,deploy,4,10,12,62,57,22.0,169.6,100.0,3927.8,982.0,12
288,10,deploy,4,13,12,7,4,22.0,170.8,100.0,4920.8,984.2,15
289,10,deploy,4,1,14,113,104,22.0,172.2,100.0,6053.7,1008.9,18
290,10,deploy,4,12,14,72,69,22.0,173.6,100.0,7350.5,1050.1,22
291,10,deploy,4,9,16,229,224,22.0,175.2,100.0,8703.0,1087.9,26
292,10,deploy,4,7,17,36,30,22.0,176.9,100.0,10033.7,1114.9,30
293,10,deploy,11,11,18,134,131,22.0,178.7,100.0,11642.7,1164.3,35
294,10,deploy,11,15,18,104,104,22.0,180.5,100.0,13052.6,1186.6,39
295,10,deploy,6,4,19,25,17,22.0,182.3,100.0,14734.699999999999,1227.9,44
296,10,deploy,11,8,19,17,11,22.0,184.2,100.0,16463.699999999997,1266.4,49
297,10,deploy,11,14,20,69,67,22.0,186.2,100.0,18086.9,1291.9,54
298,10,remap_successfully,-,-,-,-,-,22.0,186.2,100.0,18086.9,1291.9,54
299,10,deploy,6,16,10,24,24,22.0,187.2,100.0,18946.300000000003,1263.1,56
300,11,create,10,17,19,96,96,23.9,187.2,100.0,18946.300000000003,1263.1,56
301,11,remap,-,-,-,-,-,-,-,-,-,-,-
302,11,interrupt,-,5,10,152,144,23.9,187.2,100.0,18946.300000000003,1263.1,56
303,11,interrupt,-,6,11,50,43,23.9,187.2,100.0,18946.300000000003,1263.1,56
304,11,interrupt,-,2,12,68,58,23.9,187.2,100.0,18946.300000000003,1263.1,56
305,11,interrupt,-,10,12,62,56,23.9,187.2,100.0,18946.300000000003,1263.1,56
306,11,interrupt,-,13,12,7,3,23.9,187.2,100.0,18946.300000000003,1263.1,56
307,11,interrupt,-,1,14,113,103,23.9,187.2,100.0,18946.300000000003,1263.1,56
308,11,interrupt,-,12,14,72,68,23.9,187.2,100.0,18946.300000000003,1263.1,56
309,11,interrupt,-,9,16,229,223,23.9,187.2,100.0,18946.300000000003,1263.1,56
310,11,interrupt,-,7,17,36,29,23.9,187.2,100.0,18946.300000000003,1263.1,56
311,11,interrupt,-,11,18,134,130,23.9,187.2,100.0,18946.300000000003,1263.1,56
312,11,interrupt,-,15,18,104,103,23.9,187.2,100.0,18946.300000000003,1263.1,56
313,11,interrupt,-,4,19,25,16,23.9,187.2,100.0,18946.300000000003,1263.1,56
314,11,interrupt,-,8,19,17,10,23.9,187.2,100.0,18946.300000000003,1263.1,56
315,11,interrupt,-,14,20,69,66,23.9,187.2,100.0,18946.300000000003,1263.1,56
316,11,interrupt,-,16,10,24,23,23.9,187.2,100.0,18946.300000000003,1263.1,56
317,11,deploy,4,5,10,152,144,23.9,188.2,100.0,936.5,936.5,35
318,11,deploy,4,16,10,24,23,23.9,189.2,100.0,1710.9,855.5,37
319,11,deploy,6,6,11,50,43,23.9,190.3,100.0,2675.3,891.8,30
320,11,deploy,11,2,12,68,58,23.9,191.5,100.0,3668.3,917.1,11
321,11,deploy,4,10,12,62,56,23.9,192.7,100.0,4661.4,932.3,14
322,11,deploy,6,13,12,7,3,23.9,193.8,100.0,5697.0,949.5,17
323,11,deploy,11,1,14,113,103,23.9,195.2,100.0,6995.5,999.4,21
324,11,deploy,11,12,14,72,68,23.9,196.6,100.0,8043.3,1005.4,24
325,11,deploy,11,9,16,229,223,23.9,198.2,100.0,9352.4,1039.2,28
326,11,deploy,6,7,17,36,29,23.9,199.9,100.0,10805.9,1080.6,32
327,11,deploy,6,11,18,134,130,23.9,201.7,100.0,12413.3,1128.5,37
328,11,deploy,6,15,18,104,103,23.9,203.5,100.0,13907.4,1159.0,41
329,11,deploy,6,4,19,25,16,23.9,205.4,100.0,15548.1,1196.0,46
330,11,deploy,6,8,19,17,10,23.9,207.2,100.0,17221.3,1230.1,51
