id,time,action,Ingress/DC,SFC,n_VNFs,demand,TTL,remain,util,power,P_per_sfc,active_server,failDetail
1,1,create,7,1,4,107,37,37,0.0,0,0.0,0,-
2,1,deploy,1,1,4,107,37,37,0.4,570.1,570.1,2,-
3,17,create,5,2,9,203,41,41,0.4,570.1,570.1,2,-
4,17,create,10,3,6,135,127,127,0.4,570.1,570.1,2,-
5,17,deploy,1,2,9,203,41,41,1.2,1287.9,644.0,4,-
6,17,deploy,1,3,6,135,127,127,1.8,1765.8,588.6,5,-
7,21,create,5,4,5,123,85,85,1.8,1765.8,588.6,5,-
8,21,deploy,1,4,5,123,85,85,2.3,2107.8,527.0,6,-
9,24,create,9,5,4,84,76,76,2.3,2107.8,527.0,6,-
10,24,deploy,1,5,4,84,76,76,2.6,2406.4,481.3,7,-
11,28,create,5,6,10,196,111,111,2.6,2406.4,481.3,7,-
12,28,deploy,1,6,10,196,111,111,3.4,3362.4,560.4,10,-
13,30,create,7,7,7,153,97,97,3.4,3362.4,560.4,10,-
14,30,deploy,1,7,7,153,97,97,4.0,3778.5,539.8,11,-
15,34,create,9,8,7,167,84,84,4.0,3778.5,539.8,11,-
16,34,deploy,4,8,7,167,84,84,4.6,4416.2,552.0,13,-
17,38,remove,1,1,4,107,37,0,4.2,4297.1,613.9,13,-
18,56,create,7,9,6,134,380,380,4.2,4297.1,613.9,13,-
19,56,deploy,1,9,6,134,380,380,4.7,4651.6,581.5,14,-
20,58,remove,1,2,9,203,41,0,3.9,4220.4,602.9,13,-
21,64,create,10,10,10,237,301,301,3.9,4220.4,602.9,13,-
22,64,deploy,1,10,10,237,301,301,4.9,4689.4,586.2,14,-
23,71,create,5,11,4,97,210,210,4.9,4689.4,586.2,14,-
24,71,deploy,1,11,4,97,210,210,5.3,5084.2,564.9,15,-
25,77,create,10,12,10,214,42,42,5.3,5084.2,564.9,15,-
26,77,deploy,4,12,10,214,42,42,6.1,6021.2,602.1,18,-
27,78,create,9,13,5,106,224,224,6.1,6021.2,602.1,18,-
28,78,deploy,4,13,5,106,224,224,6.5,6344.3,576.8,19,-
29,80,create,10,14,5,103,162,162,6.5,6344.3,576.8,19,-
30,80,deploy,4,14,5,103,162,162,6.9,6705.7,558.8,20,-
31,86,create,5,15,9,190,132,132,6.9,6705.7,558.8,20,-
32,86,deploy,4,15,9,190,132,132,7.7,7327.5,563.7,22,-
33,89,create,5,16,9,189,22,22,7.7,7327.5,563.7,22,-
34,89,drop,-,16,9,189,22,22,7.7,7327.5,563.7,22,-
35,96,create,10,17,5,134,79,79,7.7,7327.5,563.7,22,-
36,96,drop,-,17,5,134,79,79,7.7,7327.5,563.7,22,-
37,98,create,5,18,4,95,22,22,7.7,7327.5,563.7,22,-
38,98,drop,-,18,4,95,22,22,7.7,7327.5,563.7,22,-
39,100,remove,1,5,4,84,76,0,7.4,7234.0,602.8,22,-
40,105,create,7,19,6,145,298,298,7.4,7234.0,602.8,22,-
41,105,deploy,4,19,6,145,298,298,7.9,7725.1,594.2,23,-
42,106,remove,1,4,5,123,85,0,7.4,7342.2,611.9,22,-
43,117,create,10,20,7,176,183,183,7.4,7342.2,611.9,22,-
44,117,deploy,4,20,7,176,183,183,8.1,7948.4,611.4,24,-
45,118,remove,4,8,7,167,84,0,7.5,7557.299999999999,629.8,23,-
46,119,remove,4,12,10,214,42,0,6.6,6867.2,624.3,21,-
47,123,create,7,21,6,150,52,52,6.6,6867.2,624.3,21,-
