id,time,action,Ingress/DC,SFC,n_VNFs,demand,TTL,remain,util,power,P_per_sfc,active_server,failDetail
1,1,create,10,1,4,97,169,169,0.0,0,0.0,0,-
2,1,deploy,11,1,4,97,169,169,0.4,313.1,313.1,1,-
3,12,create,7,2,8,180,53,53,0.4,313.1,313.1,1,-
4,12,deploy,6,2,8,180,53,53,1.1,965.3000000000001,482.7,3,-
5,16,create,10,3,9,193,256,256,1.1,965.3000000000001,482.7,3,-
6,16,deploy,11,3,9,193,256,256,1.9,1837.9,612.6,6,-
7,41,create,7,4,4,80,55,55,1.9,1837.9,612.6,6,-
8,41,deploy,6,4,4,80,55,55,2.2,2132.0,533.0,7,-
9,52,create,9,5,9,192,60,60,2.2,2132.0,533.0,7,-
10,52,deploy,4,5,9,192,60,60,2.9,3002.6000000000004,600.5,10,-
11,65,remove,6,2,8,180,53,0,2.2,2350.4,587.6,8,-
12,67,create,5,6,7,151,163,163,2.2,2350.4,587.6,8,-
13,67,deploy,4,6,7,151,163,163,2.8,2806.8999999999996,561.4,9,-
14,68,create,10,7,6,151,35,35,2.8,2806.8999999999996,561.4,9,-
15,68,deploy,11,7,6,151,35,35,3.4,3265.1,544.2,10,-
16,69,create,10,8,4,100,36,36,3.4,3265.1,544.2,10,-
17,69,deploy,11,8,4,100,36,36,3.8,3581.5,511.6,11,-
18,77,create,9,9,10,238,99,99,3.8,3581.5,511.6,11,-
19,77,deploy,4,9,10,238,99,99,4.8,4503.599999999999,562.9,14,-
20,78,create,10,10,4,88,3,3,4.8,4503.599999999999,562.9,14,-
21,78,deploy,11,10,4,88,3,3,5.1,4806.6,534.1,15,-
22,81,remove,11,10,4,88,3,0,4.8,4418.599999999999,552.3,14,-
23,82,create,9,11,10,200,80,80,4.8,4418.599999999999,552.3,14,-
24,82,deploy,4,11,10,200,80,80,5.6,5051.5,561.3,16,-
25,87,create,9,12,9,190,34,34,5.6,5051.5,561.3,16,-
26,87,deploy,6,12,9,190,34,34,6.3,5714.8,571.5,18,-
27,93,create,5,13,10,214,34,34,6.3,5714.8,571.5,18,-
28,93,deploy,1,13,10,214,34,34,7.2,6690.7,608.2,21,-
29,95,create,5,14,6,162,47,47,7.2,6690.7,608.2,21,-
