id,time,action,Ingress/DC,SFC,n_VNFs,demand,TTL,remain,util,power,P_per_sfc,active_server,failDetail
1,10,create,9,1,9,209,107,107,0.0,0,0.0,0,-
2,10,deploy,1,1,9,209,107,107,0.8,970.4,970.4,3,-
3,11,create,9,2,7,179,44,44,0.8,970.4,970.4,3,-
4,11,deploy,1,2,7,179,44,44,1.5,1702.3,851.1,5,-
5,19,create,9,3,9,212,3,3,1.5,1702.3,851.1,5,-
6,19,deploy,4,3,9,212,3,3,2.4,2595.3,865.1,8,-
7,21,create,10,4,6,128,73,73,2.4,2595.3,865.1,8,-
8,21,deploy,6,4,6,128,73,73,2.9,3189.5,797.4,10,-
9,22,remove,4,3,9,212,3,0,2.0,2296.5,765.5,7,-
10,24,create,5,5,4,90,148,148,2.0,2296.5,765.5,7,-
11,24,deploy,4,5,4,90,148,148,2.4,2601.8,650.5,8,-
12,28,create,10,6,7,144,43,43,2.4,2601.8,650.5,8,-
13,28,deploy,11,6,7,144,43,43,3.0,3214.8,643.0,10,-
14,30,create,9,7,7,132,20,20,3.0,3214.8,643.0,10,-
15,30,deploy,6,7,7,132,20,20,3.5,3566.8999999999996,594.5,11,-
16,33,create,9,8,6,127,206,206,3.5,3566.8999999999996,594.5,11,-
17,33,deploy,4,8,6,127,206,206,4.0,4160.1,594.3,13,-
18,37,create,7,9,9,203,27,27,4.0,4160.1,594.3,13,-
19,37,deploy,6,9,9,203,27,27,4.8,4879.700000000001,610.0,15,-
20,50,remove,6,7,7,132,20,0,4.3,4485.9,640.8,14,-
21,55,remove,1,2,7,179,44,0,3.6,3713.2,618.9,12,-
22,58,create,9,10,8,191,9,9,3.6,3713.2,618.9,12,-
23,58,deploy,11,10,8,191,9,9,4.3,4336.1,619.4,14,-
24,64,remove,6,9,9,203,27,0,3.5,3616.7000000000003,602.8,12,-
25,65,create,5,11,8,204,95,95,3.5,3616.7000000000003,602.8,12,-
26,65,deploy,6,11,8,204,95,95,4.3,4379.0,625.6,14,-
27,67,remove,11,10,8,191,9,0,3.6,3713.6,618.9,12,-
28,71,remove,11,6,7,144,43,0,3.0,3143.1,628.6,10,-
29,75,create,5,12,6,135,143,143,3.0,3143.1,628.6,10,-
30,75,deploy,11,12,6,135,143,143,3.5,3746.0,624.3,12,-
31,77,create,10,13,7,155,45,45,3.5,3746.0,624.3,12,-
32,77,deploy,11,13,7,155,45,45,4.2,4328.9,618.4,14,-
33,94,remove,6,4,6,128,73,0,3.7,4186.4,697.7,14,-
34,96,create,5,14,5,125,205,205,3.7,4186.4,697.7,14,-
35,96,deploy,6,14,5,125,205,205,4.1,4325.5,617.9,14,-
36,101,create,5,15,4,78,247,247,4.1,4325.5,617.9,14,-
37,101,deploy,1,15,4,78,247,247,4.5,4412.3,551.5,14,-
38,102,create,5,16,6,135,12,12,4.5,4412.3,551.5,14,-
39,102,deploy,4,16,6,135,12,12,5.0,4851.0,539.0,15,-
40,105,create,10,17,10,224,20,20,5.0,4851.0,539.0,15,-
41,105,deploy,6,17,10,224,20,20,5.9,5757.400000000001,575.7,18,-
42,114,remove,4,16,6,135,12,0,5.3,5318.7,591.0,17,-
43,117,remove,1,1,9,209,107,0,4.5,4594.2,574.3,15,-
44,122,remove,11,13,7,155,45,0,3.9,3968.9,567.0,13,-
45,125,create,9,18,8,182,9,9,3.9,3968.9,567.0,13,-
46,125,remove,6,17,10,224,20,0,3.0,2979.2,496.5,10,-
47,125,deploy,11,18,8,182,9,9,3.7,3634.5,519.2,12,-
48,127,create,9,19,5,115,115,115,3.7,3634.5,519.2,12,-
49,127,deploy,1,19,5,115,115,115,4.2,4295.1,536.9,14,-
50,129,create,5,20,9,194,115,115,4.2,4295.1,536.9,14,-
51,129,deploy,4,20,9,194,115,115,5.0,5004.6,556.1,16,-
52,131,create,5,21,7,157,1,1,5.0,5004.6,556.1,16,-
53,131,deploy,6,21,7,157,1,1,5.6,5673.0,567.3,18,-
54,132,create,7,22,9,173,141,141,5.6,5673.0,567.3,18,-
55,132,remove,6,21,7,157,1,0,5.0,5004.6,556.1,16,-
56,132,deploy,6,22,9,173,141,141,5.6,5690.8,569.1,18,-
57,133,create,7,23,7,134,13,13,5.6,5690.8,569.1,18,-
58,133,deploy,6,23,7,134,13,13,6.2,6086.7,553.3,19,-
59,134,remove,11,18,8,182,9,0,5.5,5431.4,543.1,17,-
60,136,create,9,24,7,160,281,281,5.5,5431.4,543.1,17,-
61,136,deploy,11,24,7,160,281,281,6.1,6062.2,551.1,19,-
62,139,create,5,25,10,198,434,434,6.1,6062.2,551.1,19,-
63,139,deploy,1,25,10,198,434,434,6.9,6814.900000000001,567.9,21,-
64,140,create,9,26,8,172,188,188,6.9,6814.900000000001,567.9,21,-
65,140,create,5,27,9,208,64,64,6.9,6814.900000000001,567.9,21,-
66,140,deploy,11,26,8,172,188,188,7.6,7296.5,561.3,22,-
67,140,deploy,4,27,9,208,64,64,8.4,7979.9,570.0,24,-
68,146,create,7,28,5,122,266,266,8.4,7979.9,570.0,24,-
