id,time,action,Ingress/DC,SFC,n_VNFs,demand,TTL,remain,util,power,P_per_sfc,active_server,failDetail
1,1,create,7,1,4,107,37,37,0.0,0,0.0,0,-
2,1,remap,-,-,-,-,-,-,-,-,-,-,-
3,1,remap_successfully,-,-,-,-,-,-,0.0,0,0.0,0,-
4,1,deploy,1,1,4,107,37,37,0.4,570.1,570.1,2,-
5,17,create,5,2,9,203,41,41,0.4,570.1,570.1,2,-
6,17,create,10,3,6,135,127,127,0.4,570.1,570.1,2,-
7,17,remap,-,-,-,-,-,-,-,-,-,-,-
8,17,interrupt,-,1,4,107,37,21,0.0,-,-,-,-
9,17,redeploy,1,1,4,107,37,21,0.4,570.1,570.1,2,-
10,17,remap_successfully,-,-,-,-,-,-,0.4,570.1,570.1,2,-
11,17,deploy,1,2,9,203,41,41,1.2,1615.4,807.7,5,-
12,17,remap,-,-,-,-,-,-,-,-,-,-,-
13,17,interrupt,-,1,4,107,37,21,0.8,-,-,-,-
14,17,interrupt,-,2,9,203,41,41,0.0,-,-,-,-
15,17,redeploy,1,2,9,203,41,41,0.8,1045.3,1045.3,3,-
16,17,redeploy,1,1,4,107,37,21,1.2,1615.4,807.7,5,-
17,17,remap_successfully,-,-,-,-,-,-,1.2,1615.4,807.7,5,-
18,17,deploy,1,3,6,135,127,127,1.8,2216.6,738.9,7,-
19,21,create,5,4,5,123,85,85,1.8,2216.6,738.9,7,-
20,21,remap,-,-,-,-,-,-,-,-,-,-,-
21,21,interrupt,-,2,9,203,41,37,1.0,-,-,-,-
22,21,interrupt,-,1,4,107,37,17,0.5,-,-,-,-
23,21,interrupt,-,3,6,135,127,123,0.0,-,-,-,-
24,21,redeploy,1,2,9,203,41,37,0.8,1045.3,1045.3,3,-
25,21,redeploy,1,3,6,135,127,123,1.3,1646.6,823.3,5,-
26,21,redeploy,1,1,4,107,37,17,1.8,2216.6,738.9,7,-
27,21,remap_successfully,-,-,-,-,-,-,1.8,2216.6,738.9,7,-
28,21,deploy,1,4,10,123,85,85,2.3,2598.5,649.6,8,-
29,24,create,9,5,4,84,76,76,2.3,2598.5,649.6,8,-
30,24,remap,-,-,-,-,-,-,-,-,-,-,-
31,24,interrupt,-,2,9,203,41,34,1.4,-,-,-,-
32,24,interrupt,-,3,6,135,127,120,0.9,-,-,-,-
33,24,interrupt,-,1,4,107,37,14,0.5,-,-,-,-
34,24,interrupt,-,4,10,123,85,82,0.0,-,-,-,-
35,24,redeploy,1,4,10,123,85,82,0.5,1078.6,1078.6,4,-
36,24,redeploy,1,2,9,203,41,34,1.3,2123.9,1062.0,7,-
37,24,redeploy,1,3,6,135,127,120,1.8,2479.4,826.5,8,-
38,24,redeploy,1,1,4,107,37,14,2.3,2598.5,649.6,8,-
39,24,remap_failed,-,-,-,-,-,-,2.3,2598.5,649.6,8,-
40,24,deploy,1,5,8,84,76,76,2.6,2937.7,587.5,9,-
41,28,create,5,6,10,196,111,111,2.6,2937.7,587.5,9,-
42,28,remap,-,-,-,-,-,-,-,-,-,-,-
43,28,interrupt,-,4,10,123,85,78,2.1,-,-,-,-
44,28,interrupt,-,2,9,203,41,30,1.3,-,-,-,-
45,28,interrupt,-,3,6,135,127,116,0.8,-,-,-,-
46,28,interrupt,-,1,4,107,37,10,0.3,-,-,-,-
47,28,interrupt,-,5,8,84,76,72,0.0,-,-,-,-
48,28,redeploy,1,4,10,123,85,78,0.5,1078.6,1078.6,4,-
49,28,redeploy,1,2,9,203,41,30,1.3,2123.9,1062.0,7,-
50,28,interrupt,-,4,10,123,85,78,0.8,-,-,-,-
51,28,interrupt,-,2,9,203,41,30,0.0,-,-,-,-
52,28,redeploy,1,4,10,123,85,78,0.5,1078.6,1078.6,4,-
53,28,redeploy,1,2,9,203,41,30,1.3,2123.9,1062.0,7,-
54,28,redeploy,1,5,8,84,76,72,1.6,2463.2,821.1,8,-
55,28,redeploy,1,3,6,135,127,116,2.2,2818.6,704.6,9,-
56,28,redeploy,1,1,4,107,37,10,2.6,2937.7,587.5,9,-
57,28,remap_failed,-,-,-,-,-,-,2.6,2937.7,587.5,9,-
58,28,deploy,1,6,10,196,111,111,3.4,3893.8,649.0,12,-
59,30,create,7,7,7,153,97,97,3.4,3893.8,649.0,12,-
60,30,remap,-,-,-,-,-,-,-,-,-,-,-
61,30,interrupt,-,4,10,123,85,76,2.9,-,-,-,-
62,30,interrupt,-,2,9,203,41,28,2.1,-,-,-,-
63,30,interrupt,-,5,8,84,76,70,1.7,-,-,-,-
64,30,interrupt,-,3,6,135,127,114,1.2,-,-,-,-
65,30,interrupt,-,1,4,107,37,8,0.8,-,-,-,-
66,30,interrupt,-,6,10,196,111,109,0.0,-,-,-,-
67,30,redeploy,1,4,10,123,85,76,0.5,1078.6,1078.6,4,-
68,30,redeploy,1,6,10,196,111,109,1.3,2116.2,1058.1,7,-
69,30,redeploy,1,2,9,203,41,28,2.1,2628.9,876.3,8,-
70,30,interrupt,-,4,10,123,85,76,1.6,-,-,-,-
71,30,interrupt,-,6,10,196,111,109,0.8,-,-,-,-
72,30,interrupt,-,2,9,203,41,28,0.0,-,-,-,-
73,30,redeploy,1,4,10,123,85,76,0.5,1078.6,1078.6,4,-
74,30,redeploy,1,6,10,196,111,109,1.3,2116.2,1058.1,7,-
75,30,redeploy,1,2,9,203,41,28,2.1,3080.0,1026.7,10,-
76,30,redeploy,1,5,8,84,76,70,2.4,3419.2,854.8,11,-
77,30,redeploy,1,3,6,135,127,114,2.9,3774.7,754.9,12,-
78,30,redeploy,1,1,4,107,37,8,3.4,3893.8,649.0,12,-
79,30,remap_failed,-,-,-,-,-,-,3.4,3893.8,649.0,12,-
80,30,deploy,1,7,7,153,97,97,4.0,4309.9,615.7,13,-
81,34,create,9,8,7,167,84,84,4.0,4309.9,615.7,13,-
82,34,remap,-,-,-,-,-,-,-,-,-,-,-
83,34,interrupt,-,4,10,123,85,72,3.5,-,-,-,-
84,34,interrupt,-,6,10,196,111,105,2.7,-,-,-,-
85,34,interrupt,-,2,9,203,41,24,1.9,-,-,-,-
86,34,interrupt,-,5,8,84,76,66,1.6,-,-,-,-
87,34,interrupt,-,3,6,135,127,110,1.0,-,-,-,-
88,34,interrupt,-,1,4,107,37,4,0.6,-,-,-,-
89,34,interrupt,-,7,7,153,97,93,0.0,-,-,-,-
90,34,redeploy,1,4,10,123,85,72,0.5,1078.6,1078.6,4,-
