id,time,action,Ingress/DC,SFC,n_VNFs,demand,TTL,remain,util,power,P_per_sfc,active_server,failDetail
1,1,create,9,1,4,85,65,65,0.0,0,0.0,0,-
2,1,deploy,1,1,4,85,65,65,0.3,299.7,299.7,1,-
3,11,create,10,2,7,162,414,414,0.3,299.7,299.7,1,-
4,11,deploy,1,2,7,162,414,414,1.0,1012.6,506.3,3,-
5,16,create,5,3,10,231,26,26,1.0,1012.6,506.3,3,-
6,16,deploy,1,3,10,231,26,26,1.9,2007.5,669.2,6,-
7,22,create,10,4,7,167,30,30,1.9,2007.5,669.2,6,-
8,22,deploy,1,4,7,167,30,30,2.6,2644.3,661.1,8,-
9,24,create,10,5,10,246,102,102,2.6,2644.3,661.1,8,-
10,24,deploy,1,5,10,246,102,102,3.5,3737.5,747.5,11,-
11,26,create,5,6,6,132,131,131,3.5,3737.5,747.5,11,-
12,26,deploy,1,6,6,132,131,131,4.1,4089.6,681.6,12,-
13,29,create,10,7,8,198,167,167,4.1,4089.6,681.6,12,-
14,29,deploy,1,7,8,198,167,167,4.8,4761.2,680.2,14,-
15,36,create,9,8,8,173,15,15,4.8,4761.2,680.2,14,-
16,36,deploy,1,8,8,173,15,15,5.5,5364.2,670.5,16,-
17,38,create,7,9,6,111,178,178,5.5,5364.2,670.5,16,-
18,38,deploy,4,9,12,111,178,178,6.0,6144.7,682.7,19,-
19,42,remove,1,3,10,231,26,0,5.1,5395.7,674.5,17,-
20,43,create,7,10,10,221,163,163,5.1,5395.7,674.5,17,-
21,43,deploy,1,10,10,221,163,163,5.9,6133.6,681.5,19,-
22,48,create,5,11,8,179,34,34,5.9,6133.6,681.5,19,-
23,48,deploy,4,11,16,179,34,34,6.6,6784.6,678.5,21,-
24,49,create,7,12,9,204,239,239,6.6,6784.6,678.5,21,-
25,49,deploy,4,12,9,204,239,239,7.5,7463.6,678.5,23,-
26,51,remove,1,8,8,173,15,0,6.8,6779.0,677.9,21,-
27,52,remove,1,4,7,167,30,0,6.1,6347.1,705.2,20,-
28,66,remove,1,1,4,85,65,0,5.8,6047.4,755.9,19,-
29,68,create,10,13,8,158,54,54,5.8,6047.4,755.9,19,-
30,68,deploy,4,13,16,158,54,54,6.4,6428.4,714.3,20,-
31,73,create,10,14,7,137,268,268,6.4,6428.4,714.3,20,-
32,73,deploy,4,14,7,137,268,268,6.9,7157.9,715.8,22,-
33,82,remove,4,11,16,179,34,0,6.2,6958.5,773.2,22,-
34,90,create,7,15,10,222,17,17,6.2,6958.5,773.2,22,-
35,90,deploy,4,15,10,222,17,17,7.1,7862.5,786.2,25,-
36,94,create,10,16,10,207,156,156,7.1,7862.5,786.2,25,-
37,94,deploy,4,16,10,207,156,156,7.9,8749.8,795.4,28,-
38,105,create,10,17,10,245,96,96,7.9,8749.8,795.4,28,-
39,105,deploy,4,17,20,245,96,96,8.9,9679.6,806.6,31,-
40,107,create,5,18,8,185,77,77,8.9,9679.6,806.6,31,-
41,107,remove,4,15,10,222,17,0,8.0,9185.8,835.1,30,-
42,107,drop,-,18,8,185,77,77,8.0,9185.8,835.1,30,-
43,109,create,5,19,8,168,51,51,8.0,9185.8,835.1,30,-
44,109,drop,-,19,8,168,51,51,8.0,9185.8,835.1,30,-
45,112,create,7,20,4,92,34,34,8.0,9185.8,835.1,30,-
46,112,deploy,4,20,4,92,34,34,8.4,9329.8,777.5,30,-
47,122,remove,4,13,16,158,54,0,7.8,8948.8,813.5,29,-
48,122,create,5,21,5,124,7,7,7.8,8948.8,813.5,29,-
49,122,deploy,4,21,10,124,7,7,8.2,9292.0,774.3,30,-
50,126,remove,1,5,10,246,102,0,7.3,8321.1,756.5,27,-
51,126,create,9,22,4,89,437,437,7.3,8321.1,756.5,27,-
52,126,deploy,4,22,4,89,437,437,7.6,8461.9,705.2,27,-
53,127,create,5,23,10,227,76,76,7.6,8461.9,705.2,27,-
54,127,deploy,1,23,10,227,76,76,8.5,9452.5,727.1,30,-
55,129,remove,4,21,10,124,7,0,8.0,9314.5,776.2,30,-
56,131,create,5,24,8,185,4,4,8.0,9314.5,776.2,30,-
57,131,drop,-,24,8,185,4,4,8.0,9314.5,776.2,30,-
58,135,create,9,25,7,153,88,88,8.0,9314.5,776.2,30,-
59,135,deploy,4,25,7,153,88,88,8.6,9936.7,764.4,32,-
60,142,create,7,26,5,123,40,40,8.6,9936.7,764.4,32,-
61,142,drop,-,26,5,123,40,40,8.6,9936.7,764.4,32,-
62,144,create,10,27,6,134,298,298,8.6,9936.7,764.4,32,-
63,144,deploy,1,27,6,134,298,298,9.2,10536.900000000001,752.6,34,-
64,146,remove,4,20,4,92,34,0,8.8,10434.400000000001,802.6,34,-
65,150,create,9,28,4,79,28,28,8.8,10434.400000000001,802.6,34,-
66,150,deploy,4,28,8,79,28,28,9.1,10727.400000000001,766.2,35,-
67,153,create,9,29,4,86,265,265,9.1,10727.400000000001,766.2,35,-
68,153,drop,-,29,4,86,265,265,9.1,10727.400000000001,766.2,35,-
69,157,remove,1,6,6,132,131,0,8.6,10334.6,795.0,34,-
70,158,create,5,30,4,107,167,167,8.6,10334.6,795.0,34,-
71,158,deploy,1,30,4,107,167,167,9.0,10699.6,764.3,35,-
72,161,create,5,31,7,154,231,231,9.0,10699.6,764.3,35,-
73,161,drop,-,31,7,154,231,231,9.0,10699.6,764.3,35,-
74,162,create,7,32,6,151,43,43,9.0,10699.6,764.3,35,-
75,162,create,5,33,5,111,19,19,9.0,10699.6,764.3,35,-
76,162,deploy,1,32,6,151,43,43,9.6,11113.6,740.9,36,-
77,162,drop,-,33,5,111,19,19,9.6,11113.6,740.9,36,-
78,166,create,7,34,9,215,238,238,9.6,11113.6,740.9,36,-
79,166,drop,-,34,9,215,238,238,9.6,11113.6,740.9,36,"[[1, 2]]"
80,168,create,10,35,8,180,7,7,9.6,11113.6,740.9,36,-
81,168,drop,-,35,8,180,7,7,9.6,11113.6,740.9,36,"[[1, 2]]"
82,169,create,9,36,9,202,4,4,9.6,11113.6,740.9,36,-
83,169,drop,-,36,9,202,4,4,9.6,11113.6,740.9,36,"[[1, 2]]"
84,175,create,10,37,10,222,39,39,9.6,11113.6,740.9,36,-
85,175,deploy,11,37,20,222,39,39,10.5,12223.6,764.0,40,-
86,178,remove,4,28,8,79,28,0,10.2,11930.6,795.4,39,-
87,178,create,7,38,4,87,8,8,10.2,11930.6,795.4,39,-
88,178,deploy,4,38,4,87,8,8,10.5,12232.5,764.5,40,-
89,181,create,9,39,9,188,282,282,10.5,12232.5,764.5,40,-
90,181,drop,-,39,9,188,282,282,10.5,12232.5,764.5,40,"[[1, 2]]"
91,182,create,9,40,6,144,86,86,10.5,12232.5,764.5,40,-
92,182,drop,-,40,6,144,86,86,10.5,12232.5,764.5,40,-
93,184,create,7,41,5,110,164,164,10.5,12232.5,764.5,40,-
94,184,drop,-,41,5,110,164,164,10.5,12232.5,764.5,40,-
95,185,create,5,42,6,108,205,205,10.5,12232.5,764.5,40,-
96,185,drop,-,42,6,108,205,205,10.5,12232.5,764.5,40,-
97,186,remove,4,38,4,87,8,0,10.2,11930.6,795.4,39,-
98,186,create,7,43,7,163,44,44,10.2,11930.6,795.4,39,-
99,186,deploy,4,43,7,163,44,44,10.8,12563.9,785.2,41,-
100,188,create,5,44,7,148,83,83,10.8,12563.9,785.2,41,-
101,188,drop,-,44,7,148,83,83,10.8,12563.9,785.2,41,-
102,191,create,9,45,6,117,322,322,10.8,12563.9,785.2,41,-
103,191,create,7,46,4,89,20,20,10.8,12563.9,785.2,41,-
104,191,create,5,47,6,121,7,7,10.8,12563.9,785.2,41,-
105,191,drop,-,45,6,117,322,322,10.8,12563.9,785.2,41,-
106,191,drop,-,46,4,89,20,20,10.8,12563.9,785.2,41,-
