id,time,action,Ingress/DC,SFC,n_VNFs,TTL,remain,load,util,migration,acceptance,power,P_per_sfc,active_server
324,324,drop,-,155,9,62,62,10.4,10.4,0,16.1,9804.5,891.3,29
325,327,create,7,156,16,58,58,12.0,10.4,0,16.1,9804.5,891.3,29
326,327,create,7,157,7,67,67,12.7,10.4,0,16.1,9804.5,891.3,29
327,327,drop,-,156,16,58,58,11.1,10.4,0,16.0,9804.5,891.3,29
328,327,drop,-,157,7,67,67,10.4,10.4,0,15.9,9804.5,891.3,29
329,328,remove,4,10,9,276,0,9.5,9.5,0,15.9,9016.0,901.6,27
330,329,create,9,158,13,36,36,10.8,9.5,0,15.9,9016.0,901.6,27
331,329,create,5,159,13,230,230,12.1,9.5,0,15.9,9016.0,901.6,27
332,329,drop,-,158,13,36,36,10.8,9.5,0,15.8,9016.0,901.6,27
333,329,drop,-,159,13,230,230,9.5,9.5,0,15.7,9016.0,901.6,27
334,330,create,10,160,19,170,170,11.4,9.5,0,15.7,9016.0,901.6,27
335,330,create,9,161,8,70,70,12.2,9.5,0,15.7,9016.0,901.6,27
336,330,create,9,162,11,293,293,13.3,9.5,0,15.7,9016.0,901.6,27
337,330,drop,-,160,19,170,170,11.4,9.5,0,15.6,9016.0,901.6,27
338,330,drop,-,161,8,70,70,10.6,9.5,0,15.5,9016.0,901.6,27
339,330,drop,-,162,11,293,293,9.5,9.5,0,15.4,9016.0,901.6,27
340,331,create,7,163,4,174,174,9.9,9.5,0,15.4,9016.0,901.6,27
341,331,drop,-,163,4,174,174,9.5,9.5,0,15.3,9016.0,901.6,27
342,334,create,10,164,4,33,33,9.9,9.5,0,15.3,9016.0,901.6,27
343,334,create,10,165,13,208,208,11.2,9.5,0,15.3,9016.0,901.6,27
344,334,drop,-,164,4,33,33,10.8,9.5,0,15.2,9016.0,901.6,27
345,334,drop,-,165,13,208,208,9.5,9.5,0,15.2,9016.0,901.6,27
346,335,create,5,166,17,118,118,11.2,9.5,0,15.2,9016.0,901.6,27
347,335,create,10,167,20,62,62,13.2,9.5,0,15.2,9016.0,901.6,27
348,335,deploy,4,166,17,118,118,13.2,11.2,0,15.7,10275.800000000001,934.2,30
349,335,drop,-,167,20,62,62,11.2,11.2,0,15.6,10275.800000000001,934.2,30
350,337,create,10,168,9,76,76,12.1,11.2,0,15.6,10275.800000000001,934.2,30
351,337,drop,-,168,9,76,76,11.2,11.2,0,15.5,10275.800000000001,934.2,30
352,340,create,5,169,8,80,80,12.0,11.2,0,15.5,10275.800000000001,934.2,30
353,340,create,10,170,17,17,17,13.7,11.2,0,15.5,10275.800000000001,934.2,30
354,340,drop,-,169,8,80,80,12.9,11.2,0,15.4,10275.800000000001,934.2,30
355,340,drop,-,170,17,17,17,11.2,11.2,0,15.3,10275.800000000001,934.2,30
356,341,create,10,171,19,76,76,13.1,11.2,0,15.3,10275.800000000001,934.2,30
357,341,drop,-,171,19,76,76,11.2,11.2,0,15.2,10275.800000000001,934.2,30
358,342,create,7,172,16,24,24,12.8,11.2,0,15.2,10275.800000000001,934.2,30
359,342,drop,-,172,16,24,24,11.2,11.2,0,15.1,10275.800000000001,934.2,30
360,344,create,5,173,19,19,19,13.1,11.2,0,15.1,10275.800000000001,934.2,30
361,344,drop,-,173,19,19,19,11.2,11.2,0,15.0,10275.800000000001,934.2,30
362,351,create,10,174,11,7,7,12.3,11.2,0,15.0,10275.800000000001,934.2,30
363,351,drop,-,174,11,7,7,11.2,11.2,0,14.9,10275.800000000001,934.2,30
364,352,create,9,175,15,201,201,12.7,11.2,0,14.9,10275.800000000001,934.2,30
365,352,create,7,176,15,62,62,14.2,11.2,0,14.9,10275.800000000001,934.2,30
366,352,create,9,177,14,18,18,15.6,11.2,0,14.9,10275.800000000001,934.2,30
367,352,create,7,178,7,77,77,16.3,11.2,0,14.9,10275.800000000001,934.2,30
368,352,drop,-,175,15,201,201,14.8,11.2,0,14.9,10275.800000000001,934.2,30
369,352,drop,-,176,15,62,62,13.3,11.2,0,14.8,10275.800000000001,934.2,30
370,352,drop,-,177,14,18,18,11.9,11.2,0,14.7,10275.800000000001,934.2,30
371,352,drop,-,178,7,77,77,11.2,11.2,0,14.6,10275.800000000001,934.2,30
372,355,remove,6,103,7,98,0,10.5,10.5,0,14.6,9749.9,975.0,29
373,355,create,5,179,12,141,141,11.7,10.5,0,14.6,9749.9,975.0,29
374,355,deploy,6,179,12,141,141,11.7,11.7,0,15.1,10624.1,965.8,31
375,356,create,5,180,4,64,64,12.1,11.7,0,15.1,10624.1,965.8,31
376,356,drop,-,180,4,64,64,11.7,11.7,0,15.0,10624.1,965.8,31
377,358,create,10,181,17,166,166,13.4,11.7,0,15.0,10624.1,965.8,31
378,358,drop,-,181,17,166,166,11.7,11.7,0,14.9,10624.1,965.8,31
379,359,create,7,182,18,492,492,13.5,11.7,0,14.9,10624.1,965.8,31
380,359,create,5,183,20,137,137,15.5,11.7,0,14.9,10624.1,965.8,31
381,359,drop,-,182,18,492,492,13.7,11.7,0,14.8,10624.1,965.8,31
382,359,drop,-,183,20,137,137,11.7,11.7,0,14.8,10624.1,965.8,31
383,360,create,7,184,11,9,9,12.8,11.7,0,14.8,10624.1,965.8,31
384,360,drop,-,184,11,9,9,11.7,11.7,0,14.7,10624.1,965.8,31
385,363,create,10,185,6,13,13,12.3,11.7,0,14.7,10624.1,965.8,31
386,363,drop,-,185,6,13,13,11.7,11.7,0,14.6,10624.1,965.8,31
387,364,create,9,186,9,14,14,12.6,11.7,0,14.6,10624.1,965.8,31
388,364,create,5,187,8,18,18,13.4,11.7,0,14.6,10624.1,965.8,31
389,364,create,7,188,6,884,884,14.0,11.7,0,14.6,10624.1,965.8,31
390,364,drop,-,186,9,14,14,13.1,11.7,0,14.5,10624.1,965.8,31
391,364,drop,-,187,8,18,18,12.3,11.7,0,14.4,10624.1,965.8,31
392,364,deploy,4,188,6,884,884,12.3,12.3,0,14.9,11201.3,933.4,33
393,365,create,7,189,6,7,7,12.9,12.3,0,14.9,11201.3,933.4,33
394,365,drop,-,189,6,7,7,12.3,12.3,0,14.8,11201.3,933.4,33
395,368,create,7,190,18,31,31,14.1,12.3,0,14.8,11201.3,933.4,33
396,368,drop,-,190,18,31,31,12.3,12.3,0,14.7,11201.3,933.4,33
397,369,create,7,191,16,36,36,13.9,12.3,0,14.7,11201.3,933.4,33
398,369,drop,-,191,16,36,36,12.3,12.3,0,14.7,11201.3,933.4,33
399,370,create,10,192,17,7,7,14.0,12.3,0,14.7,11201.3,933.4,33
400,370,create,5,193,17,12,12,15.7,12.3,0,14.7,11201.3,933.4,33
401,370,drop,-,192,17,7,7,14.0,12.3,0,14.6,11201.3,933.4,33
402,370,drop,-,193,17,12,12,12.3,12.3,0,14.5,11201.3,933.4,33
403,375,create,7,194,13,65,65,13.6,12.3,0,14.5,11201.3,933.4,33
404,375,create,5,195,19,156,156,15.5,12.3,0,14.5,11201.3,933.4,33
405,375,create,7,196,20,224,224,17.5,12.3,0,14.5,11201.3,933.4,33
406,375,drop,-,194,13,65,65,16.2,12.3,0,14.4,11201.3,933.4,33
407,375,drop,-,195,19,156,156,14.3,12.3,0,14.4,11201.3,933.4,33
408,375,drop,-,196,20,224,224,12.3,12.3,0,14.3,11201.3,933.4,33
409,377,create,9,197,4,46,46,12.7,12.3,0,14.3,11201.3,933.4,33
410,377,drop,-,197,4,46,46,12.3,12.3,0,14.2,11201.3,933.4,33
411,379,create,5,198,6,137,137,12.9,12.3,0,14.2,11201.3,933.4,33
412,379,drop,-,198,6,137,137,12.3,12.3,0,14.1,11201.3,933.4,33
413,380,create,7,199,15,166,166,13.8,12.3,0,14.1,11201.3,933.4,33
414,380,drop,-,199,15,166,166,12.3,12.3,0,14.1,11201.3,933.4,33
415,381,create,5,200,17,74,74,14.0,12.3,0,14.1,11201.3,933.4,33
416,381,drop,-,200,17,74,74,12.3,12.3,0,14.0,11201.3,933.4,33
417,383,create,7,201,16,543,543,13.9,12.3,0,14.0,11201.3,933.4,33
418,383,drop,-,201,16,543,543,12.3,12.3,0,13.9,11201.3,933.4,33
419,384,create,10,202,6,116,116,12.9,12.3,0,13.9,11201.3,933.4,33
420,384,create,5,203,20,98,98,14.9,12.3,0,13.9,11201.3,933.4,33
421,384,create,7,204,15,39,39,16.4,12.3,0,13.9,11201.3,933.4,33
422,384,drop,-,202,6,116,116,15.8,12.3,0,13.9,11201.3,933.4,33
423,384,drop,-,203,20,98,98,13.8,12.3,0,13.8,11201.3,933.4,33
424,384,drop,-,204,15,39,39,12.3,12.3,0,13.7,11201.3,933.4,33
425,385,remove,6,81,11,165,0,11.2,11.2,0,13.7,10193.0,926.6,30
426,385,create,10,205,15,219,219,12.7,11.2,0,13.7,10193.0,926.6,30
427,385,drop,-,205,15,219,219,11.2,11.2,0,13.7,10193.0,926.6,30
428,387,create,7,206,12,305,305,12.4,11.2,0,13.7,10193.0,926.6,30
429,387,drop,-,206,12,305,305,11.2,11.2,0,13.6,10193.0,926.6,30
430,388,create,10,207,8,30,30,12.0,11.2,0,13.6,10193.0,926.6,30
431,388,drop,-,207,8,30,30,11.2,11.2,0,13.5,10193.0,926.6,30
432,389,create,9,208,5,314,314,11.7,11.2,0,13.5,10193.0,926.6,30
433,389,drop,-,208,5,314,314,11.2,11.2,0,13.5,10193.0,926.6,30
434,391,remove,1,16,12,314,0,10.0,10.0,0,13.5,9117.4,911.7,27
435,391,create,5,209,18,10,10,11.8,10.0,0,13.5,9117.4,911.7,27
436,391,create,9,210,9,301,301,12.7,10.0,0,13.5,9117.4,911.7,27
437,391,deploy,11,209,18,10,10,12.7,11.8,0,13.9,10690.4,971.9,32
438,391,drop,-,210,9,301,301,11.8,11.8,0,13.8,10690.4,971.9,32
439,395,create,7,211,12,115,115,13.0,11.8,0,13.8,10690.4,971.9,32
440,395,create,5,212,9,49,49,13.9,11.8,0,13.8,10690.4,971.9,32
441,395,create,9,213,9,193,193,14.8,11.8,0,13.8,10690.4,971.9,32
442,395,drop,-,211,12,115,115,13.6,11.8,0,13.7,10690.4,971.9,32
443,395,drop,-,212,9,49,49,12.7,11.8,0,13.7,10690.4,971.9,32
444,395,drop,-,213,9,193,193,11.8,11.8,0,13.6,10690.4,971.9,32
445,396,create,5,214,11,47,47,12.9,11.8,0,13.6,10690.4,971.9,32
446,396,create,9,215,18,43,43,14.7,11.8,0,13.6,10690.4,971.9,32
447,396,drop,-,214,11,47,47,13.6,11.8,0,13.6,10690.4,971.9,32
448,396,drop,-,215,18,43,43,11.8,11.8,0,13.5,10690.4,971.9,32
449,398,create,7,216,12,104,104,13.0,11.8,0,13.5,10690.4,971.9,32
450,398,drop,-,216,12,104,104,11.8,11.8,0,13.4,10690.4,971.9,32
451,399,create,5,217,15,183,183,13.3,11.8,0,13.4,10690.4,971.9,32
452,399,drop,-,217,15,183,183,11.8,11.8,0,13.4,10690.4,971.9,32
453,400,create,9,218,16,128,128,13.4,11.8,0,13.4,10690.4,971.9,32
454,400,create,7,219,6,89,89,14.0,11.8,0,13.4,10690.4,971.9,32
455,400,drop,-,218,16,128,128,12.4,11.8,0,13.3,10690.4,971.9,32
456,400,drop,-,219,6,89,89,11.8,11.8,0,13.2,10690.4,971.9,32
457,401,create,10,220,11,146,146,12.9,11.8,0,13.2,10690.4,971.9,32
458,401,remove,11,209,18,10,0,11.1,10.0,0,13.2,9074.099999999999,907.4,27
459,401,create,5,221,16,9,9,12.7,10.0,0,13.2,9074.099999999999,907.4,27
460,401,create,9,222,16,200,200,14.3,10.0,0,13.2,9074.099999999999,907.4,27
461,401,create,7,223,16,158,158,15.9,10.0,0,13.2,9074.099999999999,907.4,27
462,401,deploy,11,220,11,146,146,15.9,11.1,0,13.6,9996.9,908.8,30
463,401,drop,-,221,16,9,9,14.3,11.1,0,13.6,9996.9,908.8,30
464,401,drop,-,222,16,200,200,12.7,11.1,0,13.5,9996.9,908.8,30
465,401,drop,-,223,16,158,158,11.1,11.1,0,13.5,9996.9,908.8,30
466,402,create,7,224,14,97,97,12.5,11.1,0,13.5,9996.9,908.8,30
467,402,drop,-,224,14,97,97,11.1,11.1,0,13.4,9996.9,908.8,30
468,404,create,5,225,15,142,142,12.6,11.1,0,13.4,9996.9,908.8,30
469,404,create,9,226,18,210,210,14.4,11.1,0,13.4,9996.9,908.8,30
470,404,create,7,227,5,168,168,14.9,11.1,0,13.4,9996.9,908.8,30
471,404,create,5,228,20,295,295,16.9,11.1,0,13.4,9996.9,908.8,30
472,404,create,7,229,14,53,53,18.3,11.1,0,13.4,9996.9,908.8,30
473,404,drop,-,225,15,142,142,16.8,11.1,0,13.3,9996.9,908.8,30
474,404,drop,-,226,18,210,210,15.0,11.1,0,13.3,9996.9,908.8,30
475,404,deploy,6,227,5,168,168,15.0,11.6,0,13.7,10546.199999999999,878.8,32
476,404,drop,-,228,20,295,295,13.0,11.6,0,13.6,10546.199999999999,878.8,32
477,404,drop,-,229,14,53,53,11.6,11.6,0,13.5,10546.199999999999,878.8,32
478,405,create,10,230,11,190,190,12.7,11.6,0,13.5,10546.199999999999,878.8,32
479,405,create,7,231,4,55,55,13.1,11.6,0,13.5,10546.199999999999,878.8,32
480,405,create,7,232,19,196,196,15.0,11.6,0,13.5,10546.199999999999,878.8,32
481,405,drop,-,230,11,190,190,13.9,11.6,0,13.5,10546.199999999999,878.8,32
482,405,deploy,6,231,4,55,55,13.9,12.0,0,13.9,10657.5,819.8,32
483,405,drop,-,232,19,196,196,12.0,12.0,0,13.8,10657.5,819.8,32
484,407,create,9,233,12,280,280,13.2,12.0,0,13.8,10657.5,819.8,32
485,407,create,10,234,8,34,34,14.0,12.0,0,13.8,10657.5,819.8,32
486,407,drop,-,233,12,280,280,12.8,12.0,0,13.7,10657.5,819.8,32
487,407,drop,-,234,8,34,34,12.0,12.0,0,13.7,10657.5,819.8,32
488,409,create,7,235,17,105,105,13.7,12.0,0,13.7,10657.5,819.8,32
489,409,drop,-,235,17,105,105,12.0,12.0,0,13.6,10657.5,819.8,32
490,410,create,9,236,5,45,45,12.5,12.0,0,13.6,10657.5,819.8,32
491,410,create,10,237,13,16,16,13.8,12.0,0,13.6,10657.5,819.8,32
492,410,create,10,238,13,99,99,15.1,12.0,0,13.6,10657.5,819.8,32
493,410,deploy,11,236,5,45,45,15.1,12.5,0,14.0,11001.7,785.8,33
494,410,drop,-,237,13,16,16,13.8,12.5,0,13.9,11001.7,785.8,33
495,410,drop,-,238,13,99,99,12.5,12.5,0,13.9,11001.7,785.8,33
496,413,create,7,239,20,139,139,14.5,12.5,0,13.9,11001.7,785.8,33
497,413,drop,-,239,20,139,139,12.5,12.5,0,13.8,11001.7,785.8,33
498,416,create,5,240,20,68,68,14.5,12.5,0,13.8,11001.7,785.8,33
499,416,drop,-,240,20,68,68,12.5,12.5,0,13.8,11001.7,785.8,33
500,418,create,7,241,19,24,24,14.4,12.5,0,13.8,11001.7,785.8,33
501,418,drop,-,241,19,24,24,12.5,12.5,0,13.7,11001.7,785.8,33
502,419,create,10,242,12,297,297,13.7,12.5,0,13.7,11001.7,785.8,33
503,419,drop,-,242,12,297,297,12.5,12.5,0,13.6,11001.7,785.8,33
504,420,create,9,243,18,238,238,14.3,12.5,0,13.6,11001.7,785.8,33
505,420,drop,-,243,18,238,238,12.5,12.5,0,13.6,11001.7,785.8,33
506,421,create,5,244,4,20,20,12.9,12.5,0,13.6,11001.7,785.8,33
507,421,drop,-,244,4,20,20,12.5,12.5,0,13.5,11001.7,785.8,33
508,422,create,9,245,6,70,70,13.1,12.5,0,13.5,11001.7,785.8,33
509,422,create,5,246,6,385,385,13.7,12.5,0,13.5,11001.7,785.8,33
510,422,create,9,247,7,46,46,14.4,12.5,0,13.5,11001.7,785.8,33
511,422,drop,-,245,6,70,70,13.8,12.5,0,13.5,11001.7,785.8,33
512,422,drop,-,246,6,385,385,13.2,12.5,0,13.4,11001.7,785.8,33
513,422,drop,-,247,7,46,46,12.5,12.5,0,13.4,11001.7,785.8,33
514,423,create,7,248,18,127,127,14.3,12.5,0,13.4,11001.7,785.8,33
515,423,create,5,249,10,7,7,15.3,12.5,0,13.4,11001.7,785.8,33
516,423,drop,-,248,18,127,127,13.5,12.5,0,13.3,11001.7,785.8,33
517,423,drop,-,249,10,7,7,12.5,12.5,0,13.3,11001.7,785.8,33
518,424,create,9,250,19,106,106,14.4,12.5,0,13.3,11001.7,785.8,33
519,424,create,5,251,14,117,117,15.8,12.5,0,13.3,11001.7,785.8,33
520,424,create,5,252,15,121,121,17.3,12.5,0,13.3,11001.7,785.8,33
521,424,drop,-,250,19,106,106,15.4,12.5,0,13.2,11001.7,785.8,33
522,424,drop,-,251,14,117,117,14.0,12.5,0,13.1,11001.7,785.8,33
523,424,drop,-,252,15,121,121,12.5,12.5,0,13.1,11001.7,785.8,33
524,425,create,9,253,15,154,154,14.0,12.5,0,13.1,11001.7,785.8,33
525,425,drop,-,253,15,154,154,12.5,12.5,0,13.0,11001.7,785.8,33
526,426,create,10,254,9,76,76,13.4,12.5,0,13.0,11001.7,785.8,33
527,426,create,5,255,6,60,60,14.0,12.5,0,13.0,11001.7,785.8,33
528,426,drop,-,254,9,76,76,13.1,12.5,0,13.0,11001.7,785.8,33
529,426,drop,-,255,6,60,60,12.5,12.5,0,12.9,11001.7,785.8,33
530,427,create,10,256,12,94,94,13.7,12.5,0,12.9,11001.7,785.8,33
531,427,drop,-,256,12,94,94,12.5,12.5,0,12.9,11001.7,785.8,33
532,428,create,10,257,19,193,193,14.4,12.5,0,12.9,11001.7,785.8,33
533,428,drop,-,257,19,193,193,12.5,12.5,0,12.8,11001.7,785.8,33
534,432,create,10,258,14,232,232,13.9,12.5,0,12.8,11001.7,785.8,33
535,432,create,10,259,6,30,30,14.5,12.5,0,12.8,11001.7,785.8,33
536,432,drop,-,258,14,232,232,13.1,12.5,0,12.8,11001.7,785.8,33
537,432,drop,-,259,6,30,30,12.5,12.5,0,12.7,11001.7,785.8,33
538,434,create,9,260,15,158,158,14.0,12.5,0,12.7,11001.7,785.8,33
539,434,create,5,261,5,70,70,14.5,12.5,0,12.7,11001.7,785.8,33
540,434,create,5,262,11,205,205,15.6,12.5,0,12.7,11001.7,785.8,33
541,434,deploy,6,260,15,158,158,15.6,14.0,0,13.1,12453.8,830.3,37
542,434,create,5,263,19,22,22,17.5,14.0,0,13.1,12453.8,830.3,37
543,434,drop,-,261,5,70,70,17.0,14.0,0,13.0,12453.8,830.3,37
544,434,drop,-,262,11,205,205,15.9,14.0,0,13.0,12453.8,830.3,37
545,434,drop,-,263,19,22,22,14.0,14.0,0,12.9,12453.8,830.3,37
546,435,create,7,264,20,89,89,16.0,14.0,0,12.9,12453.8,830.3,37
547,435,drop,-,264,20,89,89,14.0,14.0,0,12.9,12453.8,830.3,37
548,436,create,10,265,19,76,76,15.9,14.0,0,12.9,12453.8,830.3,37
549,436,create,5,266,6,201,201,16.5,14.0,0,12.9,12453.8,830.3,37
550,436,create,10,267,15,70,70,18.0,14.0,0,12.9,12453.8,830.3,37
551,436,drop,-,265,19,76,76,16.1,14.0,0,12.8,12453.8,830.3,37
552,436,drop,-,266,6,201,201,15.5,14.0,0,12.8,12453.8,830.3,37
553,436,drop,-,267,15,70,70,14.0,14.0,0,12.7,12453.8,830.3,37
554,437,create,10,268,16,151,151,15.6,14.0,0,12.7,12453.8,830.3,37
555,437,drop,-,268,16,151,151,14.0,14.0,0,12.7,12453.8,830.3,37
556,439,create,9,269,20,8,8,16.0,14.0,0,12.7,12453.8,830.3,37
557,439,create,9,270,9,78,78,16.9,14.0,0,12.7,12453.8,830.3,37
558,439,drop,-,269,20,8,8,14.9,14.0,0,12.6,12453.8,830.3,37
559,439,drop,-,270,9,78,78,14.0,14.0,0,12.6,12453.8,830.3,37
560,441,create,9,271,8,344,344,14.8,14.0,0,12.6,12453.8,830.3,37
561,441,create,9,272,5,59,59,15.3,14.0,0,12.6,12453.8,830.3,37
562,441,drop,-,271,8,344,344,14.5,14.0,0,12.5,12453.8,830.3,37
563,441,drop,-,272,5,59,59,14.0,14.0,0,12.5,12453.8,830.3,37
564,444,create,5,273,4,33,33,14.4,14.0,0,12.5,12453.8,830.3,37
565,444,create,10,274,19,637,637,16.3,14.0,0,12.5,12453.8,830.3,37
566,444,create,5,275,9,382,382,17.2,14.0,0,12.5,12453.8,830.3,37
567,444,drop,-,273,4,33,33,16.8,14.0,0,12.5,12453.8,830.3,37
568,444,create,5,276,10,23,23,17.8,14.0,0,12.5,12453.8,830.3,37
569,444,drop,-,274,19,637,637,15.9,14.0,0,12.4,12453.8,830.3,37
570,444,create,5,277,9,143,143,16.8,14.0,0,12.4,12453.8,830.3,37
571,444,drop,-,275,9,382,382,15.9,14.0,0,12.4,12453.8,830.3,37
572,444,drop,-,276,10,23,23,14.9,14.0,0,12.3,12453.8,830.3,37
573,444,drop,-,277,9,143,143,14.0,14.0,0,12.3,12453.8,830.3,37
574,447,create,9,278,16,19,19,15.6,14.0,0,12.3,12453.8,830.3,37
575,447,create,9,279,4,5,5,16.0,14.0,0,12.3,12453.8,830.3,37
576,447,drop,-,278,16,19,19,14.4,14.0,0,12.2,12453.8,830.3,37
577,447,create,9,280,11,108,108,15.5,14.0,0,12.2,12453.8,830.3,37
578,447,drop,-,279,4,5,5,15.1,14.0,0,12.2,12453.8,830.3,37
579,447,create,9,281,12,54,54,16.3,14.0,0,12.2,12453.8,830.3,37
580,447,drop,-,280,11,108,108,15.2,14.0,0,12.1,12453.8,830.3,37
581,447,drop,-,281,12,54,54,14.0,14.0,0,12.1,12453.8,830.3,37
582,449,create,10,282,9,420,420,14.9,14.0,0,12.1,12453.8,830.3,37
583,449,create,5,283,12,79,79,16.1,14.0,0,12.1,12453.8,830.3,37
584,449,create,9,284,13,110,110,17.4,14.0,0,12.1,12453.8,830.3,37
585,449,create,10,285,7,13,13,18.1,14.0,0,12.1,12453.8,830.3,37
586,449,create,9,286,14,58,58,19.4,14.0,0,12.1,12453.8,830.3,37
587,449,drop,-,282,9,420,420,18.6,14.0,0,12.1,12453.8,830.3,37
588,449,drop,-,283,12,79,79,17.4,14.0,0,12.0,12453.8,830.3,37
589,449,drop,-,284,13,110,110,16.1,14.0,0,12.0,12453.8,830.3,37
590,449,drop,-,285,7,13,13,15.4,14.0,0,11.9,12453.8,830.3,37
591,449,drop,-,286,14,58,58,14.0,14.0,0,11.9,12453.8,830.3,37
592,450,create,5,287,12,198,198,15.2,14.0,0,11.9,12453.8,830.3,37
593,450,drop,-,287,12,198,198,14.0,14.0,0,11.8,12453.8,830.3,37
594,452,create,5,288,4,252,252,14.4,14.0,0,11.8,12453.8,830.3,37
595,452,drop,-,288,4,252,252,14.0,14.0,0,11.8,12453.8,830.3,37
596,453,remove,4,166,17,118,0,12.3,12.3,0,11.8,11193.900000000001,799.6,34
597,454,create,9,289,11,402,402,13.4,12.3,0,11.8,11193.900000000001,799.6,34
598,454,drop,-,289,11,402,402,12.3,12.3,0,11.8,11193.900000000001,799.6,34
599,455,remove,11,236,5,45,0,11.8,11.8,0,11.8,10849.7,834.6,33
600,455,create,7,290,13,7,7,13.1,11.8,0,11.8,10849.7,834.6,33
601,455,drop,-,290,13,7,7,11.8,11.8,0,11.7,10849.7,834.6,33
602,456,create,7,291,11,467,467,12.9,11.8,0,11.7,10849.7,834.6,33
603,456,drop,-,291,11,467,467,11.8,11.8,0,11.7,10849.7,834.6,33
604,458,create,5,292,10,227,227,12.8,11.8,0,11.7,10849.7,834.6,33
605,458,drop,-,292,10,227,227,11.8,11.8,0,11.6,10849.7,834.6,33
606,460,remove,6,231,4,55,0,11.4,11.4,0,11.6,10738.4,894.9,33
607,461,create,9,293,12,31,31,12.6,11.4,0,11.6,10738.4,894.9,33
608,461,create,7,294,7,121,121,13.3,11.4,0,11.6,10738.4,894.9,33
609,461,create,5,295,4,32,32,13.7,11.4,0,11.6,10738.4,894.9,33
610,461,drop,-,293,12,31,31,12.5,11.4,0,11.6,10738.4,894.9,33
611,461,deploy,4,294,7,121,121,12.5,12.1,0,11.9,11180.8,860.1,34
612,461,deploy,1,295,4,32,32,12.5,12.5,0,12.2,11497.2,821.2,35
613,462,create,10,296,9,22,22,13.4,12.5,0,12.2,11497.2,821.2,35
614,462,drop,-,296,9,22,22,12.5,12.5,0,12.2,11497.2,821.2,35
615,463,create,5,297,11,138,138,13.6,12.5,0,12.2,11497.2,821.2,35
616,463,create,5,298,9,49,49,14.5,12.5,0,12.2,11497.2,821.2,35
617,463,drop,-,297,11,138,138,13.4,12.5,0,12.1,11497.2,821.2,35
618,463,drop,-,298,9,49,49,12.5,12.5,0,12.1,11497.2,821.2,35
619,465,create,10,299,4,118,118,12.9,12.5,0,12.1,11497.2,821.2,35
620,465,create,5,300,11,13,13,14.0,12.5,0,12.1,11497.2,821.2,35
621,465,drop,-,299,4,118,118,13.6,12.5,0,12.0,11497.2,821.2,35
622,465,drop,-,300,11,13,13,12.5,12.5,0,12.0,11497.2,821.2,35
623,466,create,7,301,18,375,375,14.3,12.5,0,12.0,11497.2,821.2,35
624,466,drop,-,301,18,375,375,12.5,12.5,0,12.0,11497.2,821.2,35
625,468,create,9,302,16,20,20,14.1,12.5,0,12.0,11497.2,821.2,35
626,468,create,10,303,4,85,85,14.5,12.5,0,12.0,11497.2,821.2,35
627,468,create,7,304,7,15,15,15.2,12.5,0,12.0,11497.2,821.2,35
628,468,create,9,305,8,369,369,16.0,12.5,0,12.0,11497.2,821.2,35
629,468,create,7,306,17,25,25,17.7,12.5,0,12.0,11497.2,821.2,35
630,468,drop,-,302,16,20,20,16.1,12.5,0,11.9,11497.2,821.2,35
631,468,drop,-,303,4,85,85,15.7,12.5,0,11.9,11497.2,821.2,35
632,468,drop,-,304,7,15,15,15.0,12.5,0,11.8,11497.2,821.2,35
633,468,deploy,11,305,8,369,369,15.0,13.3,0,12.1,12172.5,811.5,37
634,468,drop,-,306,17,25,25,13.3,13.3,0,12.1,12172.5,811.5,37
635,470,create,5,307,11,126,126,14.4,13.3,0,12.1,12172.5,811.5,37
636,470,create,7,308,6,189,189,15.0,13.3,0,12.1,12172.5,811.5,37
637,470,create,5,309,19,382,382,16.9,13.3,0,12.1,12172.5,811.5,37
638,470,drop,-,307,11,126,126,15.8,13.3,0,12.1,12172.5,811.5,37
639,470,drop,-,308,6,189,189,15.2,13.3,0,12.0,12172.5,811.5,37
640,470,drop,-,309,19,382,382,13.3,13.3,0,12.0,12172.5,811.5,37
641,471,create,10,310,5,69,69,13.8,13.3,0,12.0,12172.5,811.5,37
642,471,drop,-,310,5,69,69,13.3,13.3,0,11.9,12172.5,811.5,37
643,472,create,9,311,7,75,75,14.0,13.3,0,11.9,12172.5,811.5,37
644,472,create,5,312,20,67,67,16.0,13.3,0,11.9,12172.5,811.5,37
645,472,create,10,313,19,317,317,17.9,13.3,0,11.9,12172.5,811.5,37
646,472,create,9,314,14,22,22,19.2,13.3,0,11.9,12172.5,811.5,37
647,472,create,5,315,19,9,9,21.1,13.3,0,11.9,12172.5,811.5,37
648,472,drop,-,311,7,75,75,20.4,13.3,0,11.9,12172.5,811.5,37
649,472,create,5,316,11,81,81,21.5,13.3,0,11.9,12172.5,811.5,37
650,472,drop,-,312,20,67,67,19.5,13.3,0,11.9,12172.5,811.5,37
651,472,create,5,317,15,22,22,21.0,13.3,0,11.9,12172.5,811.5,37
652,472,drop,-,313,19,317,317,19.1,13.3,0,11.8,12172.5,811.5,37
653,472,create,5,318,10,24,24,20.1,13.3,0,11.8,12172.5,811.5,37
654,472,drop,-,314,14,22,22,18.8,13.3,0,11.8,12172.5,811.5,37
655,472,drop,-,315,19,9,9,16.9,13.3,0,11.7,12172.5,811.5,37
