id,time,action,Ingress/DC,SFC,n_VNFs,TTL,remain,load,util,migration,acceptance,power,P_per_sfc,active_server
2527,335,remap_failed,-,-,-,-,-,9.1,5.4,0,13.3,4798.0,799.7,15
2528,335,drop,-,166,17,118,118,7.4,5.4,0,13.3,4798.0,799.7,15
2529,335,remap,-,-,-,-,-,-,-,-,-,-,-,-
2530,335,interrupt,-,100,13,180,98,7.4,4.1,0,13.3,-,-,-
2531,335,interrupt,-,122,4,73,18,7.4,3.7,0,13.3,-,-,-
2532,335,interrupt,-,123,7,234,179,7.4,3.0,0,13.3,-,-,-
2533,335,interrupt,-,129,6,360,312,7.4,2.4,0,13.3,-,-,-
2534,335,interrupt,-,132,19,160,114,7.4,0.5,0,13.3,-,-,-
2535,335,interrupt,-,150,5,250,235,7.4,0.0,0,13.3,-,-,-
2536,335,deploy,2,132,19,160,114,7.4,1.9,0,13.3,1599.8,1599.8,5
2537,335,interrupt,-,132,19,160,114,7.4,0.0,0,13.3,-,-,-
2538,335,deploy,2,100,13,180,98,7.4,1.3,0,13.3,1226.8,1226.8,4
2539,335,deploy,2,122,4,73,18,7.4,1.7,0,13.3,1748.3,874.1,6
2540,335,deploy,2,123,7,234,179,7.4,2.4,0,13.3,2234.9,745.0,7
2541,335,deploy,2,129,6,360,312,7.4,3.0,0,13.3,2812.0,703.0,9
2542,335,deploy,2,132,19,160,114,7.4,4.9,0,13.3,4453.8,890.8,14
2543,335,deploy,2,150,5,250,235,7.4,5.4,0,13.3,4798.0,799.7,15
2544,335,remap_failed,-,-,-,-,-,7.4,5.4,0,13.3,4798.0,799.7,15
2545,335,drop,-,167,20,62,62,5.4,5.4,0,13.2,4798.0,799.7,15
2546,337,create,10,168,9,76,76,6.3,5.4,0,13.2,4798.0,799.7,15
2547,337,remap,-,-,-,-,-,-,-,-,-,-,-,-
2548,337,interrupt,-,100,13,180,96,6.3,4.1,0,13.2,-,-,-
2549,337,interrupt,-,122,4,73,16,6.3,3.7,0,13.2,-,-,-
2550,337,interrupt,-,123,7,234,177,6.3,3.0,0,13.2,-,-,-
2551,337,interrupt,-,129,6,360,310,6.3,2.4,0,13.2,-,-,-
2552,337,interrupt,-,132,19,160,112,6.3,0.5,0,13.2,-,-,-
2553,337,interrupt,-,150,5,250,233,6.3,0.0,0,13.2,-,-,-
2554,337,deploy,2,132,19,160,112,6.3,1.9,0,13.2,1599.8,1599.8,5
2555,337,interrupt,-,132,19,160,112,6.3,0.0,0,13.2,-,-,-
2556,337,deploy,2,100,13,180,96,6.3,1.3,0,13.2,1226.8,1226.8,4
2557,337,deploy,2,122,4,73,16,6.3,1.7,0,13.2,1748.3,874.1,6
2558,337,deploy,2,123,7,234,177,6.3,2.4,0,13.2,2234.9,745.0,7
2559,337,deploy,2,129,6,360,310,6.3,3.0,0,13.2,2812.0,703.0,9
2560,337,deploy,2,132,19,160,112,6.3,4.9,0,13.2,4453.8,890.8,14
2561,337,deploy,2,150,5,250,233,6.3,5.4,0,13.2,4798.0,799.7,15
2562,337,remap_failed,-,-,-,-,-,6.3,5.4,0,13.2,4798.0,799.7,15
2563,337,drop,-,168,9,76,76,5.4,5.4,0,13.1,4798.0,799.7,15
2564,340,create,5,169,8,80,80,6.2,5.4,0,13.1,4798.0,799.7,15
2565,340,create,10,170,17,17,17,7.9,5.4,0,13.1,4798.0,799.7,15
2566,340,remap,-,-,-,-,-,-,-,-,-,-,-,-
2567,340,interrupt,-,100,13,180,93,7.9,4.1,0,13.1,-,-,-
2568,340,interrupt,-,122,4,73,13,7.9,3.7,0,13.1,-,-,-
2569,340,interrupt,-,123,7,234,174,7.9,3.0,0,13.1,-,-,-
2570,340,interrupt,-,129,6,360,307,7.9,2.4,0,13.1,-,-,-
2571,340,interrupt,-,132,19,160,109,7.9,0.5,0,13.1,-,-,-
2572,340,interrupt,-,150,5,250,230,7.9,0.0,0,13.1,-,-,-
2573,340,deploy,2,132,19,160,109,7.9,1.9,0,13.1,1599.8,1599.8,5
2574,340,interrupt,-,132,19,160,109,7.9,0.0,0,13.1,-,-,-
2575,340,deploy,2,100,13,180,93,7.9,1.3,0,13.1,1226.8,1226.8,4
2576,340,deploy,2,122,4,73,13,7.9,1.7,0,13.1,1748.3,874.1,6
2577,340,deploy,2,123,7,234,174,7.9,2.4,0,13.1,2234.9,745.0,7
2578,340,deploy,2,129,6,360,307,7.9,3.0,0,13.1,2812.0,703.0,9
2579,340,deploy,2,132,19,160,109,7.9,4.9,0,13.1,4453.8,890.8,14
2580,340,deploy,2,150,5,250,230,7.9,5.4,0,13.1,4798.0,799.7,15
2581,340,remap_failed,-,-,-,-,-,7.9,5.4,0,13.1,4798.0,799.7,15
2582,340,drop,-,169,8,80,80,7.1,5.4,0,13.0,4798.0,799.7,15
2583,340,remap,-,-,-,-,-,-,-,-,-,-,-,-
2584,340,interrupt,-,100,13,180,93,7.1,4.1,0,13.0,-,-,-
2585,340,interrupt,-,122,4,73,13,7.1,3.7,0,13.0,-,-,-
2586,340,interrupt,-,123,7,234,174,7.1,3.0,0,13.0,-,-,-
2587,340,interrupt,-,129,6,360,307,7.1,2.4,0,13.0,-,-,-
2588,340,interrupt,-,132,19,160,109,7.1,0.5,0,13.0,-,-,-
2589,340,interrupt,-,150,5,250,230,7.1,0.0,0,13.0,-,-,-
2590,340,deploy,2,132,19,160,109,7.1,1.9,0,13.0,1599.8,1599.8,5
2591,340,interrupt,-,132,19,160,109,7.1,0.0,0,13.0,-,-,-
2592,340,deploy,2,100,13,180,93,7.1,1.3,0,13.0,1226.8,1226.8,4
2593,340,deploy,2,122,4,73,13,7.1,1.7,0,13.0,1748.3,874.1,6
2594,340,deploy,2,123,7,234,174,7.1,2.4,0,13.0,2234.9,745.0,7
2595,340,deploy,2,129,6,360,307,7.1,3.0,0,13.0,2812.0,703.0,9
2596,340,deploy,2,132,19,160,109,7.1,4.9,0,13.0,4453.8,890.8,14
2597,340,deploy,2,150,5,250,230,7.1,5.4,0,13.0,4798.0,799.7,15
2598,340,remap_failed,-,-,-,-,-,7.1,5.4,0,13.0,4798.0,799.7,15
2599,340,drop,-,170,17,17,17,5.4,5.4,0,12.9,4798.0,799.7,15
2600,341,create,10,171,19,76,76,7.3,5.4,0,12.9,4798.0,799.7,15
2601,341,remap,-,-,-,-,-,-,-,-,-,-,-,-
2602,341,interrupt,-,100,13,180,92,7.3,4.1,0,12.9,-,-,-
2603,341,interrupt,-,122,4,73,12,7.3,3.7,0,12.9,-,-,-
2604,341,interrupt,-,123,7,234,173,7.3,3.0,0,12.9,-,-,-
2605,341,interrupt,-,129,6,360,306,7.3,2.4,0,12.9,-,-,-
2606,341,interrupt,-,132,19,160,108,7.3,0.5,0,12.9,-,-,-
2607,341,interrupt,-,150,5,250,229,7.3,0.0,0,12.9,-,-,-
2608,341,deploy,2,132,19,160,108,7.3,1.9,0,12.9,1599.8,1599.8,5
2609,341,interrupt,-,132,19,160,108,7.3,0.0,0,12.9,-,-,-
2610,341,deploy,2,100,13,180,92,7.3,1.3,0,12.9,1226.8,1226.8,4
2611,341,deploy,2,122,4,73,12,7.3,1.7,0,12.9,1748.3,874.1,6
2612,341,deploy,2,123,7,234,173,7.3,2.4,0,12.9,2234.9,745.0,7
2613,341,deploy,2,129,6,360,306,7.3,3.0,0,12.9,2812.0,703.0,9
2614,341,deploy,2,132,19,160,108,7.3,4.9,0,12.9,4453.8,890.8,14
2615,341,deploy,2,150,5,250,229,7.3,5.4,0,12.9,4798.0,799.7,15
2616,341,remap_failed,-,-,-,-,-,7.3,5.4,0,12.9,4798.0,799.7,15
2617,341,drop,-,171,19,76,76,5.4,5.4,0,12.9,4798.0,799.7,15
2618,342,create,7,172,16,24,24,7.0,5.4,0,12.9,4798.0,799.7,15
2619,342,remap,-,-,-,-,-,-,-,-,-,-,-,-
2620,342,interrupt,-,100,13,180,91,7.0,4.1,0,12.9,-,-,-
2621,342,interrupt,-,122,4,73,11,7.0,3.7,0,12.9,-,-,-
2622,342,interrupt,-,123,7,234,172,7.0,3.0,0,12.9,-,-,-
2623,342,interrupt,-,129,6,360,305,7.0,2.4,0,12.9,-,-,-
2624,342,interrupt,-,132,19,160,107,7.0,0.5,0,12.9,-,-,-
2625,342,interrupt,-,150,5,250,228,7.0,0.0,0,12.9,-,-,-
2626,342,deploy,2,132,19,160,107,7.0,1.9,0,12.9,1599.8,1599.8,5
2627,342,interrupt,-,132,19,160,107,7.0,0.0,0,12.9,-,-,-
2628,342,deploy,2,100,13,180,91,7.0,1.3,0,12.9,1226.8,1226.8,4
2629,342,deploy,2,122,4,73,11,7.0,1.7,0,12.9,1748.3,874.1,6
2630,342,deploy,2,123,7,234,172,7.0,2.4,0,12.9,2234.9,745.0,7
2631,342,deploy,2,129,6,360,305,7.0,3.0,0,12.9,2812.0,703.0,9
2632,342,deploy,2,132,19,160,107,7.0,4.9,0,12.9,4453.8,890.8,14
2633,342,deploy,2,150,5,250,228,7.0,5.4,0,12.9,4798.0,799.7,15
2634,342,remap_failed,-,-,-,-,-,7.0,5.4,0,12.9,4798.0,799.7,15
2635,342,drop,-,172,16,24,24,5.4,5.4,0,12.8,4798.0,799.7,15
2636,344,create,5,173,19,19,19,7.3,5.4,0,12.8,4798.0,799.7,15
2637,344,remap,-,-,-,-,-,-,-,-,-,-,-,-
2638,344,interrupt,-,100,13,180,89,7.3,4.1,0,12.8,-,-,-
2639,344,interrupt,-,122,4,73,9,7.3,3.7,0,12.8,-,-,-
2640,344,interrupt,-,123,7,234,170,7.3,3.0,0,12.8,-,-,-
2641,344,interrupt,-,129,6,360,303,7.3,2.4,0,12.8,-,-,-
2642,344,interrupt,-,132,19,160,105,7.3,0.5,0,12.8,-,-,-
2643,344,interrupt,-,150,5,250,226,7.3,0.0,0,12.8,-,-,-
2644,344,deploy,2,132,19,160,105,7.3,1.9,0,12.8,1599.8,1599.8,5
2645,344,interrupt,-,132,19,160,105,7.3,0.0,0,12.8,-,-,-
2646,344,deploy,2,100,13,180,89,7.3,1.3,0,12.8,1226.8,1226.8,4
2647,344,deploy,2,122,4,73,9,7.3,1.7,0,12.8,1748.3,874.1,6
2648,344,deploy,2,123,7,234,170,7.3,2.4,0,12.8,2234.9,745.0,7
2649,344,deploy,2,129,6,360,303,7.3,3.0,0,12.8,2812.0,703.0,9
2650,344,deploy,2,132,19,160,105,7.3,4.9,0,12.8,4453.8,890.8,14
2651,344,deploy,2,150,5,250,226,7.3,5.4,0,12.8,4798.0,799.7,15
2652,344,remap_failed,-,-,-,-,-,7.3,5.4,0,12.8,4798.0,799.7,15
2653,344,drop,-,173,19,19,19,5.4,5.4,0,12.7,4798.0,799.7,15
2654,351,create,10,174,11,7,7,6.5,5.4,0,12.7,4798.0,799.7,15
2655,351,remap,-,-,-,-,-,-,-,-,-,-,-,-
2656,351,interrupt,-,100,13,180,82,6.5,4.1,0,12.7,-,-,-
2657,351,interrupt,-,122,4,73,2,6.5,3.7,0,12.7,-,-,-
2658,351,interrupt,-,123,7,234,163,6.5,3.0,0,12.7,-,-,-
2659,351,interrupt,-,129,6,360,296,6.5,2.4,0,12.7,-,-,-
2660,351,interrupt,-,132,19,160,98,6.5,0.5,0,12.7,-,-,-
2661,351,interrupt,-,150,5,250,219,6.5,0.0,0,12.7,-,-,-
2662,351,deploy,2,132,19,160,98,6.5,1.9,0,12.7,1599.8,1599.8,5
2663,351,interrupt,-,132,19,160,98,6.5,0.0,0,12.7,-,-,-
2664,351,deploy,2,100,13,180,82,6.5,1.3,0,12.7,1226.8,1226.8,4
2665,351,deploy,2,122,4,73,2,6.5,1.7,0,12.7,1748.3,874.1,6
2666,351,deploy,2,123,7,234,163,6.5,2.4,0,12.7,2234.9,745.0,7
2667,351,deploy,2,129,6,360,296,6.5,3.0,0,12.7,2812.0,703.0,9
2668,351,deploy,2,132,19,160,98,6.5,4.9,0,12.7,4453.8,890.8,14
2669,351,deploy,2,150,5,250,219,6.5,5.4,0,12.7,4798.0,799.7,15
2670,351,remap_failed,-,-,-,-,-,6.5,5.4,0,12.7,4798.0,799.7,15
2671,351,drop,-,174,11,7,7,5.4,5.4,0,12.6,4798.0,799.7,15
2672,352,create,9,175,15,201,201,6.9,5.4,0,12.6,4798.0,799.7,15
2673,352,create,7,176,15,62,62,8.4,5.4,0,12.6,4798.0,799.7,15
2674,352,create,9,177,14,18,18,9.8,5.4,0,12.6,4798.0,799.7,15
2675,352,create,7,178,7,77,77,10.5,5.4,0,12.6,4798.0,799.7,15
2676,352,remap,-,-,-,-,-,-,-,-,-,-,-,-
2677,352,interrupt,-,100,13,180,81,10.5,4.1,0,12.6,-,-,-
2678,352,interrupt,-,122,4,73,1,10.5,3.7,0,12.6,-,-,-
2679,352,interrupt,-,123,7,234,162,10.5,3.0,0,12.6,-,-,-
2680,352,interrupt,-,129,6,360,295,10.5,2.4,0,12.6,-,-,-
2681,352,interrupt,-,132,19,160,97,10.5,0.5,0,12.6,-,-,-
2682,352,interrupt,-,150,5,250,218,10.5,0.0,0,12.6,-,-,-
2683,352,deploy,2,132,19,160,97,10.5,1.9,0,12.6,1599.8,1599.8,5
2684,352,interrupt,-,132,19,160,97,10.5,0.0,0,12.6,-,-,-
2685,352,deploy,2,100,13,180,81,10.5,1.3,0,12.6,1226.8,1226.8,4
2686,352,deploy,2,122,4,73,1,10.5,1.7,0,12.6,1748.3,874.1,6
2687,352,deploy,2,123,7,234,162,10.5,2.4,0,12.6,2234.9,745.0,7
2688,352,deploy,2,129,6,360,295,10.5,3.0,0,12.6,2812.0,703.0,9
2689,352,deploy,2,132,19,160,97,10.5,4.9,0,12.6,4453.8,890.8,14
2690,352,deploy,2,150,5,250,218,10.5,5.4,0,12.6,4798.0,799.7,15
2691,352,remap_failed,-,-,-,-,-,10.5,5.4,0,12.6,4798.0,799.7,15
2692,352,drop,-,175,15,201,201,9.0,5.4,0,12.6,4798.0,799.7,15
2693,352,remap,-,-,-,-,-,-,-,-,-,-,-,-
2694,352,interrupt,-,100,13,180,81,9.0,4.1,0,12.6,-,-,-
2695,352,interrupt,-,122,4,73,1,9.0,3.7,0,12.6,-,-,-
2696,352,interrupt,-,123,7,234,162,9.0,3.0,0,12.6,-,-,-
2697,352,interrupt,-,129,6,360,295,9.0,2.4,0,12.6,-,-,-
2698,352,interrupt,-,132,19,160,97,9.0,0.5,0,12.6,-,-,-
2699,352,interrupt,-,150,5,250,218,9.0,0.0,0,12.6,-,-,-
2700,352,deploy,2,132,19,160,97,9.0,1.9,0,12.6,1599.8,1599.8,5
2701,352,interrupt,-,132,19,160,97,9.0,0.0,0,12.6,-,-,-
2702,352,deploy,2,100,13,180,81,9.0,1.3,0,12.6,1226.8,1226.8,4
2703,352,deploy,2,122,4,73,1,9.0,1.7,0,12.6,1748.3,874.1,6
2704,352,deploy,2,123,7,234,162,9.0,2.4,0,12.6,2234.9,745.0,7
2705,352,deploy,2,129,6,360,295,9.0,3.0,0,12.6,2812.0,703.0,9
2706,352,deploy,2,132,19,160,97,9.0,4.9,0,12.6,4453.8,890.8,14
2707,352,deploy,2,150,5,250,218,9.0,5.4,0,12.6,4798.0,799.7,15
2708,352,remap_failed,-,-,-,-,-,9.0,5.4,0,12.6,4798.0,799.7,15
2709,352,drop,-,176,15,62,62,7.5,5.4,0,12.5,4798.0,799.7,15
2710,352,remap,-,-,-,-,-,-,-,-,-,-,-,-
2711,352,interrupt,-,100,13,180,81,7.5,4.1,0,12.5,-,-,-
2712,352,interrupt,-,122,4,73,1,7.5,3.7,0,12.5,-,-,-
2713,352,interrupt,-,123,7,234,162,7.5,3.0,0,12.5,-,-,-
2714,352,interrupt,-,129,6,360,295,7.5,2.4,0,12.5,-,-,-
2715,352,interrupt,-,132,19,160,97,7.5,0.5,0,12.5,-,-,-
2716,352,interrupt,-,150,5,250,218,7.5,0.0,0,12.5,-,-,-
2717,352,deploy,2,132,19,160,97,7.5,1.9,0,12.5,1599.8,1599.8,5
2718,352,interrupt,-,132,19,160,97,7.5,0.0,0,12.5,-,-,-
2719,352,deploy,2,100,13,180,81,7.5,1.3,0,12.5,1226.8,1226.8,4
2720,352,deploy,2,122,4,73,1,7.5,1.7,0,12.5,1748.3,874.1,6
2721,352,deploy,2,123,7,234,162,7.5,2.4,0,12.5,2234.9,745.0,7
2722,352,deploy,2,129,6,360,295,7.5,3.0,0,12.5,2812.0,703.0,9
2723,352,deploy,2,132,19,160,97,7.5,4.9,0,12.5,4453.8,890.8,14
2724,352,deploy,2,150,5,250,218,7.5,5.4,0,12.5,4798.0,799.7,15
2725,352,remap_failed,-,-,-,-,-,7.5,5.4,0,12.5,4798.0,799.7,15
2726,352,drop,-,177,14,18,18,6.1,5.4,0,12.4,4798.0,799.7,15
2727,352,remap,-,-,-,-,-,-,-,-,-,-,-,-
2728,352,interrupt,-,100,13,180,81,6.1,4.1,0,12.4,-,-,-
2729,352,interrupt,-,122,4,73,1,6.1,3.7,0,12.4,-,-,-
2730,352,interrupt,-,123,7,234,162,6.1,3.0,0,12.4,-,-,-
2731,352,interrupt,-,129,6,360,295,6.1,2.4,0,12.4,-,-,-
2732,352,interrupt,-,132,19,160,97,6.1,0.5,0,12.4,-,-,-
2733,352,interrupt,-,150,5,250,218,6.1,0.0,0,12.4,-,-,-
2734,352,deploy,2,132,19,160,97,6.1,1.9,0,12.4,1599.8,1599.8,5
2735,352,interrupt,-,132,19,160,97,6.1,0.0,0,12.4,-,-,-
2736,352,deploy,2,100,13,180,81,6.1,1.3,0,12.4,1226.8,1226.8,4
2737,352,deploy,2,122,4,73,1,6.1,1.7,0,12.4,1748.3,874.1,6
2738,352,deploy,2,123,7,234,162,6.1,2.4,0,12.4,2234.9,745.0,7
2739,352,deploy,2,129,6,360,295,6.1,3.0,0,12.4,2812.0,703.0,9
2740,352,deploy,2,132,19,160,97,6.1,4.9,0,12.4,4453.8,890.8,14
2741,352,deploy,2,150,5,250,218,6.1,5.4,0,12.4,4798.0,799.7,15
2742,352,remap_failed,-,-,-,-,-,6.1,5.4,0,12.4,4798.0,799.7,15
2743,352,drop,-,178,7,77,77,5.4,5.4,0,12.4,4798.0,799.7,15
2744,353,remove,2,122,4,73,0,5.0,5.0,0,12.4,4481.6,896.3,14
2745,355,create,5,179,12,141,141,6.2,5.0,0,12.4,4481.6,896.3,14
2746,355,remap,-,-,-,-,-,-,-,-,-,-,-,-
2747,355,interrupt,-,100,13,180,78,6.2,3.7,0,12.4,-,-,-
2748,355,interrupt,-,123,7,234,159,6.2,3.0,0,12.4,-,-,-
2749,355,interrupt,-,129,6,360,292,6.2,2.4,0,12.4,-,-,-
2750,355,interrupt,-,132,19,160,94,6.2,0.5,0,12.4,-,-,-
2751,355,interrupt,-,150,5,250,215,6.2,0.0,0,12.4,-,-,-
2752,355,deploy,2,132,19,160,94,6.2,1.9,0,12.4,1599.8,1599.8,5
2753,355,interrupt,-,132,19,160,94,6.2,0.0,0,12.4,-,-,-
2754,355,deploy,2,100,13,180,78,6.2,1.3,0,12.4,1226.8,1226.8,4
2755,355,deploy,2,123,7,234,159,6.2,2.0,0,12.4,1713.4,856.7,5
2756,355,deploy,2,129,6,360,292,6.2,2.6,0,12.4,2290.5,763.5,7
2757,355,deploy,2,132,19,160,94,6.2,4.5,0,12.4,3932.3,983.1,12
2758,355,deploy,2,150,5,250,215,6.2,5.0,0,12.4,4481.6,896.3,14
2759,355,remap_failed,-,-,-,-,-,6.2,5.0,0,12.4,4481.6,896.3,14
2760,355,drop,-,179,12,141,141,5.0,5.0,0,12.3,4481.6,896.3,14
2761,356,create,5,180,4,64,64,5.4,5.0,0,12.3,4481.6,896.3,14
2762,356,remap,-,-,-,-,-,-,-,-,-,-,-,-
2763,356,interrupt,-,100,13,180,77,5.4,3.7,0,12.3,-,-,-
2764,356,interrupt,-,123,7,234,158,5.4,3.0,0,12.3,-,-,-
2765,356,interrupt,-,129,6,360,291,5.4,2.4,0,12.3,-,-,-
2766,356,interrupt,-,132,19,160,93,5.4,0.5,0,12.3,-,-,-
2767,356,interrupt,-,150,5,250,214,5.4,0.0,0,12.3,-,-,-
2768,356,deploy,2,132,19,160,93,5.4,1.9,0,12.3,1599.8,1599.8,5
2769,356,interrupt,-,132,19,160,93,5.4,0.0,0,12.3,-,-,-
2770,356,deploy,2,100,13,180,77,5.4,1.3,0,12.3,1226.8,1226.8,4
2771,356,deploy,2,123,7,234,158,5.4,2.0,0,12.3,1713.4,856.7,5
2772,356,deploy,2,129,6,360,291,5.4,2.6,0,12.3,2290.5,763.5,7
2773,356,deploy,2,132,19,160,93,5.4,4.5,0,12.3,3932.3,983.1,12
2774,356,deploy,2,150,5,250,214,5.4,5.0,0,12.3,4481.6,896.3,14
2775,356,remap_failed,-,-,-,-,-,5.4,5.0,0,12.3,4481.6,896.3,14
2776,356,drop,-,180,4,64,64,5.0,5.0,0,12.2,4481.6,896.3,14
2777,358,create,10,181,17,166,166,6.7,5.0,0,12.2,4481.6,896.3,14
2778,358,remap,-,-,-,-,-,-,-,-,-,-,-,-
2779,358,interrupt,-,100,13,180,75,6.7,3.7,0,12.2,-,-,-
2780,358,interrupt,-,123,7,234,156,6.7,3.0,0,12.2,-,-,-
2781,358,interrupt,-,129,6,360,289,6.7,2.4,0,12.2,-,-,-
2782,358,interrupt,-,132,19,160,91,6.7,0.5,0,12.2,-,-,-
2783,358,interrupt,-,150,5,250,212,6.7,0.0,0,12.2,-,-,-
2784,358,deploy,2,132,19,160,91,6.7,1.9,0,12.2,1599.8,1599.8,5
2785,358,interrupt,-,132,19,160,91,6.7,0.0,0,12.2,-,-,-
2786,358,deploy,2,100,13,180,75,6.7,1.3,0,12.2,1226.8,1226.8,4
2787,358,deploy,2,123,7,234,156,6.7,2.0,0,12.2,1713.4,856.7,5
2788,358,deploy,2,129,6,360,289,6.7,2.6,0,12.2,2290.5,763.5,7
2789,358,deploy,2,132,19,160,91,6.7,4.5,0,12.2,3932.3,983.1,12
2790,358,deploy,2,150,5,250,212,6.7,5.0,0,12.2,4481.6,896.3,14
2791,358,remap_failed,-,-,-,-,-,6.7,5.0,0,12.2,4481.6,896.3,14
2792,358,drop,-,181,17,166,166,5.0,5.0,0,12.2,4481.6,896.3,14
2793,359,create,7,182,18,492,492,6.8,5.0,0,12.2,4481.6,896.3,14
2794,359,create,5,183,20,137,137,8.8,5.0,0,12.2,4481.6,896.3,14
2795,359,remap,-,-,-,-,-,-,-,-,-,-,-,-
2796,359,interrupt,-,100,13,180,74,8.8,3.7,0,12.2,-,-,-
2797,359,interrupt,-,123,7,234,155,8.8,3.0,0,12.2,-,-,-
2798,359,interrupt,-,129,6,360,288,8.8,2.4,0,12.2,-,-,-
2799,359,interrupt,-,132,19,160,90,8.8,0.5,0,12.2,-,-,-
2800,359,interrupt,-,150,5,250,211,8.8,0.0,0,12.2,-,-,-
2801,359,deploy,2,132,19,160,90,8.8,1.9,0,12.2,1599.8,1599.8,5
2802,359,interrupt,-,132,19,160,90,8.8,0.0,0,12.2,-,-,-
2803,359,deploy,2,100,13,180,74,8.8,1.3,0,12.2,1226.8,1226.8,4
2804,359,deploy,2,123,7,234,155,8.8,2.0,0,12.2,1713.4,856.7,5
2805,359,deploy,2,129,6,360,288,8.8,2.6,0,12.2,2290.5,763.5,7
2806,359,deploy,2,132,19,160,90,8.8,4.5,0,12.2,3932.3,983.1,12
2807,359,deploy,2,150,5,250,211,8.8,5.0,0,12.2,4481.6,896.3,14
2808,359,remap_failed,-,-,-,-,-,8.8,5.0,0,12.2,4481.6,896.3,14
2809,359,drop,-,182,18,492,492,7.0,5.0,0,12.1,4481.6,896.3,14
2810,359,remap,-,-,-,-,-,-,-,-,-,-,-,-
2811,359,interrupt,-,100,13,180,74,7.0,3.7,0,12.1,-,-,-
2812,359,interrupt,-,123,7,234,155,7.0,3.0,0,12.1,-,-,-
2813,359,interrupt,-,129,6,360,288,7.0,2.4,0,12.1,-,-,-
2814,359,interrupt,-,132,19,160,90,7.0,0.5,0,12.1,-,-,-
2815,359,interrupt,-,150,5,250,211,7.0,0.0,0,12.1,-,-,-
2816,359,deploy,2,132,19,160,90,7.0,1.9,0,12.1,1599.8,1599.8,5
2817,359,interrupt,-,132,19,160,90,7.0,0.0,0,12.1,-,-,-
2818,359,deploy,2,100,13,180,74,7.0,1.3,0,12.1,1226.8,1226.8,4
2819,359,deploy,2,123,7,234,155,7.0,2.0,0,12.1,1713.4,856.7,5
2820,359,deploy,2,129,6,360,288,7.0,2.6,0,12.1,2290.5,763.5,7
2821,359,deploy,2,132,19,160,90,7.0,4.5,0,12.1,3932.3,983.1,12
2822,359,deploy,2,150,5,250,211,7.0,5.0,0,12.1,4481.6,896.3,14
2823,359,remap_failed,-,-,-,-,-,7.0,5.0,0,12.1,4481.6,896.3,14
2824,359,drop,-,183,20,137,137,5.0,5.0,0,12.0,4481.6,896.3,14
2825,360,create,7,184,11,9,9,6.1,5.0,0,12.0,4481.6,896.3,14
2826,360,remap,-,-,-,-,-,-,-,-,-,-,-,-
2827,360,interrupt,-,100,13,180,73,6.1,3.7,0,12.0,-,-,-
2828,360,interrupt,-,123,7,234,154,6.1,3.0,0,12.0,-,-,-
2829,360,interrupt,-,129,6,360,287,6.1,2.4,0,12.0,-,-,-
2830,360,interrupt,-,132,19,160,89,6.1,0.5,0,12.0,-,-,-
2831,360,interrupt,-,150,5,250,210,6.1,0.0,0,12.0,-,-,-
2832,360,deploy,2,132,19,160,89,6.1,1.9,0,12.0,1599.8,1599.8,5
2833,360,interrupt,-,132,19,160,89,6.1,0.0,0,12.0,-,-,-
2834,360,deploy,2,100,13,180,73,6.1,1.3,0,12.0,1226.8,1226.8,4
2835,360,deploy,2,123,7,234,154,6.1,2.0,0,12.0,1713.4,856.7,5
2836,360,deploy,2,129,6,360,287,6.1,2.6,0,12.0,2290.5,763.5,7
2837,360,deploy,2,132,19,160,89,6.1,4.5,0,12.0,3932.3,983.1,12
2838,360,deploy,2,150,5,250,210,6.1,5.0,0,12.0,4481.6,896.3,14
2839,360,remap_failed,-,-,-,-,-,6.1,5.0,0,12.0,4481.6,896.3,14
2840,360,drop,-,184,11,9,9,5.0,5.0,0,12.0,4481.6,896.3,14
2841,363,create,10,185,6,13,13,5.6,5.0,0,12.0,4481.6,896.3,14
2842,363,remap,-,-,-,-,-,-,-,-,-,-,-,-
2843,363,interrupt,-,100,13,180,70,5.6,3.7,0,12.0,-,-,-
2844,363,interrupt,-,123,7,234,151,5.6,3.0,0,12.0,-,-,-
2845,363,interrupt,-,129,6,360,284,5.6,2.4,0,12.0,-,-,-
2846,363,interrupt,-,132,19,160,86,5.6,0.5,0,12.0,-,-,-
2847,363,interrupt,-,150,5,250,207,5.6,0.0,0,12.0,-,-,-
2848,363,deploy,2,132,19,160,86,5.6,1.9,0,12.0,1599.8,1599.8,5
2849,363,interrupt,-,132,19,160,86,5.6,0.0,0,12.0,-,-,-
2850,363,deploy,2,100,13,180,70,5.6,1.3,0,12.0,1226.8,1226.8,4
2851,363,deploy,2,123,7,234,151,5.6,2.0,0,12.0,1713.4,856.7,5
2852,363,deploy,2,129,6,360,284,5.6,2.6,0,12.0,2290.5,763.5,7
2853,363,deploy,2,132,19,160,86,5.6,4.5,0,12.0,3932.3,983.1,12
2854,363,deploy,2,150,5,250,207,5.6,5.0,0,12.0,4481.6,896.3,14
2855,363,remap_failed,-,-,-,-,-,5.6,5.0,0,12.0,4481.6,896.3,14
2856,363,drop,-,185,6,13,13,5.0,5.0,0,11.9,4481.6,896.3,14
2857,364,create,9,186,9,14,14,5.9,5.0,0,11.9,4481.6,896.3,14
2858,364,create,5,187,8,18,18,6.7,5.0,0,11.9,4481.6,896.3,14
2859,364,create,7,188,6,884,884,7.3,5.0,0,11.9,4481.6,896.3,14
