id,time,action,Ingress/DC,SFC,n_VNFs,TTL,remain,load,util,migration,acceptance,power,P_per_sfc,active_server
617,465,create,10,299,4,118,118,5.0,4.6,0,9.1,4164.3,594.9,13
618,465,create,5,300,11,13,13,6.1,4.6,0,9.1,4164.3,594.9,13
619,465,drop,-,299,4,118,118,5.7,4.6,0,9.0,4164.3,594.9,13
620,465,drop,-,300,11,13,13,4.6,4.6,0,9.0,4164.3,594.9,13
621,466,create,7,301,18,375,375,6.4,4.6,0,9.0,4164.3,594.9,13
622,466,drop,-,301,18,375,375,4.6,4.6,0,9.0,4164.3,594.9,13
623,468,create,9,302,16,20,20,6.2,4.6,0,9.0,4164.3,594.9,13
624,468,create,10,303,4,85,85,6.6,4.6,0,9.0,4164.3,594.9,13
625,468,create,7,304,7,15,15,7.3,4.6,0,9.0,4164.3,594.9,13
626,468,create,9,305,8,369,369,8.1,4.6,0,9.0,4164.3,594.9,13
627,468,create,7,306,17,25,25,9.8,4.6,0,9.0,4164.3,594.9,13
628,468,drop,-,302,16,20,20,8.2,4.6,0,8.9,4164.3,594.9,13
629,468,drop,-,303,4,85,85,7.8,4.6,0,8.9,4164.3,594.9,13
630,468,drop,-,304,7,15,15,7.1,4.6,0,8.9,4164.3,594.9,13
631,468,drop,-,305,8,369,369,6.3,4.6,0,8.9,4164.3,594.9,13
632,468,drop,-,306,17,25,25,4.6,4.6,0,8.8,4164.3,594.9,13
633,470,create,5,307,11,126,126,5.7,4.6,0,8.8,4164.3,594.9,13
634,470,create,7,308,6,189,189,6.3,4.6,0,8.8,4164.3,594.9,13
635,470,create,5,309,19,382,382,8.2,4.6,0,8.8,4164.3,594.9,13
636,470,drop,-,307,11,126,126,7.1,4.6,0,8.8,4164.3,594.9,13
637,470,drop,-,308,6,189,189,6.5,4.6,0,8.8,4164.3,594.9,13
638,470,drop,-,309,19,382,382,4.6,4.6,0,8.7,4164.3,594.9,13
639,471,create,10,310,5,69,69,5.1,4.6,0,8.7,4164.3,594.9,13
640,471,drop,-,310,5,69,69,4.6,4.6,0,8.7,4164.3,594.9,13
641,472,create,9,311,7,75,75,5.3,4.6,0,8.7,4164.3,594.9,13
642,472,create,5,312,20,67,67,7.3,4.6,0,8.7,4164.3,594.9,13
643,472,create,10,313,19,317,317,9.2,4.6,0,8.7,4164.3,594.9,13
644,472,create,9,314,14,22,22,10.6,4.6,0,8.7,4164.3,594.9,13
645,472,create,5,315,19,9,9,12.5,4.6,0,8.7,4164.3,594.9,13
646,472,drop,-,311,7,75,75,11.8,4.6,0,8.7,4164.3,594.9,13
647,472,create,5,316,11,81,81,12.9,4.6,0,8.7,4164.3,594.9,13
648,472,drop,-,312,20,67,67,10.9,4.6,0,8.7,4164.3,594.9,13
649,472,create,5,317,15,22,22,12.4,4.6,0,8.7,4164.3,594.9,13
650,472,drop,-,313,19,317,317,10.5,4.6,0,8.6,4164.3,594.9,13
651,472,create,5,318,10,24,24,11.5,4.6,0,8.6,4164.3,594.9,13
652,472,drop,-,314,14,22,22,10.1,4.6,0,8.6,4164.3,594.9,13
653,472,drop,-,315,19,9,9,8.2,4.6,0,8.6,4164.3,594.9,13
654,472,drop,-,316,11,81,81,7.1,4.6,0,8.5,4164.3,594.9,13
655,472,drop,-,317,15,22,22,5.6,4.6,0,8.5,4164.3,594.9,13
656,472,drop,-,318,10,24,24,4.6,4.6,0,8.5,4164.3,594.9,13
657,474,create,5,319,8,58,58,5.4,4.6,0,8.5,4164.3,594.9,13
658,474,drop,-,319,8,58,58,4.6,4.6,0,8.5,4164.3,594.9,13
659,475,create,7,320,14,106,106,6.0,4.6,0,8.5,4164.3,594.9,13
660,475,create,5,321,7,59,59,6.7,4.6,0,8.5,4164.3,594.9,13
661,475,create,7,322,10,237,237,7.7,4.6,0,8.5,4164.3,594.9,13
662,475,drop,-,320,14,106,106,6.3,4.6,0,8.4,4164.3,594.9,13
663,475,drop,-,321,7,59,59,5.6,4.6,0,8.4,4164.3,594.9,13
664,475,drop,-,322,10,237,237,4.6,4.6,0,8.4,4164.3,594.9,13
665,477,create,9,323,9,154,154,5.5,4.6,0,8.4,4164.3,594.9,13
666,477,drop,-,323,9,154,154,4.6,4.6,0,8.4,4164.3,594.9,13
667,479,create,7,324,6,23,23,5.2,4.6,0,8.4,4164.3,594.9,13
668,479,drop,-,324,6,23,23,4.6,4.6,0,8.3,4164.3,594.9,13
669,481,create,10,325,6,200,200,5.2,4.6,0,8.3,4164.3,594.9,13
670,481,create,7,326,6,43,43,5.8,4.6,0,8.3,4164.3,594.9,13
671,481,drop,-,325,6,200,200,5.2,4.6,0,8.3,4164.3,594.9,13
672,481,drop,-,326,6,43,43,4.6,4.6,0,8.3,4164.3,594.9,13
673,483,create,5,327,20,145,145,6.6,4.6,0,8.3,4164.3,594.9,13
674,483,create,7,328,6,32,32,7.2,4.6,0,8.3,4164.3,594.9,13
675,483,create,7,329,5,23,23,7.7,4.6,0,8.3,4164.3,594.9,13
676,483,drop,-,327,20,145,145,5.7,4.6,0,8.3,4164.3,594.9,13
677,483,create,7,330,9,61,61,6.6,4.6,0,8.3,4164.3,594.9,13
678,483,drop,-,328,6,32,32,6.0,4.6,0,8.2,4164.3,594.9,13
679,483,drop,-,329,5,23,23,5.5,4.6,0,8.2,4164.3,594.9,13
680,483,drop,-,330,9,61,61,4.6,4.6,0,8.2,4164.3,594.9,13
681,484,create,9,331,8,88,88,5.4,4.6,0,8.2,4164.3,594.9,13
682,484,create,10,332,11,124,124,6.5,4.6,0,8.2,4164.3,594.9,13
683,484,create,9,333,7,3,3,7.2,4.6,0,8.2,4164.3,594.9,13
684,484,drop,-,331,8,88,88,6.4,4.6,0,8.2,4164.3,594.9,13
685,484,drop,-,332,11,124,124,5.3,4.6,0,8.1,4164.3,594.9,13
686,484,drop,-,333,7,3,3,4.6,4.6,0,8.1,4164.3,594.9,13
687,485,create,5,334,5,164,164,5.1,4.6,0,8.1,4164.3,594.9,13
688,485,drop,-,334,5,164,164,4.6,4.6,0,8.1,4164.3,594.9,13
689,486,create,7,335,5,21,21,5.1,4.6,0,8.1,4164.3,594.9,13
690,486,create,5,336,14,24,24,6.5,4.6,0,8.1,4164.3,594.9,13
691,486,create,5,337,10,78,78,7.5,4.6,0,8.1,4164.3,594.9,13
692,486,drop,-,335,5,21,21,7.0,4.6,0,8.1,4164.3,594.9,13
693,486,drop,-,336,14,24,24,5.6,4.6,0,8.0,4164.3,594.9,13
694,486,drop,-,337,10,78,78,4.6,4.6,0,8.0,4164.3,594.9,13
695,487,create,7,338,20,280,280,6.6,4.6,0,8.0,4164.3,594.9,13
696,487,create,5,339,11,59,59,7.7,4.6,0,8.0,4164.3,594.9,13
697,487,drop,-,338,20,280,280,5.7,4.6,0,8.0,4164.3,594.9,13
698,487,drop,-,339,11,59,59,4.6,4.6,0,8.0,4164.3,594.9,13
699,488,create,10,340,13,170,170,5.9,4.6,0,8.0,4164.3,594.9,13
700,488,create,9,341,4,49,49,6.3,4.6,0,8.0,4164.3,594.9,13
701,488,drop,-,340,13,170,170,5.0,4.6,0,7.9,4164.3,594.9,13
702,488,drop,-,341,4,49,49,4.6,4.6,0,7.9,4164.3,594.9,13
703,490,create,5,342,11,18,18,5.7,4.6,0,7.9,4164.3,594.9,13
704,490,drop,-,342,11,18,18,4.6,4.6,0,7.9,4164.3,594.9,13
705,491,create,9,343,19,86,86,6.5,4.6,0,7.9,4164.3,594.9,13
706,491,drop,-,343,19,86,86,4.6,4.6,0,7.9,4164.3,594.9,13
707,492,create,5,344,10,422,422,5.6,4.6,0,7.9,4164.3,594.9,13
708,492,drop,-,344,10,422,422,4.6,4.6,0,7.8,4164.3,594.9,13
709,493,remove,2,295,4,32,0,4.2,4.2,0,7.8,3847.9,641.3,12
710,493,create,10,345,18,53,53,6.0,4.2,0,7.8,3847.9,641.3,12
711,493,drop,-,345,18,53,53,4.2,4.2,0,7.8,3847.9,641.3,12
712,494,create,9,346,15,177,177,5.7,4.2,0,7.8,3847.9,641.3,12
713,494,create,9,347,10,302,302,6.7,4.2,0,7.8,3847.9,641.3,12
714,494,drop,-,346,15,177,177,5.2,4.2,0,7.8,3847.9,641.3,12
715,494,create,9,348,13,46,46,6.5,4.2,0,7.8,3847.9,641.3,12
716,494,drop,-,347,10,302,302,5.5,4.2,0,7.8,3847.9,641.3,12
717,494,drop,-,348,13,46,46,4.2,4.2,0,7.8,3847.9,641.3,12
718,495,create,10,349,20,23,23,6.2,4.2,0,7.8,3847.9,641.3,12
719,495,create,10,350,4,84,84,6.6,4.2,0,7.8,3847.9,641.3,12
720,495,drop,-,349,20,23,23,4.6,4.2,0,7.7,3847.9,641.3,12
721,495,create,10,351,4,43,43,5.0,4.2,0,7.7,3847.9,641.3,12
722,495,deploy,2,350,4,84,84,5.0,4.6,0,8.0,4164.3,594.9,13
723,495,drop,-,351,4,43,43,4.6,4.6,0,8.0,4164.3,594.9,13
724,497,create,9,352,6,195,195,5.2,4.6,0,8.0,4164.3,594.9,13
725,497,drop,-,352,6,195,195,4.6,4.6,0,8.0,4164.3,594.9,13
726,498,create,9,353,15,143,143,6.1,4.6,0,8.0,4164.3,594.9,13
727,498,drop,-,353,15,143,143,4.6,4.6,0,7.9,4164.3,594.9,13
728,501,create,5,354,12,119,119,5.8,4.6,0,7.9,4164.3,594.9,13
729,501,drop,-,354,12,119,119,4.6,4.6,0,7.9,4164.3,594.9,13
730,502,create,7,355,11,58,58,5.7,4.6,0,7.9,4164.3,594.9,13
731,502,create,10,356,4,178,178,6.1,4.6,0,7.9,4164.3,594.9,13
732,502,create,5,357,19,31,31,8.0,4.6,0,7.9,4164.3,594.9,13
733,502,create,10,358,12,2,2,9.2,4.6,0,7.9,4164.3,594.9,13
734,502,drop,-,355,11,58,58,8.1,4.6,0,7.9,4164.3,594.9,13
735,502,drop,-,356,4,178,178,7.7,4.6,0,7.9,4164.3,594.9,13
736,502,drop,-,357,19,31,31,5.8,4.6,0,7.8,4164.3,594.9,13
737,502,drop,-,358,12,2,2,4.6,4.6,0,7.8,4164.3,594.9,13
738,503,create,7,359,17,176,176,6.3,4.6,0,7.8,4164.3,594.9,13
739,503,drop,-,359,17,176,176,4.6,4.6,0,7.8,4164.3,594.9,13
740,505,create,9,360,14,57,57,6.0,4.6,0,7.8,4164.3,594.9,13
741,505,create,9,361,10,1,1,7.0,4.6,0,7.8,4164.3,594.9,13
742,505,drop,-,360,14,57,57,5.6,4.6,0,7.8,4164.3,594.9,13
743,505,drop,-,361,10,1,1,4.6,4.6,0,7.8,4164.3,594.9,13
744,506,create,5,362,14,240,240,6.0,4.6,0,7.8,4164.3,594.9,13
745,506,create,9,363,16,39,39,7.6,4.6,0,7.8,4164.3,594.9,13
746,506,drop,-,362,14,240,240,6.2,4.6,0,7.7,4164.3,594.9,13
747,506,drop,-,363,16,39,39,4.6,4.6,0,7.7,4164.3,594.9,13
748,507,create,5,364,12,181,181,5.8,4.6,0,7.7,4164.3,594.9,13
749,507,drop,-,364,12,181,181,4.6,4.6,0,7.7,4164.3,594.9,13
750,509,remove,2,238,13,99,0,3.3,3.3,0,7.7,3142.6,523.8,10
751,509,create,5,365,10,204,204,4.3,3.3,0,7.7,3142.6,523.8,10
752,509,drop,-,365,10,204,204,3.3,3.3,0,7.7,3142.6,523.8,10
753,511,create,10,366,14,17,17,4.7,3.3,0,7.7,3142.6,523.8,10
754,511,drop,-,366,14,17,17,3.3,3.3,0,7.7,3142.6,523.8,10
755,512,create,9,367,11,27,27,4.4,3.3,0,7.7,3142.6,523.8,10
756,512,create,10,368,13,56,56,5.7,3.3,0,7.7,3142.6,523.8,10
757,512,drop,-,367,11,27,27,4.6,3.3,0,7.6,3142.6,523.8,10
758,512,deploy,2,368,13,56,56,4.6,4.6,0,7.9,4210.1,601.4,13
759,514,remove,2,123,7,234,0,3.9,3.9,0,7.9,3516.4,586.1,11
760,514,create,5,369,8,25,25,4.7,3.9,0,7.9,3516.4,586.1,11
761,514,create,9,370,7,40,40,5.4,3.9,0,7.9,3516.4,586.1,11
762,514,drop,-,369,8,25,25,4.6,3.9,0,7.9,3516.4,586.1,11
763,514,deploy,2,370,7,40,40,4.6,4.6,0,8.1,4212.6,601.8,13
764,515,create,5,371,10,1,1,5.6,4.6,0,8.1,4212.6,601.8,13
765,515,drop,-,371,10,1,1,4.6,4.6,0,8.1,4212.6,601.8,13
766,516,create,9,372,8,81,81,5.4,4.6,0,8.1,4212.6,601.8,13
767,516,drop,-,372,8,81,81,4.6,4.6,0,8.1,4212.6,601.8,13
768,517,create,10,373,14,64,64,6.0,4.6,0,8.1,4212.6,601.8,13
769,517,drop,-,373,14,64,64,4.6,4.6,0,8.0,4212.6,601.8,13
770,518,create,7,374,19,113,113,6.5,4.6,0,8.0,4212.6,601.8,13
771,518,drop,-,374,19,113,113,4.6,4.6,0,8.0,4212.6,601.8,13
772,520,create,5,375,18,62,62,6.4,4.6,0,8.0,4212.6,601.8,13
773,520,create,10,376,18,168,168,8.2,4.6,0,8.0,4212.6,601.8,13
774,520,create,7,377,5,270,270,8.7,4.6,0,8.0,4212.6,601.8,13
775,520,create,10,378,19,89,89,10.6,4.6,0,8.0,4212.6,601.8,13
776,520,drop,-,375,18,62,62,8.8,4.6,0,8.0,4212.6,601.8,13
777,520,drop,-,376,18,168,168,7.0,4.6,0,8.0,4212.6,601.8,13
778,520,drop,-,377,5,270,270,6.5,4.6,0,8.0,4212.6,601.8,13
779,520,drop,-,378,19,89,89,4.6,4.6,0,7.9,4212.6,601.8,13
780,521,create,9,379,18,210,210,6.4,4.6,0,7.9,4212.6,601.8,13
781,521,drop,-,379,18,210,210,4.6,4.6,0,7.9,4212.6,601.8,13
782,522,create,5,380,18,300,300,6.4,4.6,0,7.9,4212.6,601.8,13
783,522,drop,-,380,18,300,300,4.6,4.6,0,7.9,4212.6,601.8,13
784,523,create,7,381,9,66,66,5.5,4.6,0,7.9,4212.6,601.8,13
785,523,create,5,382,7,13,13,6.2,4.6,0,7.9,4212.6,601.8,13
786,523,drop,-,381,9,66,66,5.3,4.6,0,7.9,4212.6,601.8,13
787,523,drop,-,382,7,13,13,4.6,4.6,0,7.9,4212.6,601.8,13
788,524,create,9,383,18,11,11,6.4,4.6,0,7.9,4212.6,601.8,13
789,524,create,7,384,18,108,108,8.2,4.6,0,7.9,4212.6,601.8,13
790,524,create,5,385,4,337,337,8.6,4.6,0,7.9,4212.6,601.8,13
791,524,create,9,386,11,117,117,9.7,4.6,0,7.9,4212.6,601.8,13
792,524,create,7,387,7,192,192,10.4,4.6,0,7.9,4212.6,601.8,13
793,524,create,5,388,15,31,31,11.9,4.6,0,7.9,4212.6,601.8,13
794,524,drop,-,383,18,11,11,10.1,4.6,0,7.8,4212.6,601.8,13
795,524,drop,-,384,18,108,108,8.3,4.6,0,7.8,4212.6,601.8,13
796,524,drop,-,385,4,337,337,7.9,4.6,0,7.8,4212.6,601.8,13
797,524,drop,-,386,11,117,117,6.8,4.6,0,7.8,4212.6,601.8,13
798,524,drop,-,387,7,192,192,6.1,4.6,0,7.8,4212.6,601.8,13
799,524,drop,-,388,15,31,31,4.6,4.6,0,7.7,4212.6,601.8,13
800,525,create,10,389,13,133,133,5.9,4.6,0,7.7,4212.6,601.8,13
801,525,create,10,390,8,42,42,6.7,4.6,0,7.7,4212.6,601.8,13
802,525,drop,-,389,13,133,133,5.4,4.6,0,7.7,4212.6,601.8,13
803,525,drop,-,390,8,42,42,4.6,4.6,0,7.7,4212.6,601.8,13
804,526,create,9,391,11,96,96,5.7,4.6,0,7.7,4212.6,601.8,13
805,526,drop,-,391,11,96,96,4.6,4.6,0,7.7,4212.6,601.8,13
806,527,create,7,392,10,39,39,5.6,4.6,0,7.7,4212.6,601.8,13
807,527,drop,-,392,10,39,39,4.6,4.6,0,7.7,4212.6,601.8,13
808,528,create,5,393,10,105,105,5.6,4.6,0,7.7,4212.6,601.8,13
809,528,create,10,394,15,107,107,7.1,4.6,0,7.7,4212.6,601.8,13
810,528,create,9,395,15,170,170,8.6,4.6,0,7.7,4212.6,601.8,13
811,528,drop,-,393,10,105,105,7.6,4.6,0,7.6,4212.6,601.8,13
812,528,drop,-,394,15,107,107,6.1,4.6,0,7.6,4212.6,601.8,13
813,528,drop,-,395,15,170,170,4.6,4.6,0,7.6,4212.6,601.8,13
814,529,create,10,396,14,19,19,6.0,4.6,0,7.6,4212.6,601.8,13
815,529,drop,-,396,14,19,19,4.6,4.6,0,7.6,4212.6,601.8,13
816,531,create,5,397,11,36,36,5.7,4.6,0,7.6,4212.6,601.8,13
817,531,drop,-,397,11,36,36,4.6,4.6,0,7.6,4212.6,601.8,13
818,534,create,7,398,10,105,105,5.6,4.6,0,7.6,4212.6,601.8,13
819,534,create,9,399,15,21,21,7.1,4.6,0,7.6,4212.6,601.8,13
820,534,create,7,400,7,243,243,7.8,4.6,0,7.6,4212.6,601.8,13
821,534,create,9,401,10,138,138,8.8,4.6,0,7.6,4212.6,601.8,13
822,534,drop,-,398,10,105,105,7.8,4.6,0,7.5,4212.6,601.8,13
823,534,create,7,402,8,13,13,8.6,4.6,0,7.5,4212.6,601.8,13
824,534,drop,-,399,15,21,21,7.1,4.6,0,7.5,4212.6,601.8,13
825,534,drop,-,400,7,243,243,6.4,4.6,0,7.5,4212.6,601.8,13
826,534,drop,-,401,10,138,138,5.4,4.6,0,7.5,4212.6,601.8,13
827,534,drop,-,402,8,13,13,4.6,4.6,0,7.5,4212.6,601.8,13
828,535,create,5,403,5,205,205,5.1,4.6,0,7.5,4212.6,601.8,13
829,535,create,7,404,20,187,187,7.1,4.6,0,7.5,4212.6,601.8,13
830,535,drop,-,403,5,205,205,6.6,4.6,0,7.4,4212.6,601.8,13
831,535,drop,-,404,20,187,187,4.6,4.6,0,7.4,4212.6,601.8,13
832,537,create,5,405,15,52,52,6.1,4.6,0,7.4,4212.6,601.8,13
833,537,drop,-,405,15,52,52,4.6,4.6,0,7.4,4212.6,601.8,13
834,538,create,9,406,12,242,242,5.8,4.6,0,7.4,4212.6,601.8,13
835,538,create,7,407,17,51,51,7.5,4.6,0,7.4,4212.6,601.8,13
836,538,drop,-,406,12,242,242,6.3,4.6,0,7.4,4212.6,601.8,13
837,538,drop,-,407,17,51,51,4.6,4.6,0,7.4,4212.6,601.8,13
838,539,create,9,408,16,25,25,6.2,4.6,0,7.4,4212.6,601.8,13
839,539,drop,-,408,16,25,25,4.6,4.6,0,7.4,4212.6,601.8,13
840,540,create,7,409,18,88,88,6.4,4.6,0,7.4,4212.6,601.8,13
841,540,create,7,410,17,13,13,8.1,4.6,0,7.4,4212.6,601.8,13
842,540,drop,-,409,18,88,88,6.3,4.6,0,7.3,4212.6,601.8,13
843,540,create,7,411,11,13,13,7.4,4.6,0,7.3,4212.6,601.8,13
844,540,drop,-,410,17,13,13,5.7,4.6,0,7.3,4212.6,601.8,13
845,540,drop,-,411,11,13,13,4.6,4.6,0,7.3,4212.6,601.8,13
846,543,create,10,412,17,285,285,6.3,4.6,0,7.3,4212.6,601.8,13
847,543,create,9,413,7,5,5,7.0,4.6,0,7.3,4212.6,601.8,13
848,543,drop,-,412,17,285,285,5.3,4.6,0,7.3,4212.6,601.8,13
849,543,drop,-,413,7,5,5,4.6,4.6,0,7.3,4212.6,601.8,13
850,545,create,9,414,7,154,154,5.3,4.6,0,7.3,4212.6,601.8,13
851,545,drop,-,414,7,154,154,4.6,4.6,0,7.2,4212.6,601.8,13
852,546,create,10,415,9,5,5,5.5,4.6,0,7.2,4212.6,601.8,13
853,546,drop,-,415,9,5,5,4.6,4.6,0,7.2,4212.6,601.8,13
854,547,create,5,416,15,254,254,6.1,4.6,0,7.2,4212.6,601.8,13
855,547,create,7,417,7,14,14,6.8,4.6,0,7.2,4212.6,601.8,13
856,547,create,9,418,18,197,197,8.6,4.6,0,7.2,4212.6,601.8,13
857,547,drop,-,416,15,254,254,7.1,4.6,0,7.2,4212.6,601.8,13
858,547,drop,-,417,7,14,14,6.4,4.6,0,7.2,4212.6,601.8,13
859,547,drop,-,418,18,197,197,4.6,4.6,0,7.2,4212.6,601.8,13
860,548,create,10,419,4,143,143,5.0,4.6,0,7.2,4212.6,601.8,13
861,548,drop,-,419,4,143,143,4.6,4.6,0,7.2,4212.6,601.8,13
862,549,create,7,420,7,38,38,5.3,4.6,0,7.2,4212.6,601.8,13
863,549,create,9,421,6,139,139,5.9,4.6,0,7.2,4212.6,601.8,13
864,549,create,7,422,4,160,160,6.3,4.6,0,7.2,4212.6,601.8,13
865,549,drop,-,420,7,38,38,5.6,4.6,0,7.1,4212.6,601.8,13
866,549,create,7,423,4,312,312,6.0,4.6,0,7.1,4212.6,601.8,13
867,549,drop,-,421,6,139,139,5.4,4.6,0,7.1,4212.6,601.8,13
868,549,drop,-,422,4,160,160,5.0,4.6,0,7.1,4212.6,601.8,13
869,549,drop,-,423,4,312,312,4.6,4.6,0,7.1,4212.6,601.8,13
870,550,create,10,424,11,134,134,5.7,4.6,0,7.1,4212.6,601.8,13
871,550,create,7,425,11,25,25,6.8,4.6,0,7.1,4212.6,601.8,13
872,550,drop,-,424,11,134,134,5.7,4.6,0,7.1,4212.6,601.8,13
873,550,drop,-,425,11,25,25,4.6,4.6,0,7.1,4212.6,601.8,13
874,551,create,7,426,18,54,54,6.4,4.6,0,7.1,4212.6,601.8,13
875,551,create,7,427,16,238,238,8.0,4.6,0,7.1,4212.6,601.8,13
876,551,drop,-,426,18,54,54,6.2,4.6,0,7.0,4212.6,601.8,13
877,551,create,7,428,11,365,365,7.3,4.6,0,7.0,4212.6,601.8,13
878,551,drop,-,427,16,238,238,5.7,4.6,0,7.0,4212.6,601.8,13
879,551,drop,-,428,11,365,365,4.6,4.6,0,7.0,4212.6,601.8,13
880,552,create,5,429,7,53,53,5.3,4.6,0,7.0,4212.6,601.8,13
881,552,create,9,430,17,77,77,7.0,4.6,0,7.0,4212.6,601.8,13
882,552,create,7,431,10,69,69,8.0,4.6,0,7.0,4212.6,601.8,13
883,552,drop,-,429,7,53,53,7.3,4.6,0,7.0,4212.6,601.8,13
884,552,drop,-,430,17,77,77,5.6,4.6,0,7.0,4212.6,601.8,13
885,552,drop,-,431,10,69,69,4.6,4.6,0,7.0,4212.6,601.8,13
886,553,create,5,432,8,111,111,5.4,4.6,0,7.0,4212.6,601.8,13
887,553,drop,-,432,8,111,111,4.6,4.6,0,6.9,4212.6,601.8,13
888,554,remove,2,370,7,40,0,3.9,3.9,0,6.9,3516.4,586.1,11
889,554,create,5,433,14,9,9,5.3,3.9,0,6.9,3516.4,586.1,11
890,554,drop,-,433,14,9,9,3.9,3.9,0,6.9,3516.4,586.1,11
891,555,create,10,434,7,35,35,4.6,3.9,0,6.9,3516.4,586.1,11
892,555,create,10,435,5,495,495,5.1,3.9,0,6.9,3516.4,586.1,11
893,555,drop,-,434,7,35,35,4.4,3.9,0,6.9,3516.4,586.1,11
894,555,create,10,436,9,64,64,5.3,3.9,0,6.9,3516.4,586.1,11
895,555,deploy,2,435,5,495,495,5.3,4.4,0,7.1,4065.7,580.8,13
896,555,drop,-,436,9,64,64,4.4,4.4,0,7.1,4065.7,580.8,13
897,559,create,7,437,8,30,30,5.2,4.4,0,7.1,4065.7,580.8,13
898,559,create,10,438,19,114,114,7.1,4.4,0,7.1,4065.7,580.8,13
899,559,drop,-,437,8,30,30,6.3,4.4,0,7.1,4065.7,580.8,13
900,559,drop,-,438,19,114,114,4.4,4.4,0,7.1,4065.7,580.8,13
901,561,create,5,439,20,63,63,6.4,4.4,0,7.1,4065.7,580.8,13
902,561,create,7,440,11,25,25,7.5,4.4,0,7.1,4065.7,580.8,13
903,561,create,7,441,11,135,135,8.6,4.4,0,7.1,4065.7,580.8,13
904,561,drop,-,439,20,63,63,6.6,4.4,0,7.1,4065.7,580.8,13
905,561,drop,-,440,11,25,25,5.5,4.4,0,7.0,4065.7,580.8,13
906,561,drop,-,441,11,135,135,4.4,4.4,0,7.0,4065.7,580.8,13
907,562,create,5,442,10,70,70,5.4,4.4,0,7.0,4065.7,580.8,13
908,562,drop,-,442,10,70,70,4.4,4.4,0,7.0,4065.7,580.8,13
909,563,create,10,443,14,62,62,5.8,4.4,0,7.0,4065.7,580.8,13
910,563,create,5,444,9,90,90,6.7,4.4,0,7.0,4065.7,580.8,13
911,563,create,5,445,6,65,65,7.3,4.4,0,7.0,4065.7,580.8,13
912,563,drop,-,443,14,62,62,5.9,4.4,0,7.0,4065.7,580.8,13
913,563,drop,-,444,9,90,90,5.0,4.4,0,7.0,4065.7,580.8,13
914,563,drop,-,445,6,65,65,4.4,4.4,0,7.0,4065.7,580.8,13
915,564,create,9,446,16,116,116,6.0,4.4,0,7.0,4065.7,580.8,13
916,564,create,5,447,12,83,83,7.2,4.4,0,7.0,4065.7,580.8,13
917,564,drop,-,446,16,116,116,5.6,4.4,0,7.0,4065.7,580.8,13
918,564,drop,-,447,12,83,83,4.4,4.4,0,6.9,4065.7,580.8,13
919,565,create,7,448,15,162,162,5.9,4.4,0,6.9,4065.7,580.8,13
920,565,create,9,449,7,246,246,6.6,4.4,0,6.9,4065.7,580.8,13
921,565,drop,-,448,15,162,162,5.1,4.4,0,6.9,4065.7,580.8,13
922,565,drop,-,449,7,246,246,4.4,4.4,0,6.9,4065.7,580.8,13
923,568,remove,2,368,13,56,0,3.1,3.1,0,6.9,3000.1,500.0,10
924,568,create,5,450,15,140,140,4.6,3.1,0,6.9,3000.1,500.0,10
925,568,drop,-,450,15,140,140,3.1,3.1,0,6.9,3000.1,500.0,10
926,569,create,9,451,10,16,16,4.1,3.1,0,6.9,3000.1,500.0,10
927,569,drop,-,451,10,16,16,3.1,3.1,0,6.9,3000.1,500.0,10
928,570,remove,2,150,5,250,0,2.6,2.6,0,6.9,2655.9,531.2,9
929,572,remove,2,227,5,168,0,2.1,2.1,0,6.9,2106.6,526.6,7
930,572,create,9,452,9,16,16,3.0,2.1,0,6.9,2106.6,526.6,7
931,572,deploy,2,452,9,16,16,3.0,3.0,0,7.1,2812.0,562.4,9
932,573,create,7,453,8,62,62,3.8,3.0,0,7.1,2812.0,562.4,9
933,573,drop,-,453,8,62,62,3.0,3.0,0,7.1,2812.0,562.4,9
934,574,create,9,454,14,140,140,4.4,3.0,0,7.1,2812.0,562.4,9
935,574,drop,-,454,14,140,140,3.0,3.0,0,7.0,2812.0,562.4,9
936,576,create,5,455,19,167,167,4.9,3.0,0,7.0,2812.0,562.4,9
937,576,drop,-,455,19,167,167,3.0,3.0,0,7.0,2812.0,562.4,9
938,577,create,9,456,9,265,265,3.9,3.0,0,7.0,2812.0,562.4,9
939,577,drop,-,456,9,265,265,3.0,3.0,0,7.0,2812.0,562.4,9
940,578,create,5,457,4,49,49,3.4,3.0,0,7.0,2812.0,562.4,9
941,578,drop,-,457,4,49,49,3.0,3.0,0,7.0,2812.0,562.4,9
942,579,remove,2,350,4,84,0,2.6,2.6,0,7.0,2495.6,623.9,8
943,579,create,5,458,18,25,25,4.4,2.6,0,7.0,2495.6,623.9,8
944,579,drop,-,458,18,25,25,2.6,2.6,0,7.0,2495.6,623.9,8
945,580,create,10,459,9,10,10,3.5,2.6,0,7.0,2495.6,623.9,8
946,580,drop,-,459,9,10,10,2.6,2.6,0,7.0,2495.6,623.9,8
947,581,create,7,460,17,85,85,4.3,2.6,0,7.0,2495.6,623.9,8
948,581,drop,-,460,17,85,85,2.6,2.6,0,7.0,2495.6,623.9,8
949,582,create,9,461,13,68,68,3.9,2.6,0,7.0,2495.6,623.9,8
950,582,create,5,462,15,3,3,5.4,2.6,0,7.0,2495.6,623.9,8
951,582,create,5,463,6,84,84,6.0,2.6,0,7.0,2495.6,623.9,8
