id,time,action,Ingress/DC,SFC,n_VNFs,demand,TTL,remain,util,power,P_per_sfc,active_server,failDetail
1,24,create,7,1,6,142,102,102,0.0,0,0.0,0,-
2,24,deploy,6,1,6,142,102,102,0.6,609.9,609.9,2,-
3,37,create,7,2,4,93,5,5,0.6,609.9,609.9,2,-
4,37,deploy,6,2,4,93,5,5,0.9,918.6,459.3,3,-
5,38,create,10,3,4,80,70,70,0.9,918.6,459.3,3,-
6,38,deploy,11,3,4,80,70,70,1.2,1212.7,404.2,4,-
7,40,create,10,4,9,212,122,122,1.2,1212.7,404.2,4,-
8,40,deploy,11,4,9,212,122,122,2.1,2106.5,526.6,7,-
9,42,remove,6,2,4,93,5,0,1.7,1756.1000000000001,585.4,6,-
10,55,create,10,5,10,227,318,318,1.7,1756.1000000000001,585.4,6,-
11,55,deploy,11,5,10,227,318,318,2.6,2504.1000000000004,626.0,8,-
12,63,create,10,6,4,98,46,46,2.6,2504.1000000000004,626.0,8,-
13,63,deploy,11,6,4,98,46,46,3.0,2818.3,563.7,9,-
14,94,create,10,7,4,105,224,224,3.0,2818.3,563.7,9,-
15,94,deploy,1,7,4,105,224,224,3.4,3386.2,564.4,11,-
16,102,create,5,8,10,233,88,88,3.4,3386.2,564.4,11,-
17,102,deploy,4,8,10,233,88,88,4.4,4302.5,614.6,14,-
18,108,create,9,9,8,168,54,54,4.4,4302.5,614.6,14,-
19,108,remove,11,3,4,80,70,0,4.0,4213.5,702.2,14,-
20,108,create,5,10,7,151,14,14,4.0,4213.5,702.2,14,-
21,108,deploy,4,9,8,168,54,54,4.7,4894.1,699.2,16,-
22,108,deploy,4,10,7,151,14,14,5.3,5267.299999999999,658.4,17,-
23,109,remove,11,6,4,98,46,0,4.9,4953.1,707.6,16,-
24,109,create,5,11,4,79,136,136,4.9,4953.1,707.6,16,-
25,109,deploy,1,11,4,79,136,136,5.2,5041.0,630.1,16,-
26,122,remove,4,10,7,151,14,0,4.6,4584.4,654.9,15,-
27,124,create,10,12,8,191,99,99,4.6,4584.4,654.9,15,-
28,124,deploy,11,12,8,191,99,99,5.4,5207.3,650.9,17,-
29,125,create,10,13,7,147,132,132,5.4,5207.3,650.9,17,-
30,125,deploy,11,13,7,147,132,132,6.0,5618.5,624.3,18,-
31,126,remove,6,1,6,142,102,0,5.4,5050.3,631.3,16,-
32,131,create,7,14,7,164,153,153,5.4,5050.3,631.3,16,-
33,131,create,10,15,8,155,185,185,5.4,5050.3,631.3,16,-
34,131,deploy,6,14,7,164,153,153,6.1,5684.700000000001,631.6,18,-
35,131,deploy,1,15,8,155,185,185,6.7,6308.200000000001,630.8,20,-
36,135,create,5,16,8,187,156,156,6.7,6308.200000000001,630.8,20,-
37,135,deploy,4,16,8,187,156,156,7.4,7051.5,641.0,22,-
38,138,create,9,17,4,105,20,20,7.4,7051.5,641.0,22,-
39,138,deploy,4,17,4,105,20,20,7.8,7373.599999999999,614.5,23,-
40,139,create,7,18,4,82,37,37,7.8,7373.599999999999,614.5,23,-
41,139,deploy,6,18,4,82,37,37,8.2,7670.0,590.0,24,-
42,141,create,9,19,9,204,22,22,8.2,7670.0,590.0,24,-
43,141,create,7,20,7,145,99,99,8.2,7670.0,590.0,24,-
44,141,deploy,6,19,9,204,22,22,9.0,8390.7,599.3,26,-
45,141,deploy,6,20,7,145,99,99,9.5,9004.0,600.3,28,-
46,143,create,10,21,9,218,447,447,9.5,9004.0,600.3,28,-
47,143,create,7,22,5,109,188,188,9.5,9004.0,600.3,28,-
48,143,deploy,1,21,9,218,447,447,10.4,9819.7,613.7,30,-
49,143,drop,-,22,5,109,188,188,10.4,9819.7,613.7,30,-
50,144,create,9,23,6,133,101,101,10.4,9819.7,613.7,30,-
51,144,drop,-,23,6,133,101,101,10.4,9819.7,613.7,30,-
52,147,create,5,24,6,131,11,11,10.4,9819.7,613.7,30,-
53,147,deploy,11,24,6,131,11,11,10.9,10170.7,598.3,31,-
54,154,create,9,25,10,208,203,203,10.9,10170.7,598.3,31,-
55,154,drop,-,25,10,208,203,203,10.9,10170.7,598.3,31,-
56,156,create,10,26,8,190,256,256,10.9,10170.7,598.3,31,-
57,156,drop,-,26,8,190,256,256,10.9,10170.7,598.3,31,-
58,157,create,5,27,7,154,198,198,10.9,10170.7,598.3,31,-
59,157,drop,-,27,7,154,198,198,10.9,10170.7,598.3,31,-
60,158,remove,4,17,4,105,20,0,10.5,9807.1,612.9,30,-
61,158,remove,11,24,6,131,11,0,10.0,9371.1,624.7,29,-
62,158,create,5,28,7,171,54,54,10.0,9371.1,624.7,29,-
63,158,deploy,4,28,7,171,54,54,10.7,10013.3,625.8,31,-
64,162,remove,11,4,9,212,122,0,9.8,9367.0,624.5,29,-
65,162,remove,4,9,8,168,54,0,9.2,8974.9,641.1,28,-
66,163,remove,6,19,9,204,22,0,8.3,8337.4,641.3,26,-
67,164,create,5,29,7,160,15,15,8.3,8337.4,641.3,26,-
68,164,deploy,4,29,7,160,15,15,9.0,8720.7,622.9,27,-
