id,time,action,Ingress/DC,SFC,n_VNFs,TTL,remain,load,util,migration,acceptance,power,P_per_sfc,active_server
577,401,deploy,11,220,11,146,146,101.7,96.9,0,98.2,82831.70000000001,1010.1,250
578,401,deploy,4,221,16,9,9,101.7,98.5,0,98.2,83523.29999999999,1006.3,251
579,401,drop,-,222,16,200,200,100.1,98.5,0,97.7,83523.29999999999,1006.3,251
580,401,drop,-,223,16,158,158,98.5,98.5,0,97.3,83523.29999999999,1006.3,251
581,402,create,7,224,14,97,97,99.9,98.5,0,97.3,83523.29999999999,1006.3,251
582,402,drop,-,224,14,97,97,98.5,98.5,0,96.9,83523.29999999999,1006.3,251
583,404,create,5,225,15,142,142,100.0,98.5,0,96.9,83523.29999999999,1006.3,251
584,404,create,9,226,18,210,210,101.8,98.5,0,96.9,83523.29999999999,1006.3,251
585,404,create,7,227,5,168,168,102.3,98.5,0,96.9,83523.29999999999,1006.3,251
586,404,create,5,228,20,295,295,104.3,98.5,0,96.9,83523.29999999999,1006.3,251
587,404,create,7,229,14,53,53,105.7,98.5,0,96.9,83523.29999999999,1006.3,251
588,404,drop,-,225,15,142,142,104.2,98.5,0,96.4,83523.29999999999,1006.3,251
589,404,drop,-,226,18,210,210,102.4,98.5,0,96.0,83523.29999999999,1006.3,251
590,404,deploy,4,227,5,168,168,102.4,99.0,0,96.0,83867.5,998.4,252
591,404,drop,-,228,20,295,295,100.4,99.0,0,95.6,83867.5,998.4,252
592,404,drop,-,229,14,53,53,99.0,99.0,0,95.2,83867.5,998.4,252
593,405,remove,6,191,16,36,0,97.4,97.4,0,95.2,83222.0,1002.7,251
594,405,create,10,230,11,190,190,98.5,97.4,0,95.2,83222.0,1002.7,251
595,405,create,7,231,4,55,55,98.9,97.4,0,95.2,83222.0,1002.7,251
596,405,create,7,232,19,196,196,100.8,97.4,0,95.2,83222.0,1002.7,251
597,405,deploy,6,230,11,190,190,100.8,98.5,0,95.2,83524.6,994.3,251
598,405,deploy,6,231,4,55,55,100.8,98.9,0,95.2,83840.9,986.4,252
599,405,drop,-,232,19,196,196,98.9,98.9,0,94.8,83840.9,986.4,252
600,406,remove,11,136,9,111,0,98.0,98.0,0,94.8,83386.70000000001,992.7,251
601,407,create,9,233,12,280,280,99.2,98.0,0,94.8,83386.70000000001,992.7,251
602,407,create,10,234,8,34,34,100.0,98.0,0,94.8,83386.70000000001,992.7,251
603,407,deploy,11,233,12,280,280,100.0,99.2,0,94.8,83922.6,987.3,252
604,407,drop,-,234,8,34,34,99.2,99.2,0,94.4,83922.6,987.3,252
605,409,create,7,235,17,105,105,100.9,99.2,0,94.4,83922.6,987.3,252
606,409,drop,-,235,17,105,105,99.2,99.2,0,94.0,83922.6,987.3,252
607,410,remove,4,221,16,9,0,97.6,97.6,0,94.0,83231.0,990.8,251
608,410,create,9,236,5,45,45,98.1,97.6,0,94.0,83231.0,990.8,251
609,410,create,10,237,13,16,16,99.4,97.6,0,94.0,83231.0,990.8,251
610,410,create,10,238,13,99,99,100.7,97.6,0,94.0,83231.0,990.8,251
611,410,deploy,4,236,5,45,45,100.7,98.1,0,94.1,83413.70000000001,981.3,251
612,410,deploy,4,237,13,16,16,100.7,99.4,0,94.1,84019.0,977.0,252
613,410,drop,-,238,13,99,99,99.4,99.4,0,93.7,84019.0,977.0,252
614,412,remove,11,130,8,124,0,98.6,98.6,0,93.7,83590.9,983.4,251
615,412,remove,11,140,12,113,0,97.4,97.4,0,93.7,82802.4,985.7,249
616,413,remove,11,168,9,76,0,96.5,96.5,0,93.7,82098.4,989.1,247
617,413,create,7,239,20,139,139,98.5,96.5,0,93.7,82098.4,989.1,247
618,413,deploy,11,239,20,139,139,98.5,98.5,0,93.7,83519.6,994.3,251
619,414,remove,6,176,15,62,0,97.0,97.0,0,93.7,82564.9,994.8,249
620,416,create,5,240,20,68,68,99.0,97.0,0,93.7,82564.9,994.8,249
621,416,drop,-,240,20,68,68,97.0,97.0,0,93.3,82564.9,994.8,249
622,417,remove,11,171,19,76,0,95.1,95.1,0,93.3,81128.5,989.4,245
623,418,remove,11,207,8,30,0,94.3,94.3,0,93.3,80656.0,995.8,244
624,418,create,7,241,19,24,24,96.2,94.3,0,93.3,80656.0,995.8,244
625,418,deploy,6,241,19,24,24,96.2,96.2,0,93.4,81720.8,996.6,246
626,419,create,10,242,12,297,297,97.4,96.2,0,93.4,81720.8,996.6,246
627,419,deploy,11,242,12,297,297,97.4,97.4,0,93.4,82301.5,991.6,247
628,420,remove,4,169,8,80,0,96.6,96.6,0,93.4,82080.7,1001.0,247
629,420,remove,4,180,4,64,0,96.2,96.2,0,93.4,81764.3,1009.4,246
630,420,create,9,243,18,238,238,98.0,96.2,0,93.4,81764.3,1009.4,246
631,420,deploy,11,243,18,238,238,98.0,98.0,0,93.4,83215.20000000001,1014.8,250
632,421,create,5,244,4,20,20,98.4,98.0,0,93.4,83215.20000000001,1014.8,250
633,421,deploy,4,244,4,20,20,98.4,98.4,0,93.4,83324.70000000001,1003.9,250
634,422,create,9,245,6,70,70,99.0,98.4,0,93.4,83324.70000000001,1003.9,250
635,422,create,5,246,6,385,385,99.6,98.4,0,93.4,83324.70000000001,1003.9,250
636,422,create,9,247,7,46,46,100.3,98.4,0,93.4,83324.70000000001,1003.9,250
637,422,deploy,4,245,6,70,70,100.3,99.0,0,93.5,83697.20000000001,996.4,251
638,422,deploy,11,246,6,385,385,100.3,99.6,0,93.5,84069.3,989.1,252
639,422,drop,-,247,7,46,46,99.6,99.6,0,93.1,84069.3,989.1,252
640,423,remove,4,197,4,46,0,99.2,99.2,0,93.1,83957.6,999.5,252
641,423,remove,11,204,15,39,0,97.7,97.7,0,93.1,82880.3,998.6,249
642,423,create,7,248,18,127,127,99.5,97.7,0,93.1,82880.3,998.6,249
643,423,create,5,249,10,7,7,100.5,97.7,0,93.1,82880.3,998.6,249
644,423,drop,-,248,18,127,127,98.7,97.7,0,92.7,82880.3,998.6,249
645,423,deploy,11,249,10,7,7,98.7,98.7,0,92.8,83613.0,995.4,251
646,424,remove,6,118,7,145,0,98.0,98.0,0,92.8,83170.1,1002.0,250
647,424,create,9,250,19,106,106,99.9,98.0,0,92.8,83170.1,1002.0,250
648,424,create,5,251,14,117,117,101.3,98.0,0,92.8,83170.1,1002.0,250
649,424,create,5,252,15,121,121,102.8,98.0,0,92.8,83170.1,1002.0,250
650,424,drop,-,250,19,106,106,100.9,98.0,0,92.4,83170.1,1002.0,250
651,424,drop,-,251,14,117,117,99.5,98.0,0,92.0,83170.1,1002.0,250
652,424,drop,-,252,15,121,121,98.0,98.0,0,91.7,83170.1,1002.0,250
653,425,remove,11,125,9,144,0,97.1,97.1,0,91.7,82464.7,1005.7,248
654,425,create,9,253,15,154,154,98.6,97.1,0,91.7,82464.7,1005.7,248
655,425,deploy,11,253,15,154,154,98.6,98.6,0,91.7,83539.0,1006.5,251
656,426,remove,4,237,13,16,0,97.3,97.3,0,91.7,82728.5,1008.9,249
657,426,create,10,254,9,76,76,98.2,97.3,0,91.7,82728.5,1008.9,249
658,426,create,5,255,6,60,60,98.8,97.3,0,91.7,82728.5,1008.9,249
659,426,deploy,4,254,9,76,76,98.8,98.2,0,91.7,83224.3,1002.7,250
660,426,deploy,4,255,6,60,60,98.8,98.8,0,91.8,83596.5,995.2,251
661,427,remove,6,128,5,143,0,98.3,98.3,0,91.8,83251.8,1003.0,250
662,427,create,10,256,12,94,94,99.5,98.3,0,91.8,83251.8,1003.0,250
663,427,deploy,6,256,12,94,94,99.5,99.5,0,91.8,84040.3,1000.5,252
664,428,create,10,257,19,193,193,101.4,99.5,0,91.8,84040.3,1000.5,252
665,428,drop,-,257,19,193,193,99.5,99.5,0,91.4,84040.3,1000.5,252
666,429,remove,4,178,7,77,0,98.8,98.8,0,91.4,83597.4,1007.2,251
667,430,remove,11,137,7,134,0,98.1,98.1,0,91.4,83197.4,1014.6,250
668,430,remove,11,249,10,7,0,97.1,97.1,0,91.4,82626.4,1020.1,249
669,432,create,10,258,14,232,232,98.5,97.1,0,91.4,82626.4,1020.1,249
670,432,create,10,259,6,30,30,99.1,97.1,0,91.4,82626.4,1020.1,249
671,432,deploy,11,258,14,232,232,99.1,98.5,0,91.5,83511.1,1018.4,251
672,432,deploy,4,259,6,30,30,99.1,99.1,0,91.5,83883.1,1010.6,252
673,433,remove,6,100,13,180,0,97.8,97.8,0,91.5,83069.5,1013.0,250
674,434,create,9,260,15,158,158,99.3,97.8,0,91.5,83069.5,1013.0,250
675,434,create,5,261,5,70,70,99.8,97.8,0,91.5,83069.5,1013.0,250
676,434,create,5,262,11,205,205,100.9,97.8,0,91.5,83069.5,1013.0,250
677,434,drop,-,260,15,158,158,99.4,97.8,0,91.2,83069.5,1013.0,250
678,434,create,5,263,19,22,22,101.3,97.8,0,91.2,83069.5,1013.0,250
679,434,deploy,4,261,5,70,70,101.3,98.3,0,91.2,83251.7,1003.0,250
680,434,deploy,6,262,11,205,205,101.3,99.4,0,91.2,84009.7,1000.1,252
681,434,drop,-,263,19,22,22,99.4,99.4,0,90.9,84009.7,1000.1,252
682,435,create,7,264,20,89,89,101.4,99.4,0,90.9,84009.7,1000.1,252
683,435,drop,-,264,20,89,89,99.4,99.4,0,90.5,84009.7,1000.1,252
684,436,create,10,265,19,76,76,101.3,99.4,0,90.5,84009.7,1000.1,252
685,436,create,5,266,6,201,201,101.9,99.4,0,90.5,84009.7,1000.1,252
686,436,create,10,267,15,70,70,103.4,99.4,0,90.5,84009.7,1000.1,252
687,436,drop,-,265,19,76,76,101.5,99.4,0,90.2,84009.7,1000.1,252
688,436,drop,-,266,6,201,201,100.9,99.4,0,89.8,84009.7,1000.1,252
689,436,drop,-,267,15,70,70,99.4,99.4,0,89.5,84009.7,1000.1,252
690,437,create,10,268,16,151,151,101.0,99.4,0,89.5,84009.7,1000.1,252
691,437,drop,-,268,16,151,151,99.4,99.4,0,89.2,84009.7,1000.1,252
692,439,create,9,269,20,8,8,101.4,99.4,0,89.2,84009.7,1000.1,252
693,439,create,9,270,9,78,78,102.3,99.4,0,89.2,84009.7,1000.1,252
694,439,drop,-,269,20,8,8,100.3,99.4,0,88.8,84009.7,1000.1,252
695,439,drop,-,270,9,78,78,99.4,99.4,0,88.5,84009.7,1000.1,252
696,440,remove,6,194,13,65,0,98.1,98.1,0,88.5,83443.7,1005.3,251
697,441,remove,11,116,4,166,0,97.7,97.7,0,88.5,83331.5,1016.2,251
698,441,remove,4,244,4,20,0,97.3,97.3,0,88.5,83222.0,1027.4,251
699,441,create,9,271,8,344,344,98.1,97.3,0,88.5,83222.0,1027.4,251
700,441,create,9,272,5,59,59,98.6,97.3,0,88.5,83222.0,1027.4,251
701,441,deploy,6,271,8,344,344,98.6,98.1,0,88.6,83443.6,1017.6,251
702,441,deploy,6,272,5,59,59,98.6,98.6,0,88.6,83787.9,1009.5,252
703,442,remove,6,241,19,24,0,96.7,96.7,0,88.6,82723.6,1008.8,250
704,444,remove,1,212,9,49,0,95.8,95.8,0,88.6,82020.4,1012.6,248
705,444,create,5,273,4,33,33,96.2,95.8,0,88.6,82020.4,1012.6,248
706,444,create,10,274,19,637,637,98.1,95.8,0,88.6,82020.4,1012.6,248
707,444,create,5,275,9,382,382,99.0,95.8,0,88.6,82020.4,1012.6,248
708,444,deploy,4,273,4,33,33,99.0,96.2,0,88.6,82129.9,1001.6,248
709,444,create,5,276,10,23,23,100.0,96.2,0,88.6,82129.9,1001.6,248
710,444,deploy,6,274,19,637,637,100.0,98.1,0,88.7,83188.2,1002.3,250
711,444,create,5,277,9,143,143,100.9,98.1,0,88.7,83188.2,1002.3,250
712,444,deploy,1,275,9,382,382,100.9,99.0,0,88.7,83889.7,998.7,252
713,444,drop,-,276,10,23,23,99.9,99.0,0,88.4,83889.7,998.7,252
714,444,drop,-,277,9,143,143,99.0,99.0,0,88.1,83889.7,998.7,252
715,447,create,9,278,16,19,19,100.6,99.0,0,88.1,83889.7,998.7,252
716,447,create,9,279,4,5,5,101.0,99.0,0,88.1,83889.7,998.7,252
717,447,drop,-,278,16,19,19,99.4,99.0,0,87.8,83889.7,998.7,252
718,447,create,9,280,11,108,108,100.5,99.0,0,87.8,83889.7,998.7,252
719,447,deploy,11,279,4,5,5,100.5,99.4,0,87.8,84001.0,988.2,252
720,447,create,9,281,12,54,54,101.7,99.4,0,87.8,84001.0,988.2,252
721,447,drop,-,280,11,108,108,100.6,99.4,0,87.5,84001.0,988.2,252
722,447,drop,-,281,12,54,54,99.4,99.4,0,87.2,84001.0,988.2,252
723,449,remove,11,132,19,160,0,97.5,97.5,0,87.2,82815.2,985.9,249
724,449,create,10,282,9,420,420,98.4,97.5,0,87.2,82815.2,985.9,249
725,449,create,5,283,12,79,79,99.6,97.5,0,87.2,82815.2,985.9,249
726,449,create,9,284,13,110,110,100.9,97.5,0,87.2,82815.2,985.9,249
727,449,create,10,285,7,13,13,101.6,97.5,0,87.2,82815.2,985.9,249
728,449,create,9,286,14,58,58,103.0,97.5,0,87.2,82815.2,985.9,249
729,449,deploy,11,282,9,420,420,103.0,98.4,0,87.2,83270.9,979.7,250
730,449,deploy,11,283,12,79,79,103.0,99.6,0,87.3,84056.2,977.4,252
731,449,drop,-,284,13,110,110,101.7,99.6,0,87.0,84056.2,977.4,252
732,449,drop,-,285,7,13,13,101.0,99.6,0,86.7,84056.2,977.4,252
733,449,drop,-,286,14,58,58,99.6,99.6,0,86.4,84056.2,977.4,252
734,450,create,5,287,12,198,198,100.8,99.6,0,86.4,84056.2,977.4,252
735,450,drop,-,287,12,198,198,99.6,99.6,0,86.1,84056.2,977.4,252
736,452,remove,11,279,4,5,0,99.2,99.2,0,86.1,83944.9,987.6,252
737,452,create,5,288,4,252,252,99.6,99.2,0,86.1,83944.9,987.6,252
738,452,deploy,11,288,4,252,252,99.6,99.6,0,86.1,84056.2,977.4,252
739,453,remove,1,166,17,118,0,97.9,97.9,0,86.1,82882.6,975.1,249
740,454,remove,11,131,16,165,0,96.3,96.3,0,86.1,81778.6,973.6,246
741,454,remove,11,134,11,161,0,95.2,95.2,0,86.1,81061.29999999999,976.6,244
742,454,create,9,289,11,402,402,96.3,95.2,0,86.1,81061.29999999999,976.6,244
743,454,deploy,11,289,11,402,402,96.3,96.3,0,86.2,81820.6,974.1,246
744,455,remove,11,200,17,74,0,94.6,94.6,0,86.2,81349.4,980.1,246
745,455,remove,4,236,5,45,0,94.1,94.1,0,86.2,81166.9,989.8,246
746,455,create,7,290,13,7,7,95.4,94.1,0,86.2,81166.9,989.8,246
747,455,deploy,11,290,13,7,7,95.4,95.4,0,86.2,81528.6,982.3,246
748,456,create,7,291,11,467,467,96.5,95.4,0,86.2,81528.6,982.3,246
749,456,deploy,11,291,11,467,467,96.5,96.5,0,86.3,82040.4,976.7,247
750,458,remove,6,77,15,244,0,95.0,95.0,0,86.3,80965.1,975.5,244
751,458,create,5,292,10,227,227,96.0,95.0,0,86.3,80965.1,975.5,244
752,458,deploy,6,292,10,227,227,96.0,96.0,0,86.3,81697.6,972.6,246
753,460,remove,6,231,4,55,0,95.6,95.6,0,86.3,81586.3,983.0,246
754,461,create,9,293,12,31,31,96.8,95.6,0,86.3,81586.3,983.0,246
755,461,create,7,294,7,121,121,97.5,95.6,0,86.3,81586.3,983.0,246
756,461,create,5,295,4,32,32,97.9,95.6,0,86.3,81586.3,983.0,246
757,461,deploy,1,293,12,31,31,97.9,96.8,0,86.3,82369.9,980.6,248
758,461,deploy,6,294,7,121,121,97.9,97.5,0,86.4,82770.3,973.8,249
759,461,deploy,4,295,4,32,32,97.9,97.9,0,86.4,82881.70000000001,963.7,249
760,462,remove,4,259,6,30,0,97.3,97.3,0,86.4,82714.6,973.1,249
761,462,create,10,296,9,22,22,98.2,97.3,0,86.4,82714.6,973.1,249
762,462,remove,11,290,13,7,0,96.9,96.0,0,86.4,82352.9,980.4,249
763,462,deploy,11,296,9,22,22,96.9,96.9,0,86.5,82603.4,971.8,249
764,463,create,5,297,11,138,138,98.0,96.9,0,86.5,82603.4,971.8,249
765,463,create,5,298,9,49,49,98.9,96.9,0,86.5,82603.4,971.8,249
766,463,deploy,11,297,11,138,138,98.9,98.0,0,86.5,83320.4,968.8,251
767,463,drop,-,298,9,49,49,98.0,98.0,0,86.2,83320.4,968.8,251
768,465,create,10,299,4,118,118,98.4,98.0,0,86.2,83320.4,968.8,251
769,465,create,5,300,11,13,13,99.5,98.0,0,86.2,83320.4,968.8,251
770,465,deploy,1,299,4,118,118,99.5,98.4,0,86.3,83636.8,961.3,252
771,465,drop,-,300,11,13,13,98.4,98.4,0,86.0,83636.8,961.3,252
772,466,create,7,301,18,375,375,100.2,98.4,0,86.0,83636.8,961.3,252
773,466,drop,-,301,18,375,375,98.4,98.4,0,85.7,83636.8,961.3,252
774,468,create,9,302,16,20,20,100.0,98.4,0,85.7,83636.8,961.3,252
775,468,create,10,303,4,85,85,100.4,98.4,0,85.7,83636.8,961.3,252
776,468,create,7,304,7,15,15,101.1,98.4,0,85.7,83636.8,961.3,252
777,468,create,9,305,8,369,369,101.9,98.4,0,85.7,83636.8,961.3,252
778,468,create,7,306,17,25,25,103.6,98.4,0,85.7,83636.8,961.3,252
779,468,drop,-,302,16,20,20,102.0,98.4,0,85.4,83636.8,961.3,252
780,468,deploy,4,303,4,85,85,102.0,98.8,0,85.5,83748.2,951.7,252
781,468,drop,-,304,7,15,15,101.3,98.8,0,85.2,83748.2,951.7,252
782,468,drop,-,305,8,369,369,100.5,98.8,0,84.9,83748.2,951.7,252
783,468,drop,-,306,17,25,25,98.8,98.8,0,84.6,83748.2,951.7,252
784,469,remove,11,92,9,229,0,97.9,97.9,0,84.6,83248.79999999999,956.9,251
785,470,create,5,307,11,126,126,99.0,97.9,0,84.6,83248.79999999999,956.9,251
786,470,create,7,308,6,189,189,99.6,97.9,0,84.6,83248.79999999999,956.9,251
787,470,create,5,309,19,382,382,101.5,97.9,0,84.6,83248.79999999999,956.9,251
788,470,deploy,11,307,11,126,126,101.5,99.0,0,84.7,83803.9,952.3,252
789,470,drop,-,308,6,189,189,100.9,99.0,0,84.4,83803.9,952.3,252
790,470,drop,-,309,19,382,382,99.0,99.0,0,84.1,83803.9,952.3,252
791,471,create,10,310,5,69,69,99.5,99.0,0,84.1,83803.9,952.3,252
792,471,drop,-,310,5,69,69,99.0,99.0,0,83.9,83803.9,952.3,252
793,472,create,9,311,7,75,75,99.7,99.0,0,83.9,83803.9,952.3,252
794,472,create,5,312,20,67,67,101.7,99.0,0,83.9,83803.9,952.3,252
795,472,create,10,313,19,317,317,103.6,99.0,0,83.9,83803.9,952.3,252
796,472,create,9,314,14,22,22,105.0,99.0,0,83.9,83803.9,952.3,252
797,472,create,5,315,19,9,9,106.8,99.0,0,83.9,83803.9,952.3,252
798,472,drop,-,311,7,75,75,106.2,99.0,0,83.6,83803.9,952.3,252
799,472,create,5,316,11,81,81,107.2,99.0,0,83.6,83803.9,952.3,252
800,472,drop,-,312,20,67,67,105.3,99.0,0,83.3,83803.9,952.3,252
801,472,create,5,317,15,22,22,106.7,99.0,0,83.3,83803.9,952.3,252
802,472,drop,-,313,19,317,317,104.9,99.0,0,83.1,83803.9,952.3,252
803,472,create,5,318,10,24,24,105.9,99.0,0,83.1,83803.9,952.3,252
804,472,drop,-,314,14,22,22,104.5,99.0,0,82.8,83803.9,952.3,252
805,472,drop,-,315,19,9,9,102.6,99.0,0,82.5,83803.9,952.3,252
806,472,drop,-,316,11,81,81,101.5,99.0,0,82.3,83803.9,952.3,252
807,472,drop,-,317,15,22,22,100.0,99.0,0,82.0,83803.9,952.3,252
808,472,drop,-,318,10,24,24,99.0,99.0,0,81.8,83803.9,952.3,252
809,474,create,5,319,8,58,58,99.8,99.0,0,81.8,83803.9,952.3,252
810,474,drop,-,319,8,58,58,99.0,99.0,0,81.5,83803.9,952.3,252
811,475,create,7,320,14,106,106,100.4,99.0,0,81.5,83803.9,952.3,252
812,475,create,5,321,7,59,59,101.1,99.0,0,81.5,83803.9,952.3,252
813,475,create,7,322,10,237,237,102.1,99.0,0,81.5,83803.9,952.3,252
814,475,drop,-,320,14,106,106,100.7,99.0,0,81.2,83803.9,952.3,252
815,475,drop,-,321,7,59,59,100.0,99.0,0,81.0,83803.9,952.3,252
816,475,drop,-,322,10,237,237,99.0,99.0,0,80.7,83803.9,952.3,252
817,477,remove,4,273,4,33,0,98.6,98.6,0,80.7,83694.4,962.0,252
818,477,create,9,323,9,154,154,99.5,98.6,0,80.7,83694.4,962.0,252
819,477,drop,-,323,9,154,154,98.6,98.6,0,80.5,83694.4,962.0,252
820,479,remove,11,148,17,162,0,96.9,96.9,0,80.5,82520.6,959.5,249
821,479,create,7,324,6,23,23,97.5,96.9,0,80.5,82520.6,959.5,249
822,479,deploy,4,324,6,23,23,97.5,97.5,0,80.6,82686.20000000001,950.4,249
823,481,remove,4,53,6,298,0,96.9,96.9,0,80.6,82519.20000000001,959.5,249
824,481,create,10,325,6,200,200,97.5,96.9,0,80.6,82519.20000000001,959.5,249
825,481,create,7,326,6,43,43,98.1,96.9,0,80.6,82519.20000000001,959.5,249
826,481,deploy,11,325,6,200,200,98.1,97.5,0,80.6,82975.70000000001,953.7,250
827,481,deploy,4,326,6,43,43,98.1,98.1,0,80.7,83142.70000000001,944.8,250
828,482,remove,4,45,16,318,0,96.5,96.5,0,80.7,82491.0,948.2,249
829,482,remove,11,203,20,98,0,94.5,94.5,0,80.7,81320.4,945.6,246
830,483,create,5,327,20,145,145,96.5,94.5,0,80.7,81320.4,945.6,246
831,483,create,7,328,6,32,32,97.1,94.5,0,80.7,81320.4,945.6,246
832,483,create,7,329,5,23,23,97.6,94.5,0,80.7,81320.4,945.6,246
833,483,deploy,11,327,20,145,145,97.6,96.5,0,80.7,82491.9,948.2,249
834,483,create,7,330,9,61,61,98.5,96.5,0,80.7,82491.9,948.2,249
835,483,deploy,4,328,6,32,32,98.5,97.1,0,80.8,82659.3,939.3,249
836,483,deploy,4,329,5,23,23,98.5,97.6,0,80.9,82798.8,930.3,249
837,483,deploy,11,330,9,61,61,98.5,98.5,0,80.9,83460.5,927.3,251
838,484,remove,11,296,9,22,0,97.6,97.6,0,80.9,83210.0,934.9,251
839,484,create,9,331,8,88,88,98.4,97.6,0,80.9,83210.0,934.9,251
840,484,create,10,332,11,124,124,99.5,97.6,0,80.9,83210.0,934.9,251
841,484,create,9,333,7,3,3,100.2,97.6,0,80.9,83210.0,934.9,251
842,484,deploy,11,331,8,88,88,100.2,98.4,0,81.0,83432.70000000001,927.0,251
843,484,drop,-,332,11,124,124,99.1,98.4,0,80.7,83432.70000000001,927.0,251
844,484,drop,-,333,7,3,3,98.4,98.4,0,80.5,83432.70000000001,927.0,251
845,485,create,5,334,5,164,164,98.9,98.4,0,80.5,83432.70000000001,927.0,251
846,485,deploy,4,334,5,164,164,98.9,98.9,0,80.5,83777.1,920.6,252
847,486,remove,4,255,6,60,0,98.3,98.3,0,80.5,83609.9,929.0,252
848,486,create,7,335,5,21,21,98.8,98.3,0,80.5,83609.9,929.0,252
849,486,create,5,336,14,24,24,100.2,98.3,0,80.5,83609.9,929.0,252
850,486,create,5,337,10,78,78,101.2,98.3,0,80.5,83609.9,929.0,252
851,486,deploy,4,335,5,21,21,101.2,98.8,0,80.6,83749.1,920.3,252
852,486,drop,-,336,14,24,24,99.8,98.8,0,80.4,83749.1,920.3,252
853,486,drop,-,337,10,78,78,98.8,98.8,0,80.1,83749.1,920.3,252
854,487,create,7,338,20,280,280,100.8,98.8,0,80.1,83749.1,920.3,252
855,487,create,5,339,11,59,59,101.9,98.8,0,80.1,83749.1,920.3,252
856,487,drop,-,338,20,280,280,99.9,98.8,0,79.9,83749.1,920.3,252
857,487,drop,-,339,11,59,59,98.8,98.8,0,79.6,83749.1,920.3,252
858,488,create,10,340,13,170,170,100.1,98.8,0,79.6,83749.1,920.3,252
859,488,create,9,341,4,49,49,100.5,98.8,0,79.6,83749.1,920.3,252
860,488,drop,-,340,13,170,170,99.2,98.8,0,79.4,83749.1,920.3,252
861,488,deploy,6,341,4,49,49,99.2,99.2,0,79.5,83860.40000000001,911.5,252
862,489,remove,4,219,6,89,0,98.6,98.6,0,79.5,83692.7,919.7,252
863,490,create,5,342,11,18,18,99.7,98.6,0,79.5,83692.7,919.7,252
864,490,drop,-,342,11,18,18,98.6,98.6,0,79.2,83692.7,919.7,252
865,491,create,9,343,19,86,86,100.5,98.6,0,79.2,83692.7,919.7,252
866,491,drop,-,343,19,86,86,98.6,98.6,0,79.0,83692.7,919.7,252
867,492,remove,11,12,14,424,0,97.2,97.2,0,79.0,82686.5,918.7,249
868,492,remove,4,245,6,70,0,96.6,96.6,0,79.0,82519.0,927.2,249
869,492,remove,1,293,12,31,0,95.4,95.4,0,79.0,81735.4,928.8,247
870,492,create,5,344,10,422,422,96.4,95.4,0,79.0,81735.4,928.8,247
871,492,deploy,4,344,10,422,422,96.4,96.4,0,79.1,82014.0,921.5,247
872,493,remove,11,117,11,214,0,95.3,95.3,0,79.1,81501.70000000001,926.2,246
873,493,remove,4,295,4,32,0,94.9,94.9,0,79.1,81390.3,935.5,246
874,493,create,10,345,18,53,53,96.7,94.9,0,79.1,81390.3,935.5,246
875,493,deploy,11,345,18,53,53,96.7,96.7,0,79.1,82302.4,935.3,248
876,494,create,9,346,15,177,177,98.2,96.7,0,79.1,82302.4,935.3,248
877,494,create,9,347,10,302,302,99.2,96.7,0,79.1,82302.4,935.3,248
878,494,drop,-,346,15,177,177,97.7,96.7,0,78.9,82302.4,935.3,248
879,494,create,9,348,13,46,46,99.0,96.7,0,78.9,82302.4,935.3,248
880,494,deploy,11,347,10,302,302,99.0,97.7,0,79.0,82991.8,932.5,250
881,494,deploy,1,348,13,46,46,99.0,99.0,0,79.0,83848.5,931.6,252
882,495,create,10,349,20,23,23,101.0,99.0,0,79.0,83848.5,931.6,252
883,495,create,10,350,4,84,84,101.4,99.0,0,79.0,83848.5,931.6,252
884,495,drop,-,349,20,23,23,99.4,99.0,0,78.8,83848.5,931.6,252
885,495,create,10,351,4,43,43,99.8,99.0,0,78.8,83848.5,931.6,252
886,495,deploy,4,350,4,84,84,99.8,99.4,0,78.9,84002.8,923.1,252
887,495,deploy,4,351,4,43,43,99.8,99.8,0,78.9,84114.20000000001,914.3,252
888,496,remove,6,179,12,141,0,98.6,98.6,0,78.9,83490.5,917.5,251
889,496,remove,11,183,20,137,0,96.6,96.6,0,78.9,82276.2,914.2,248
890,497,create,9,352,6,195,195,97.2,96.6,0,78.9,82276.2,914.2,248
891,497,deploy,6,352,6,195,195,97.2,97.2,0,79.0,82485.8,906.4,248
892,498,remove,11,50,13,318,0,95.9,95.9,0,79.0,81464.5,905.2,245
893,498,create,9,353,15,143,143,97.4,95.9,0,79.0,81464.5,905.2,245
894,498,deploy,11,353,15,143,143,97.4,97.4,0,79.0,82540.6,907.0,248
895,500,remove,11,160,19,170,0,95.5,95.5,0,79.0,81101.5,901.1,244
896,500,remove,11,202,6,116,0,94.9,94.9,0,79.0,80934.5,909.4,244
897,500,remove,6,272,5,59,0,94.4,94.4,0,79.0,80590.3,915.8,243
898,501,create,5,354,12,119,119,95.6,94.4,0,79.0,80590.3,915.8,243
899,501,deploy,11,354,12,119,119,95.6,95.6,0,79.1,80923.3,909.3,243
900,502,remove,11,216,12,104,0,94.4,94.4,0,79.1,79973.70000000001,908.8,240
901,502,remove,4,254,9,76,0,93.6,93.6,0,79.1,79477.79999999999,913.5,239
902,502,remove,4,324,6,23,0,93.0,93.0,0,79.1,79312.20000000001,922.2,239
903,502,create,7,355,11,58,58,94.0,93.0,0,79.1,79312.20000000001,922.2,239
