id,time,action,Ingress/DC,SFC,n_VNFs,demand,TTL,remain,util,power,P_per_sfc,active_server,failDetail
1,1,create,9,1,4,85,65,65,0.0,0,0.0,0,-
2,1,deploy,4,1,4,85,65,65,0.3,299.7,299.7,1,-
3,11,create,10,2,7,162,414,414,0.3,299.7,299.7,1,-
4,11,deploy,11,2,7,162,414,414,1.0,932.7,466.4,3,-
5,16,create,5,3,10,231,26,26,1.0,932.7,466.4,3,-
6,16,deploy,4,3,10,231,26,26,1.9,2013.4,671.1,6,-
7,22,create,10,4,7,167,30,30,1.9,2013.4,671.1,6,-
8,22,deploy,11,4,7,167,30,30,2.6,2651.9,663.0,8,-
9,24,create,10,5,10,246,102,102,2.6,2651.9,663.0,8,-
10,24,deploy,11,5,10,246,102,102,3.5,3583.6,716.7,11,-
11,26,create,5,6,6,132,131,131,3.5,3583.6,716.7,11,-
12,26,deploy,4,6,6,132,131,131,4.1,4182.299999999999,697.0,13,-
13,29,create,10,7,8,198,167,167,4.1,4182.299999999999,697.0,13,-
14,29,deploy,11,7,8,198,167,167,4.8,5060.5,722.9,16,-
15,36,create,9,8,8,173,15,15,4.8,5060.5,722.9,16,-
16,36,deploy,4,8,8,173,15,15,5.5,5704.9,713.1,18,-
17,38,create,7,9,6,111,178,178,5.5,5704.9,713.1,18,-
18,38,deploy,6,9,12,111,178,178,6.0,6485.4,720.6,21,-
19,42,remove,4,3,10,231,26,0,5.1,5404.700000000001,675.6,18,-
20,43,create,7,10,10,221,163,163,5.1,5404.700000000001,675.6,18,-
21,43,deploy,6,10,10,221,163,163,5.9,6102.6,678.1,20,-
22,48,create,5,11,8,179,34,34,5.9,6102.6,678.1,20,-
23,48,deploy,4,11,16,179,34,34,6.6,6958.8,695.9,23,-
24,49,create,7,12,9,204,239,239,6.6,6958.8,695.9,23,-
25,49,deploy,6,12,9,204,239,239,7.5,7842.799999999999,713.0,26,-
26,51,remove,4,8,8,173,15,0,6.8,7198.4,719.8,24,-
27,52,remove,11,4,7,167,30,0,6.1,6559.8,728.9,22,-
28,66,remove,4,1,4,85,65,0,5.8,6260.1,782.5,21,-
29,68,create,10,13,8,158,54,54,5.8,6260.1,782.5,21,-
30,68,deploy,11,13,16,158,54,54,6.4,6888.700000000001,765.4,23,-
31,73,create,10,14,7,137,268,268,6.4,6888.700000000001,765.4,23,-
32,73,deploy,1,14,7,137,268,268,6.9,7492.200000000001,749.2,25,-
33,82,remove,4,11,16,179,34,0,6.2,6636.1,737.3,22,-
34,90,create,7,15,10,222,17,17,6.2,6636.1,737.3,22,-
35,90,deploy,6,15,10,222,17,17,7.1,7460.1,746.0,24,-
